# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.899913596937e-10       8.887963876408e-15       2.617186134723e-13       7.826168720044e-17       9.472278155022e-11       1.121078868025e-11      -7.517332979751e-15 
   41       1.928312084470e-10       9.650554415013e-15       2.510835053041e-13       8.222853825224e-17       8.999282569200e-11       1.071459045669e-11      -9.056772654041e-15 
   42       1.956889187625e-10       1.045374226084e-14       2.388166564750e-13       8.629633945922e-17       8.557113061294e-11       1.024609226755e-11      -1.073714219072e-14 
   43       1.985749274653e-10       1.129818773912e-14       2.247354245733e-13       9.046526422379e-17       8.144570775305e-11       9.805262552141e-12      -1.221919943990e-14 
   44       2.014972413431e-10       1.218449337069e-14       2.086313216470e-13       9.473547810191e-17       7.758622331530e-11       9.390414192053e-12      -1.309946950282e-14 
   45       2.044608031681e-10       1.311320313362e-14       1.903185809630e-13       9.910710988420e-17       7.395477533193e-11       8.999022044512e-12      -1.302816235606e-14 
   46       2.074660772172e-10       1.408480657961e-14       1.698009077044e-13       1.035801558415e-16       7.054550469258e-11       8.630791956086e-12      -1.211346502140e-14 
   47       2.105095258605e-10       1.509973118795e-14       1.471518832677e-13       1.081545459056e-16       6.735434472349e-11       8.285274692495e-12      -1.063198039653e-14 
   48       2.135835905722e-10       1.615833780202e-14       1.224704100598e-13       1.128301674124e-16       6.436707879497e-11       7.960909438385e-12      -8.920998651980e-15 
   49       2.166763700893e-10       1.726091794946e-14       9.588201437685e-14       1.176068629121e-16       6.155858616835e-11       7.654940923224e-12      -7.381888529774e-15 
   50       2.197761900148e-10       1.840770373206e-14       6.750648656458e-14       1.224844275668e-16       5.890038277944e-11       7.364277386188e-12      -6.384702076517e-15 
   51       2.228875205709e-10       1.959890687718e-14       3.734742367195e-14       1.274626055909e-16       5.638740627462e-11       7.088531287527e-12      -5.943594544700e-15 
   52       2.260188232177e-10       2.083468565420e-14       5.374956505831e-15       1.325410890590e-16       5.401719787026e-11       6.827660710948e-12      -5.959162960191e-15 
   53       2.291779473590e-10       2.211513119254e-14      -2.844348271034e-14       1.377195160759e-16       5.178188769052e-11       6.581062978652e-12      -6.308304720467e-15 
   54       2.323720386868e-10       2.344026539335e-14      -6.414344158541e-14       1.429974685676e-16       4.966783096430e-11       6.347536052006e-12      -6.842960113648e-15 
   55       2.356067879422e-10       2.481002821129e-14      -1.017611124353e-13       1.483745178469e-16       4.765975178341e-11       6.125652413357e-12      -7.418240921254e-15 
   56       2.388841686323e-10       2.622424058381e-14      -1.413250032826e-13       1.538503796280e-16       4.575521327400e-11       5.915077904677e-12      -7.987879867283e-15 
   57       2.422039767716e-10       2.768262863489e-14      -1.828626903839e-13       1.594247936507e-16       4.395310489670e-11       5.715512906985e-12      -8.530290284733e-15 
   58       2.455643264263e-10       2.918483105019e-14      -2.264034287314e-13       1.650974789383e-16       4.224926574314e-11       5.526286525645e-12      -9.021147387389e-15 
   59       2.489615323605e-10       3.073039657461e-14      -2.719783313647e-13       1.708681334493e-16       4.063629635213e-11       5.346334061725e-12      -9.433275701209e-15 
   60       2.523899926828e-10       3.231878150983e-14      -3.196205486834e-13       1.767364337297e-16       3.910337052589e-11       5.174174483352e-12      -9.736536495715e-15 
   61       2.558441795183e-10       3.394941015343e-14      -3.693580662409e-13       1.827021014304e-16       3.763923153016e-11       5.008325250037e-12      -9.907694972069e-15 
   62       2.593253986581e-10       3.562187763048e-14      -4.211898033666e-13       1.887651210974e-16       3.624239231065e-11       4.848706558441e-12      -9.962864605613e-15 
   63       2.628363458449e-10       3.733578835619e-14      -4.751044434001e-13       1.949255708716e-16       3.491290130883e-11       4.695513751625e-12      -9.932178671687e-15 
   64       2.663790831655e-10       3.909069661654e-14      -5.310872879881e-13       2.011835616749e-16       3.364927469238e-11       4.548799299370e-12      -9.850653148232e-15 
