# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.858676143764e-10       8.667232104754e-15       2.564984417424e-13       7.616358273848e-17       9.472023937990e-11       1.135148564608e-11      -7.438988843309e-15 
   41       1.886294698542e-10       9.406092933513e-15       2.452203850656e-13       8.002115138520e-17       8.999040887015e-11       1.084527412949e-11      -5.910523296684e-15 
   42       1.914083699620e-10       1.018691059639e-14       2.327459331178e-13       8.397741795113e-17       8.556882994554e-11       1.036852534446e-11      -5.793971768948e-15 
   43       1.942140328587e-10       1.100960618227e-14       2.189127660709e-13       8.803264199447e-17       8.144351511621e-11       9.921291362298e-12      -6.723289941669e-15 
   44       1.970536952020e-10       1.187385652073e-14       2.035271994409e-13       9.218707947275e-17       7.758413230321e-11       9.501930436695e-12      -8.233904726704e-15 
   45       1.999316803979e-10       1.277930346578e-14       1.863888945581e-13       9.644093770716e-17       7.395278137489e-11       9.107846446133e-12      -9.842975187630e-15 
   46       2.028486622173e-10       1.372629025731e-14       1.673787227776e-13       1.007942256312e-16       7.054360328305e-11       8.738303883856e-12      -1.133331186776e-14 
   47       2.058016665034e-10       1.471532083241e-14       1.463936152745e-13       1.052468577534e-16       6.735253105045e-11       8.392214029360e-12      -1.254385468758e-14 
   48       2.087838794537e-10       1.574685380294e-14       1.233215120959e-13       1.097986916317e-16       6.436534792171e-11       8.067238981914e-12      -1.328946307079e-14 
   49       2.117843376969e-10       1.682130095136e-14       9.804081631559e-14       1.144495247147e-16       6.155693322517e-11       7.759701054214e-12      -1.335973021009e-14 
   50       2.147922435504e-10       1.793897544769e-14       7.045651273464e-14       1.191990879636e-16       5.889880309672e-11       7.465709221966e-12      -1.259720549020e-14 
   51       2.178120106958e-10       1.909992341914e-14       4.062134832696e-14       1.240470320019e-16       5.638589528363e-11       7.185109143260e-12      -1.115984383563e-14 
   52       2.208517667617e-10       2.030404406195e-14       8.646601328410e-15       1.289929317468e-16       5.401575119890e-11       6.918448708675e-12      -9.327745657321e-15 
   53       2.239189950081e-10       2.155113214607e-14      -2.533055686981e-14       1.340362860705e-16       5.178050133919e-11       6.665822153026e-12      -7.432465625546e-15 
   54       2.270204420595e-10       2.284087414499e-14      -6.114588217623e-14       1.391765144905e-16       4.966650149310e-11       6.426836722241e-12      -5.859563790135e-15 
   55       2.301614209369e-10       2.417294878255e-14      -9.864868166663e-14       1.444130220436e-16       4.765847634839e-11       6.200799470421e-12      -4.954232640505e-15 
   56       2.333437287752e-10       2.554736678994e-14      -1.378382052691e-13       1.497454203632e-16       4.575398914028e-11       5.987408355158e-12      -4.704879954985e-15 
   57       2.365670502091e-10       2.696420877263e-14      -1.787590706360e-13       1.551733557253e-16       4.395192936466e-11       5.786174439539e-12      -4.985409625854e-15 
   58       2.398294034469e-10       2.842352838185e-14      -2.214628677041e-13       1.606964450374e-16       4.224813623063e-11       5.596192585971e-12      -5.644060368266e-15 
   59       2.431270244433e-10       2.992535251259e-14      -2.660086078536e-13       1.663142751859e-16       4.063521048170e-11       5.416116699555e-12      -6.502180578404e-15 
   60       2.464542510728e-10       3.146968150154e-14      -3.124631730681e-13       1.720264023827e-16       3.910232621705e-11       5.244134971453e-12      -7.353003191636e-15 
   61       2.498055394395e-10       3.305638375209e-14      -3.608873266787e-13       1.778324475503e-16       3.763822700730e-11       5.078444830409e-12      -8.007918689209e-15 
   62       2.531823037086e-10       3.468485152203e-14      -4.112890601534e-13       1.837324089749e-16       3.624142582422e-11       4.918858381536e-12      -8.450202932786e-15 
   63       2.565874129987e-10       3.635426787333e-14      -4.636605238778e-13       1.897264189925e-16       3.491197108756e-11       4.765515034402e-12      -8.713778191973e-15 
   64       2.600231474990e-10       3.806370233818e-14      -5.179915327352e-13       1.958146564892e-16       3.364837898145e-11       4.618404868601e-12      -8.839036212946e-15 
   65       2.634911502934e-10       3.981210776709e-14      -5.742695571454e-13       2.019973492958e-16       3.244754631088e-11       4.477359732485e-12      -8.873120156943e-15 
   66       2.669923791851e-10       4.159831717721e-14      -6.324797141041e-13       2.082747765817e-16       3.130466335819e-11       4.342044341904e-12      -8.870206538748e-15 
   67       2.705270585203e-10       4.342104060051e-14      -6.926047582230e-13       2.146472712491e-16       3.021312673957e-11       4.211947378932e-12      -8.891787165191e-15 
   68       2.740951517395e-10       4.527900264264e-14      -7.546251701875e-13       2.211152052227e-16       2.916629711904e-11       4.086545210434e-12      -8.992878839367e-15 
   69       2.776979979044e-10       4.717139457126e-14      -8.185194629748e-13       2.276789365060e-16       2.816338072136e-11       3.965851462701e-12      -9.176777482395e-15 
   70       2.813369217532e-10       4.909750859162e-14      -8.842639218719e-13       2.343388556487e-16       2.720458849578e-11       3.849963326137e-12      -9.431600368638e-15 
   71       2.850127080806e-10       5.105660568010e-14      -9.518325061937e-13       2.410954038238e-16       2.628935745999e-11       3.738894382359e-12      -9.743470611461e-15 
   72       2.887255668800e-10       5.304791603111e-14      -1.021196842814e-12       2.479490747838e-16       2.541631073962e-11       3.632570117760e-12      -1.009643919803e-14 
   73       2.924750984858e-10       5.507063950413e-14      -1.092326219695e-12       2.549004168179e-16       2.458321760787e-11       3.530823437076e-12      -1.047240702414e-14 
   74       2.962602587151e-10       5.712394607063e-14      -1.165187579423e-12       2.619500347082e-16       2.378695352499e-11       3.433390176948e-12      -1.085104692895e-14 
   75       3.000793240097e-10       5.920697626105e-14      -1.239745512732e-12       2.690985916866e-16       2.302346017787e-11       3.339904619482e-12      -1.120972572985e-14 
   76       3.039306238571e-10       6.131867117921e-14      -1.315959939754e-12       2.763466885858e-16       2.228874966961e-11       3.249993065701e-12      -1.152776445856e-14 
   77       3.078149693000e-10       6.345722577107e-14      -1.393778679889e-12       2.836944715252e-16       2.158221683021e-11       3.163584172943e-12      -1.180028830535e-14 
   78       3.117336060047e-10       6.562053620574e-14      -1.473143508964e-12       2.911419559075e-16       2.090386112795e-11       3.080647320959e-12      -1.202677236589e-14 
   79       3.156874674546e-10       6.780635846473e-14      -1.553992298309e-12       2.986891423243e-16       2.025327785467e-11       3.001097136896e-12      -1.220693831154e-14 
   80       3.196771558258e-10       7.001230529408e-14      -1.636258960872e-12       3.063360159955e-16       1.962963957653e-11       2.924791019656e-12      -1.234076538247e-14 
   81       3.237029228629e-10       7.223584315648e-14      -1.719873397335e-12       3.140825462071e-16       1.903167758467e-11       2.851526664259e-12      -1.242850138084e-14 
   82       3.277646507548e-10       7.447428918332e-14      -1.804761442228e-12       3.219286857499e-16       1.845766334590e-11       2.781039586203e-12      -1.247067366385e-14 
   83       3.318618330100e-10       7.672480812688e-14      -1.890844810049e-12       3.298743703578e-16       1.790538995342e-11       2.713000645826e-12      -1.246810013696e-14 
   84       3.359938987778e-10       7.898469005060e-14      -1.978048836507e-12       3.379195392151e-16       1.737270663997e-11       2.647096058417e-12      -1.242210718402e-14 
   85       3.401612894765e-10       8.125224296994e-14      -2.066327294831e-12       3.460642016140e-16       1.685926476126e-11       2.583288087416e-12      -1.233520088829e-14 
   86       3.443645264137e-10       8.352604329238e-14      -2.155641613814e-12       3.543083803692e-16       1.636502859619e-11       2.521593230602e-12      -1.221052775841e-14 
   87       3.486038700549e-10       8.580466988213e-14      -2.245953524456e-12       3.626520915273e-16       1.588973890171e-11       2.462002503595e-12      -1.205169194262e-14 
   88       3.528793066715e-10       8.808670573052e-14      -2.337225137085e-12       3.710953441592e-16       1.543290365875e-11       2.404480350530e-12      -1.186276969985e-14 
   89       3.571905349886e-10       9.037073962643e-14      -2.429419018489e-12       3.796381401530e-16       1.499378881803e-11       2.348963554732e-12      -1.164832387078e-14 
   90       3.615369528331e-10       9.265536782669e-14      -2.522498269038e-12       3.882804740061e-16       1.457140904590e-11       2.295360149396e-12      -1.141341834889e-14 
   91       3.659176437811e-10       9.493919572641e-14      -2.616426599813e-12       3.970223326179e-16       1.416451847029e-11       2.243548328258e-12      -1.116363255157e-14 
   92       3.703313638063e-10       9.722083952947e-14      -2.711168409730e-12       4.058636950826e-16       1.377160142646e-11       2.193375356274e-12      -1.090507589112e-14 
   93       3.747769196434e-10       9.949880121403e-14      -2.806681551788e-12       4.148046773570e-16       1.339123090953e-11       2.144695070067e-12      -1.064344488937e-14 
   94       3.792543979746e-10       1.017710682899e-13      -2.902894219769e-12       4.238459916065e-16       1.302322570135e-11       2.097489197025e-12      -1.038100087270e-14 
   95       3.837640972862e-10       1.040354566530e-13      -2.999724711717e-12       4.329885558826e-16       1.266765097540e-11       2.051762353452e-12      -1.011916236259e-14 
   96       3.883061447571e-10       1.062897318584e-13      -3.097088408165e-12       4.422333571604e-16       1.232446194642e-11       2.007504528479e-12      -9.859423242186e-15 
   97       3.928804882838e-10       1.085316090519e-13      -3.194897748902e-12       4.515814531199e-16       1.199349966375e-11       1.964690524457e-12      -9.603354085867e-15 
   98       3.974868885049e-10       1.107587529008e-13      -3.293062209746e-12       4.610339739268e-16       1.167448680466e-11       1.923279397343e-12      -9.352603488872e-15 
   99       4.021249108265e-10       1.129687775251e-13      -3.391488279315e-12       4.705921240139e-16       1.136702346760e-11       1.883213897097e-12      -9.108899396862e-15 
  100       4.067939174467e-10       1.151592464287e-13      -3.490079435800e-12       4.802571838626e-16       1.107058296556e-11       1.844419908073e-12      -8.874050435522e-15 
  101       4.114930593808e-10       1.173276724306e-13      -3.588736123729e-12       4.900305117838e-16       1.078450761933e-11       1.806805889404e-12      -8.649947240150e-15 
  102       4.162212684858e-10       1.194715175960e-13      -3.687355730748e-12       4.999135456992e-16       1.050800455086e-11       1.770262315402e-12      -8.438563785245e-15 
  103       4.209772494857e-10       1.215881931672e-13      -3.785832564384e-12       5.099078049224e-16       1.024014147653e-11       1.734661115945e-12      -8.241958714103e-15 
  104       4.257597456359e-10       1.236751833939e-13      -3.884064023698e-12       5.200147273102e-16       9.980057435505e-12       1.699885894145e-12      -8.061799780780e-15 
  105       4.305683937641e-10       1.257304362206e-13      -3.981970113740e-12       5.302351518259e-16       9.727636455067e-12       1.665928433550e-12      -7.897861149494e-15 
  106       4.354029704029e-10       1.277520254925e-13      -4.079476536179e-12       5.405697690727e-16       9.482917468816e-12       1.632804245078e-12      -7.749324636022e-15 
  107       4.402631235562e-10       1.297380330468e-13      -4.176508774131e-12       5.510192796551e-16       9.245885685503e-12       1.600522735175e-12      -7.615234604586e-15 
  108       4.451483677315e-10       1.316865500054e-13      -4.272992137007e-12       5.615843941503e-16       9.016470744256e-12       1.569086984417e-12      -7.494494056920e-15 
  109       4.500580789712e-10       1.335956780673e-13      -4.368851805361e-12       5.722658330812e-16       8.794544869817e-12       1.538493526110e-12      -7.385860721338e-15 
  110       4.549914898850e-10       1.354635308016e-13      -4.464012875732e-12       5.830643268875e-16       8.579921027767e-12       1.508732124902e-12      -7.287943141802e-15 
  111       4.599476846817e-10       1.372882349400e-13      -4.558400405496e-12       5.939806158985e-16       8.372351079764e-12       1.479785555377e-12      -7.199196766987e-15 
  112       4.649255942013e-10       1.390679316695e-13      -4.651939457707e-12       6.050154503050e-16       8.171523938766e-12       1.451629380664e-12      -7.117920039351e-15 
  113       4.699239909465e-10       1.408007779249e-13      -4.744555145951e-12       6.161695901313e-16       7.977063724270e-12       1.424231731037e-12      -7.042250484201e-15 
  114       4.749414841150e-10       1.424849476818e-13      -4.836172679185e-12       6.274438052074e-16       7.788527917536e-12       1.397553082521e-12      -6.970160798760e-15 
  115       4.799765146314e-10       1.441186332491e-13      -4.926717406588e-12       6.388388751409e-16       7.605405516822e-12       1.371546035494e-12      -6.899454941236e-15 
  116       4.850275747833e-10       1.457000796003e-13      -5.016113626006e-12       6.503555947952e-16       7.427228733482e-12       1.346166650418e-12      -6.828198212790e-15 
  117       4.900939080471e-10       1.472276893411e-13      -5.104280749046e-12       6.619947915378e-16       7.253927430599e-12       1.321410491924e-12      -6.756075186397e-15 
  118       4.951748854148e-10       1.486999329904e-13      -5.191136751778e-12       6.737573100464e-16       7.085514513790e-12       1.297280571655e-12      -6.683190300878e-15 
  119       5.002697854528e-10       1.501153186516e-13      -5.276599402956e-12       6.856440070112e-16       6.921975414480e-12       1.273776065343e-12      -6.609648567728e-15 
  120       5.053777913200e-10       1.514723935971e-13      -5.360586297940e-12       6.976557511556e-16       6.763267249027e-12       1.250892193592e-12      -6.535555497430e-15 
  121       5.104979877854e-10       1.527697458530e-13      -5.443014892604e-12       7.097934232572e-16       6.609317977854e-12       1.228620102669e-12      -6.461017025773e-15 
  122       5.156293582461e-10       1.540060057841e-13      -5.523802537256e-12       7.220579161684e-16       6.460025564574e-12       1.206946745291e-12      -6.386139440170e-15 
  123       5.207707817450e-10       1.551798476782e-13      -5.602866510551e-12       7.344501348372e-16       6.315257135125e-12       1.185854761414e-12      -6.311029305972e-15 
  124       5.259210299886e-10       1.562899913317e-13      -5.680124053405e-12       7.469709963281e-16       6.174848136894e-12       1.165322359024e-12      -6.235793392786e-15 
  125       5.310787643649e-10       1.573352036336e-13      -5.755492402909e-12       7.596214298425e-16       6.038601497846e-12       1.145323194919e-12      -6.160538600794e-15 
  126       5.362425329611e-10       1.583143001508e-13      -5.828888826246e-12       7.724023767402e-16       5.906286785658e-12       1.125826255503e-12      -6.085371887066e-15 
  127       5.414107675818e-10       1.592261467126e-13      -5.900230654604e-12       7.853147905593e-16       5.777639366843e-12       1.106795737572e-12      -6.010400191878e-15 
  128       5.465817807661e-10       1.600696609956e-13      -5.969435317091e-12       7.983596370377e-16       5.652359565879e-12       1.088190929103e-12      -5.935730365032e-15 
  129       5.517539329607e-10       1.608438625666e-13      -6.036421708470e-12       8.115379134822e-16       5.530176883945e-12       1.069975267623e-12      -5.861456201325e-15 
  130       5.569261611052e-10       1.615480258530e-13      -6.101114389970e-12       8.248507092364e-16       5.411052406253e-12       1.052144892042e-12      -5.787618095488e-15 
  131       5.620975026672e-10       1.621815470261e-13      -6.163439915544e-12       8.382991519162e-16       5.294997113336e-12       1.034703012291e-12      -5.714238801495e-15 
  132       5.672669289383e-10       1.627438989605e-13      -6.223325582393e-12       8.518843888136e-16       5.182008440196e-12       1.017650959483e-12      -5.641335762383e-15 
  133       5.724333432699e-10       1.632346331647e-13      -6.280699474422e-12       8.656075870560e-16       5.072069900971e-12       1.000988132384e-12      -5.568920944321e-15 
  134       5.775955793078e-10       1.636533817137e-13      -6.335490505700e-12       8.794699337652e-16       4.965150713610e-12       9.847119438628e-13      -5.497000670688e-15 
  135       5.827523992285e-10       1.639998591794e-13      -6.387628463920e-12       8.934726362166e-16       4.861205424541e-12       9.688177673577e-13      -5.425575456144e-15 
  136       5.879024919737e-10       1.642738645630e-13      -6.437044053857e-12       9.076169219987e-16       4.760173533348e-12       9.532988833332e-13      -5.354639840709e-15 
  137       5.930444714865e-10       1.644752832263e-13      -6.483668940827e-12       9.219040391722e-16       4.661979117441e-12       9.381464257399e-13      -5.284182223833e-15 
  138       5.981768749461e-10       1.646040888230e-13      -6.527435794145e-12       9.363352564290e-16       4.566530456723e-12       9.233493284750e-13      -5.214184698477e-15 
  139       6.032981610035e-10       1.646603452306e-13      -6.568278330589e-12       9.509118632518e-16       4.473719658271e-12       9.088942718414e-13      -5.144622885179e-15 
