# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.714772134746e-10       8.406147826219e-15       5.385998852967e-13       0.000000000000e+00       9.589614697222e-09       5.673127906483e-10      -2.846346043082e-12 
    3       1.608068064017e-10       1.417306760045e-14       6.810949497213e-13       0.000000000000e+00       5.969421552945e-09       4.034439811410e-10      -2.498143016364e-12 
    4       1.505654703367e-10       1.644558566495e-14       7.050276766011e-13       0.000000000000e+00       4.159652077457e-09       3.064088315671e-10      -1.986383439156e-12 
    5       1.425356685964e-10       1.510038355212e-14       6.598501854266e-13       0.000000000000e+00       3.105930686893e-09       2.427287482897e-10      -1.467638097489e-12 
    6       1.366141758795e-10       1.155742985814e-14       5.798157835827e-13       0.000000000000e+00       2.424629145497e-09       1.979261505349e-10      -9.960493476743e-13 
    7       1.324196002400e-10       7.593982617212e-15       4.883136114664e-13       0.000000000000e+00       1.954491285681e-09       1.649415604990e-10      -5.992399097831e-13 
    8       1.296326839590e-10       4.455787756794e-15       3.992292186587e-13       0.000000000000e+00       1.615007053287e-09       1.397974682270e-10      -2.891945480739e-13 
    9       1.278639023185e-10       2.576186126573e-15       3.208417678019e-13       0.000000000000e+00       1.360522292107e-09       1.200759485120e-10      -6.726928515985e-14 
   10       1.269170032162e-10       1.752577338320e-15       2.577711856889e-13       0.000000000000e+00       1.163519459171e-09       1.043225143626e-10       7.318463505971e-14 
   11       1.266371825926e-10       1.515324512213e-15       2.117399220990e-13       0.000000000000e+00       9.804478615490e-10       9.189696959716e-11       1.437609830420e-13 
   12       1.268138087579e-10       1.448458517921e-15       1.824081425615e-13       0.000000000000e+00       8.567736717511e-10       8.120777351286e-11       1.612868580427e-13 
   13       1.273985822534e-10       1.340633307647e-15       1.678652766786e-13       0.000000000000e+00       7.552229113764e-10       7.235452346118e-11       1.418361356325e-13 
   14       1.282520248857e-10       1.171455942004e-15       1.649903900946e-13       0.000000000000e+00       6.707297531200e-10       6.500176838959e-11       1.008107052820e-13 
   15       1.293768214606e-10       1.012579030084e-15       1.701783206510e-13       0.000000000000e+00       5.996066440252e-10       5.857450727307e-11       5.094902173965e-14 
   16       1.306819894752e-10       9.300324419264e-16       1.800594158331e-13       0.000000000000e+00       5.391260732668e-10       5.315804897967e-11       3.100260861312e-15 
   17       1.321204692601e-10       9.371798649607e-16       1.919206746227e-13       0.000000000000e+00       4.872379098238e-10       4.849326252147e-11      -3.579820531118e-14 
   18       1.337118344218e-10       9.985997073021e-16       2.035440567452e-13       0.000000000000e+00       4.421978003030e-10       4.438406595811e-11      -6.200130305540e-14 
