# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  117       5.010347755366e-10       1.507828146633e-13      -5.212994528960e-12       7.014592530896e-16       7.499148906420e-12       1.221181610002e-12      -7.036315055263e-15 
  118       5.062398914389e-10       1.523114836477e-13      -5.302491411543e-12       7.139157523192e-16       7.325286565974e-12       1.198996546352e-12      -6.961307247023e-15 
  119       5.114595333247e-10       1.537823932031e-13      -5.390569931115e-12       7.265036411615e-16       7.156447430737e-12       1.177345884548e-12      -6.886196206487e-15 
  120       5.166928758418e-10       1.551940635825e-13      -5.477148264310e-12       7.392238851379e-16       6.992587609555e-12       1.156227264281e-12      -6.810920918228e-15 
  121       5.219389935729e-10       1.565450573153e-13      -5.562144634367e-12       7.520774656140e-16       6.833633151843e-12       1.135634813433e-12      -6.735408003209e-15 
  122       5.271968579986e-10       1.578339808444e-13      -5.645477350060e-12       7.650653798842e-16       6.679479180388e-12       1.115559043959e-12      -6.659571367884e-15 
  123       5.324653344608e-10       1.590594861653e-13      -5.727064844629e-12       7.781886412565e-16       6.529989024161e-12       1.095986747786e-12      -6.583311853313e-15 
  124       5.377431791262e-10       1.602202724642e-13      -5.806825714702e-12       7.914482791365e-16       6.384993351133e-12       1.076900892704e-12      -6.506516884261e-15 
  125       5.430290359488e-10       1.613150877560e-13      -5.884678759229e-12       8.048453391126e-16       6.244289301075e-12       1.058280518255e-12      -6.429060118310e-15 
  126       5.483214336339e-10       1.623427305227e-13      -5.960543018404e-12       8.183808830401e-16       6.107639618378e-12       1.040100631627e-12      -6.350801094963e-15 
  127       5.536187826011e-10       1.633020513518e-13      -6.034337812596e-12       8.320559891257e-16       5.974771784857e-12       1.022332103545e-12      -6.271584884753e-15 
  128       5.589193719471e-10       1.641919545744e-13      -6.105982781278e-12       8.458717520126e-16       5.845377152566e-12       1.004941564164e-12      -6.191241738348e-15 
  129       5.642215398609e-10       1.650114423051e-13      -6.175398476793e-12       8.598292795787e-16       5.719177123961e-12       9.878993247551e-13      -6.109647743393e-15 
  130       5.695242124534e-10       1.657597485431e-13      -6.242508136631e-12       8.739296827580e-16       5.596131742734e-12       9.712043464378e-13      -6.026915063680e-15 
  131       5.748264185738e-10       1.664362229464e-13      -6.307236180041e-12       8.881740847573e-16       5.476252453361e-12       9.548618265568e-13      -5.943222003478e-15 
  132       5.801271198798e-10       1.670402916719e-13      -6.369507713102e-12       9.025636243022e-16       5.359536721323e-12       9.388753721981e-13      -5.858753955339e-15 
