# Matter power spectrum P(k) at redshift z=0
# for k=1.00946e-05 to 124.492 h/Mpc,
# number of wavenumbers equal to 713
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.601000567177e+00       7.449285036113e+00 
       2.723581947388e+00       6.643191724031e+00 
       2.851940410066e+00       5.922538064163e+00 
       2.986348220720e+00       5.278490488703e+00 
       3.127090476337e+00       4.703118972432e+00 
       3.274465710110e+00       4.189257850544e+00 
       3.428786524670e+00       3.730454105477e+00 
       3.590380255154e+00       3.320975196901e+00 
       3.759589663530e+00       2.955608569630e+00 
       3.936773665640e+00       2.629683803793e+00 
       4.122308092506e+00       2.339065717421e+00 
       4.316586487524e+00       2.079981281912e+00 
       4.520020941218e+00       1.849101747411e+00 
       4.733042965337e+00       1.643394520554e+00 
       4.956104408156e+00       1.460164362033e+00 
       5.189678412901e+00       1.297021253497e+00 
       5.434260421352e+00       1.151775502135e+00 
       5.690369224741e+00       1.022515326383e+00 
       5.958548064176e+00       9.075081860954e-01 
       6.239365782932e+00       8.052059618585e-01 
       6.533418033040e+00       7.142369309928e-01 
       6.841328538747e+00       6.333618776532e-01 
       7.163750419518e+00       5.614803005792e-01 
       7.501367575388e+00       4.976076248644e-01 
       7.854896137613e+00       4.408659055326e-01 
       8.225085987669e+00       3.904686904044e-01 
       8.612722347862e+00       3.457226877680e-01 
       9.018627446882e+00       3.060028491091e-01 
       9.443662263865e+00       2.707523616900e-01 
       9.888728354644e+00       2.394770425348e-01 
       1.035476976407e+01       2.117358196525e-01 
       1.084277502845e+01       1.871343112833e-01 
       1.135377927238e+01       1.653277249235e-01 
       1.188886640438e+01       1.459954469718e-01 
       1.244917141599e+01       1.288677616531e-01 
       1.303588278926e+01       1.136971033493e-01 
       1.365024501768e+01       1.002608403439e-01 
       1.429356124591e+01       8.836740697623e-02 
       1.496719603390e+01       7.784107855616e-02 
       1.567257825137e+01       6.852814771778e-02 
       1.641120410857e+01       6.029045280418e-02 
       1.718464032998e+01       5.300744032250e-02 
       1.799452747751e+01       4.657129348334e-02 
       1.884258343038e+01       4.088453582736e-02 
       1.973060702899e+01       3.586314553569e-02 
       2.066048189043e+01       3.143049749047e-02 
       2.163418040395e+01       2.752004750391e-02 
       2.265376791466e+01       2.407103886450e-02 
       2.372140710436e+01       2.103081293331e-02 
       2.483936257892e+01       1.835322320721e-02 
       2.601000567177e+01       1.599548774627e-02 
       2.723581947388e+01       1.392118252918e-02 
       2.851940410066e+01       1.209760105357e-02 
       2.986348220720e+01       1.049664101224e-02 
       3.127090476337e+01       9.091107016227e-03 
       3.274465710110e+01       7.858575100007e-03 
       3.428786524670e+01       6.779712289507e-03 
       3.590380255154e+01       5.835741788228e-03 
       3.759589663530e+01       5.011335424219e-03 
       3.936773665640e+01       4.291972021039e-03 
       4.122308092506e+01       3.665204987240e-03 
       4.316586487525e+01       3.120173599861e-03 
       4.520020941218e+01       2.647339189673e-03 
       4.733042965337e+01       2.237711333062e-03 
       4.956104408156e+01       1.883980630643e-03 
       5.189678412901e+01       1.579255387435e-03 
       5.434260421352e+01       1.317508988248e-03 
       5.690369224741e+01       1.093307040893e-03 
       5.958548064176e+01       9.019825807374e-04 
       6.239365782932e+01       7.393834434467e-04 
       6.533418033040e+01       6.017993179856e-04 
       6.841328538747e+01       4.861352665629e-04 
       7.163750419518e+01       3.892422677265e-04 
       7.501367575388e+01       3.086258814761e-04 
       7.854896137613e+01       2.421242100497e-04 
       8.225085987669e+01       1.876029847155e-04 
       8.612722347862e+01       1.433650700103e-04 
       9.018627446882e+01       1.077807032425e-04 
       9.443662263865e+01       7.958051405491e-05 
       9.888728354644e+01       5.745577109249e-05 
       1.035476976407e+02       4.044067247331e-05 
       1.084277502845e+02       2.756248656731e-05 
       1.135377927238e+02       1.805025766649e-05 
       1.188886640438e+02       1.122351455860e-05 
       1.244917141599e+02       6.501577702266e-06 
