# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.024e-05 to 131.393 h/Mpc,
# number of wavenumbers equal to 625
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_tot                  7:phi                    8:psi                
       1.456834057907e-02      -1.271370291591e+00      -1.358106200408e+03      -1.360315563218e+03      -1.268545479185e+00      -1.359572687097e+03       3.171363697964e-01       3.171363697964e-01 
       1.469455167827e-02      -1.266639844264e+00      -1.376551760065e+03      -1.378825598362e+03      -1.263825542531e+00      -1.378067244741e+03       3.159563856327e-01       3.159563856327e-01 
       1.482080111159e-02      -1.261926304534e+00      -1.395046078035e+03      -1.397386159393e+03      -1.259122477927e+00      -1.396612038009e+03       3.147806194817e-01       3.147806194817e-01 
       1.494708921230e-02      -1.257222906552e+00      -1.413584752974e+03      -1.415991915145e+03      -1.254429530959e+00      -1.415201882197e+03       3.136073827398e-01       3.136073827398e-01 
       1.507341633423e-02      -1.252529393209e+00      -1.432166320619e+03      -1.434641702853e+03      -1.249746445681e+00      -1.433835567897e+03       3.124366114201e-01       3.124366114201e-01 
       1.519978285168e-02      -1.247857971451e+00      -1.450797469308e+03      -1.453342158746e+03      -1.245085404709e+00      -1.452519737514e+03       3.112713511774e-01       3.112713511774e-01 
       1.532618915940e-02      -1.243197223082e+00      -1.469467869683e+03      -1.472083682403e+03      -1.240435013777e+00      -1.471244679848e+03       3.101087534442e-01       3.101087534442e-01 
       1.545263567257e-02      -1.238547092651e+00      -1.488178083732e+03      -1.490866044203e+03      -1.235795215688e+00      -1.490010288703e+03       3.089488039221e-01       3.089488039221e-01 
       1.557912282678e-02      -1.233909763973e+00      -1.506926916060e+03      -1.509688159643e+03      -1.231168190865e+00      -1.508815462616e+03       3.077920477164e-01       3.077920477164e-01 
       1.570565107806e-02      -1.229282540133e+00      -1.525710638750e+03      -1.528547468050e+03      -1.226551248385e+00      -1.527657459766e+03       3.066378120963e-01       3.066378120963e-01 
       1.583222090294e-02      -1.224673688695e+00      -1.544535240104e+03      -1.547448309154e+03      -1.221952638493e+00      -1.546540875517e+03       3.054881596233e-01       3.054881596233e-01 
       1.595883279846e-02      -1.220078173897e+00      -1.563395354082e+03      -1.566386231456e+03      -1.217367335746e+00      -1.565461117159e+03       3.043418339366e-01       3.043418339366e-01 
       1.608548728231e-02      -1.215490952465e+00      -1.582286075569e+03      -1.585356079692e+03      -1.212790306590e+00      -1.584413069917e+03       3.031975766475e-01       3.031975766475e-01 
       1.621218489289e-02      -1.210917692987e+00      -1.601209339325e+03      -1.604360659045e+03      -1.208227209306e+00      -1.603399402514e+03       3.020568023266e-01       3.020568023266e-01 
       1.633892618941e-02      -1.206363511618e+00      -1.620169718771e+03      -1.623402889150e+03      -1.203683148702e+00      -1.622423291446e+03       3.009207871755e-01       3.009207871755e-01 
       1.646571175207e-02      -1.201817779118e+00      -1.639156748370e+03      -1.642473318622e+03      -1.199147517057e+00      -1.641475130056e+03       2.997868792642e-01       2.997868792642e-01 
       1.659254218217e-02      -1.197283791366e+00      -1.658171825888e+03      -1.661572877392e+03      -1.194623604282e+00      -1.660555920910e+03       2.986559010706e-01       2.986559010706e-01 
       1.671941810232e-02      -1.192759305050e+00      -1.677212023957e+03      -1.680699754059e+03      -1.190109170529e+00      -1.679663679230e+03       2.975272926322e-01       2.975272926322e-01 
       1.684634015656e-02      -1.188254174976e+00      -1.696284581151e+03      -1.699859604898e+03      -1.185614051549e+00      -1.698804306212e+03       2.964035128871e-01       2.964035128871e-01 
       1.697330901063e-02      -1.183761464296e+00      -1.715382318014e+03      -1.719046457980e+03      -1.181131324206e+00      -1.717971643502e+03       2.952828310514e-01       2.952828310514e-01 
       1.710032535216e-02      -1.179281687023e+00      -1.734502535554e+03      -1.738258690141e+03      -1.176661503199e+00      -1.737163900763e+03       2.941653757998e-01       2.941653757998e-01 
       1.722738989088e-02      -1.174810596061e+00      -1.753643238384e+03      -1.757491644398e+03      -1.172200348717e+00      -1.756376837142e+03       2.930500871793e-01       2.930500871793e-01 
       1.735450335894e-02      -1.170353244686e+00      -1.772809812005e+03      -1.776750322541e+03      -1.167752899042e+00      -1.775615512760e+03       2.919382247605e-01       2.919382247605e-01 
       1.748166651109e-02      -1.165909432440e+00      -1.791995914583e+03      -1.796031525964e+03      -1.163318961291e+00      -1.794876240127e+03       2.908297403229e-01       2.908297403229e-01 
       1.760888012505e-02      -1.161474149658e+00      -1.811198022120e+03      -1.815330056396e+03      -1.158893532837e+00      -1.814154083403e+03       2.897233832093e-01       2.897233832093e-01 
       1.773614500174e-02      -1.157054750353e+00      -1.830421318846e+03      -1.834651404531e+03      -1.154483953852e+00      -1.833454483917e+03       2.886209884631e-01       2.886209884631e-01 
       1.786346196567e-02      -1.152649885155e+00      -1.849665821082e+03      -1.853994038974e+03      -1.150088876436e+00      -1.852776151909e+03       2.875222191091e-01       2.875222191091e-01 
       1.799083186519e-02      -1.148255891890e+00      -1.868924459810e+03      -1.873353404937e+03      -1.145704646413e+00      -1.872114142124e+03       2.864261616034e-01       2.864261616034e-01 
       1.811825557293e-02      -1.143877251971e+00      -1.888198692497e+03      -1.892731862403e+03      -1.141335737678e+00      -1.891470673212e+03       2.853339344194e-01       2.853339344194e-01 
       1.824573398610e-02      -1.139510107757e+00      -1.907489773786e+03      -1.912126308480e+03      -1.136978297701e+00      -1.910843322240e+03       2.842445744253e-01       2.842445744253e-01 
       1.837326802690e-02      -1.135150485799e+00      -1.926788556228e+03      -1.931530453616e+03      -1.132628361773e+00      -1.930225356143e+03       2.831570904433e-01       2.831570904433e-01 
       1.850085864292e-02      -1.130806262462e+00      -1.946101929505e+03      -1.950950909591e+03      -1.128293791894e+00      -1.949623428071e+03       2.820734479735e-01       2.820734479735e-01 
       1.862850680759e-02      -1.126476657509e+00      -1.965431127037e+03      -1.970387217460e+03      -1.123973807510e+00      -1.969037342942e+03       2.809934518775e-01       2.809934518775e-01 
       1.875621352054e-02      -1.122158202164e+00      -1.984768442006e+03      -1.989834302321e+03      -1.119664948026e+00      -1.988461617198e+03       2.799162370065e-01       2.799162370065e-01 
       1.888397980812e-02      -1.117854895229e+00      -2.004115855928e+03      -2.009294953996e+03      -1.115371204723e+00      -2.007898913883e+03       2.788428011808e-01       2.788428011808e-01 
       1.901180672387e-02      -1.113564497149e+00      -2.023476820804e+03      -2.028768462194e+03      -1.111090340380e+00      -2.027349171539e+03       2.777725850949e-01       2.777725850949e-01 
       1.913969534896e-02      -1.109277485010e+00      -2.042833351824e+03      -2.048239538992e+03      -1.106812853035e+00      -2.046796686460e+03       2.767032132586e-01       2.767032132586e-01 
       1.926764679274e-02      -1.105007661296e+00      -2.062202440517e+03      -2.067724869232e+03      -1.102552516953e+00      -2.066258186389e+03       2.756381292384e-01       2.756381292384e-01 
       1.939566219325e-02      -1.100752853659e+00      -2.081582285507e+03      -2.087220921913e+03      -1.098307163786e+00      -2.085730410895e+03       2.745767909466e-01       2.745767909466e-01 
       1.952374271780e-02      -1.096508793324e+00      -2.100964600750e+03      -2.106722194399e+03      -1.094072533754e+00      -2.105207425204e+03       2.735181334384e-01       2.735181334384e-01 
       1.965188956345e-02      -1.092281949595e+00      -2.120354472024e+03      -2.126235318569e+03      -1.089855084475e+00      -2.124695618317e+03       2.724637711189e-01       2.724637711189e-01 
       1.978010395770e-02      -1.088057391561e+00      -2.139738949059e+03      -2.145741145252e+03      -1.085639912151e+00      -2.144176812675e+03       2.714099780378e-01       2.714099780378e-01 
       1.990838715901e-02      -1.083851269068e+00      -2.159133873319e+03      -2.165259419420e+03      -1.081443135650e+00      -2.163670139165e+03       2.703607839126e-01       2.703607839126e-01 
       2.003674045748e-02      -1.079659032410e+00      -2.178530586947e+03      -2.184781745657e+03      -1.077260215812e+00      -2.183167163934e+03       2.693150539529e-01       2.693150539529e-01 
       2.016516517545e-02      -1.075474906357e+00      -2.197927494795e+03      -2.204303987613e+03      -1.073085385769e+00      -2.202664147849e+03       2.682713464422e-01       2.682713464422e-01 
       2.029366266823e-02      -1.071305105615e+00      -2.217325297719e+03      -2.223829930529e+03      -1.068924850539e+00      -2.222164394390e+03       2.672312126348e-01       2.672312126348e-01 
       2.042223432471e-02      -1.067152634336e+00      -2.236728533574e+03      -2.243364982101e+03      -1.064781607632e+00      -2.241673174119e+03       2.661954019080e-01       2.661954019080e-01 
       2.055088156815e-02      -1.063001076108e+00      -2.256115833526e+03      -2.262883711897e+03      -1.060639273431e+00      -2.261165696991e+03       2.651598183578e-01       2.651598183578e-01 
       2.067960585684e-02      -1.058869507806e+00      -2.275514680506e+03      -2.282414031493e+03      -1.056516885471e+00      -2.280669799604e+03       2.641292213677e-01       2.641292213677e-01 
       2.080840868494e-02      -1.054747949118e+00      -2.294905434133e+03      -2.301940573516e+03      -1.052404485398e+00      -2.300169453210e+03       2.631011213494e-01       2.631011213494e-01 
       2.093729158320e-02      -1.050641459560e+00      -2.314297053823e+03      -2.321468715550e+03      -1.048307121768e+00      -2.319670591987e+03       2.620767804419e-01       2.620767804419e-01 
       2.106625611978e-02      -1.046543453102e+00      -2.333684554907e+03      -2.340991938721e+03      -1.044218219851e+00      -2.339166938055e+03       2.610545549628e-01       2.610545549628e-01 
       2.119530390110e-02      -1.042459197160e+00      -2.353067526899e+03      -2.360513703807e+03      -1.040143039427e+00      -2.358661347902e+03       2.600357598568e-01       2.600357598568e-01 
       2.132443657271e-02      -1.038386989427e+00      -2.372445578415e+03      -2.380032150278e+03      -1.036079880310e+00      -2.378152190486e+03       2.590199700776e-01       2.590199700776e-01 
       2.145365582014e-02      -1.034326967317e+00      -2.391818486770e+03      -2.399547201527e+03      -1.032028879539e+00      -2.397639366459e+03       2.580072198846e-01       2.580072198846e-01 
       2.158296336985e-02      -1.030280297302e+00      -2.411186348885e+03      -2.419059798016e+03      -1.027991201802e+00      -2.417123684556e+03       2.569978004504e-01       2.569978004504e-01 
       2.171236099015e-02      -1.026247307290e+00      -2.430548925333e+03      -2.438570257553e+03      -1.023967174248e+00      -2.436605375655e+03       2.559917935619e-01       2.559917935619e-01 
       2.184185049218e-02      -1.022226086851e+00      -2.449906627285e+03      -2.458074782207e+03      -1.019954890063e+00      -2.456081298859e+03       2.549887225156e-01       2.549887225156e-01 
       2.197143373095e-02      -1.018213080644e+00      -2.469251814368e+03      -2.477567347355e+03      -1.015950799947e+00      -2.475545179523e+03       2.539876999867e-01       2.539876999867e-01 
       2.210111260630e-02      -1.014210764847e+00      -2.488584981435e+03      -2.497051302161e+03      -1.011957377144e+00      -2.494999921029e+03       2.529893442861e-01       2.529893442861e-01 
       2.223088906404e-02      -1.010224423206e+00      -2.507919340256e+03      -2.516534807025e+03      -1.007979893000e+00      -2.514454468563e+03       2.519949732500e-01       2.519949732500e-01 
       2.236076509703e-02      -1.006249616524e+00      -2.527242440612e+03      -2.536010423317e+03      -1.004013918473e+00      -2.533900604698e+03       2.510034796182e-01       2.510034796182e-01 
       2.249074274629e-02      -1.002286543123e+00      -2.546555857657e+03      -2.555477828197e+03      -1.000059651125e+00      -2.553338302461e+03       2.500149127812e-01       2.500149127812e-01 
       2.262082410221e-02      -9.983356127924e-01      -2.565859728668e+03      -2.574937490373e+03      -9.961174999279e-01      -2.572767978773e+03       2.490293749820e-01       2.490293749820e-01 
       2.275101130574e-02      -9.943976804084e-01      -2.585154779481e+03      -2.594390843063e+03      -9.921883180417e-01      -2.592190956200e+03       2.480470795104e-01       2.480470795104e-01 
       2.288130654964e-02      -9.904733270634e-01      -2.604439919573e+03      -2.613837409206e+03      -9.882726862610e-01      -2.611606662222e+03       2.470681715653e-01       2.470681715653e-01 
       2.301171207977e-02      -9.865617320874e-01      -2.623720979395e+03      -2.633278142559e+03      -9.843697832146e-01      -2.631016810271e+03       2.460924458036e-01       2.460924458036e-01 
       2.314223019641e-02      -9.826561260129e-01      -2.642977417449e+03      -2.652696000752e+03      -9.804728554477e-01      -2.650403817688e+03       2.451182138619e-01       2.451182138619e-01 
       2.327286325563e-02      -9.787624480204e-01      -2.662225015926e+03      -2.672107706426e+03      -9.765878281590e-01      -2.669784255661e+03       2.441469570397e-01       2.441469570397e-01 
       2.340361367074e-02      -9.748845393363e-01      -2.681468975368e+03      -2.691514755212e+03      -9.727185361221e-01      -2.689160196731e+03       2.431796340305e-01       2.431796340305e-01 
       2.353448391368e-02      -9.710178112556e-01      -2.700698604069e+03      -2.710910333838e+03      -9.688604000119e-01      -2.708524225234e+03       2.422151000030e-01       2.422151000030e-01 
       2.366547651660e-02      -9.671628580696e-01      -2.719916123262e+03      -2.730295282347e+03      -9.650140126226e-01      -2.727877396200e+03       2.412535031556e-01       2.412535031556e-01 
       2.379659407334e-02      -9.633198065639e-01      -2.739121510274e+03      -2.749669689494e+03      -9.611795004910e-01      -2.747219780997e+03       2.402948751227e-01       2.402948751227e-01 
       2.392783924111e-02      -9.594887671371e-01      -2.758314683816e+03      -2.769033600622e+03      -9.573569737958e-01      -2.766551405219e+03       2.393392434490e-01       2.393392434490e-01 
       2.405921474210e-02      -9.556753398029e-01      -2.777504951021e+03      -2.788399125126e+03      -9.535520216267e-01      -2.785883938025e+03       2.383880054067e-01       2.383880054067e-01 
       2.419072336519e-02      -9.518652788065e-01      -2.796666634329e+03      -2.807733420989e+03      -9.497504267763e-01      -2.805185663490e+03       2.374376066941e-01       2.374376066941e-01 
       2.432236796775e-02      -9.480672726129e-01      -2.815818965427e+03      -2.827061260554e+03      -9.459608587058e-01      -2.824480483273e+03       2.364902146764e-01       2.364902146764e-01 
       2.445415147744e-02      -9.442842435583e-01      -2.834965357919e+03      -2.846382376842e+03      -9.421862354707e-01      -2.843768704033e+03       2.355465588677e-01       2.355465588677e-01 
       2.458607689408e-02      -9.405124090291e-01      -2.854096540799e+03      -2.865690969391e+03      -9.384227820314e-01      -2.863043986179e+03       2.346056955079e-01       2.346056955079e-01 
       2.471814729166e-02      -9.367523406809e-01      -2.873215047416e+03      -2.884988314356e+03      -9.346710686162e-01      -2.882307801409e+03       2.336677671541e-01       2.336677671541e-01 
       2.485036582029e-02      -9.330040412861e-01      -2.892320743127e+03      -2.904274399946e+03      -9.309310980253e-01      -2.901560118787e+03       2.327327745063e-01       2.327327745063e-01 
       2.498273570831e-02      -9.292718639873e-01      -2.911415952443e+03      -2.923555048599e+03      -9.272072167805e-01      -2.920806213950e+03       2.318018041951e-01       2.318018041951e-01 
       2.511526026445e-02      -9.255483055825e-01      -2.930503839992e+03      -2.942825531965e+03      -9.234919308271e-01      -2.940042589927e+03       2.308729827068e-01       2.308729827068e-01 
       2.524794288002e-02      -9.218305991133e-01      -2.949562694746e+03      -2.962067150477e+03      -9.197824840217e-01      -2.959250083346e+03       2.299456210054e-01       2.299456210054e-01 
       2.538078703128e-02      -9.181280358771e-01      -2.968614324404e+03      -2.981306458478e+03      -9.160881478797e-01      -2.978454501078e+03       2.290220369699e-01       2.290220369699e-01 
       2.551379628174e-02      -9.144387818837e-01      -2.987660110187e+03      -3.000537845229e+03      -9.124070913072e-01      -2.997651323612e+03       2.281017728268e-01       2.281017728268e-01 
       2.564697428468e-02      -9.107606318916e-01      -3.006691180088e+03      -3.019757249155e+03      -9.087371142056e-01      -3.016835740935e+03       2.271842785514e-01       2.271842785514e-01 
       2.578032478567e-02      -9.070939336537e-01      -3.025709800608e+03      -3.038965547159e+03      -9.050785634000e-01      -3.036008846241e+03       2.262696408500e-01       2.262696408500e-01 
       2.591385162523e-02      -9.034388316237e-01      -3.044716514628e+03      -3.058163406928e+03      -9.014315830538e-01      -3.055171287570e+03       2.253578957634e-01       2.253578957634e-01 
       2.604755874155e-02      -8.998000015860e-01      -3.063721153616e+03      -3.077363729533e+03      -8.978008395086e-01      -3.074335483865e+03       2.244502098771e-01       2.244502098771e-01 
       2.618145017332e-02      -8.961628857768e-01      -3.082691471058e+03      -3.096527606779e+03      -8.941718048575e-01      -3.093463576451e+03       2.235429512144e-01       2.235429512144e-01 
       2.631553006265e-02      -8.925426751377e-01      -3.101665409233e+03      -3.115696153783e+03      -8.905596383159e-01      -3.112596173957e+03       2.226399095790e-01       2.226399095790e-01 
       2.644980265814e-02      -8.889332638953e-01      -3.120625964996e+03      -3.134853286350e+03      -8.869582472622e-01      -3.131717053700e+03       2.217395618155e-01       2.217395618155e-01 
       2.658427231796e-02      -8.853362382966e-01      -3.139580025295e+03      -3.154002946621e+03      -8.833692143649e-01      -3.150830615566e+03       2.208423035912e-01       2.208423035912e-01 
       2.671894351318e-02      -8.817495663606e-01      -3.158521201485e+03      -3.173142474809e+03      -8.797905117017e-01      -3.169933619463e+03       2.199476279254e-01       2.199476279254e-01 
       2.685382083112e-02      -8.781749805991e-01      -3.177453053725e+03      -3.192273977188e+03      -8.762238690354e-01      -3.189028397615e+03       2.190559672588e-01       2.190559672588e-01 
       2.698890897883e-02      -8.746104962121e-01      -3.196373853401e+03      -3.211395601590e+03      -8.726673044956e-01      -3.208113117650e+03       2.181668261239e-01       2.181668261239e-01 
       2.712421278678e-02      -8.710589719938e-01      -3.215287298496e+03      -3.230512619622e+03      -8.691236723970e-01      -3.227192804404e+03       2.172809180993e-01       2.172809180993e-01 
       2.725973721256e-02      -8.675194961903e-01      -3.234193143766e+03      -3.249623516467e+03      -8.655920626200e-01      -3.246266141348e+03       2.163980156550e-01       2.163980156550e-01 
       2.739548734487e-02      -8.639902255570e-01      -3.253093715620e+03      -3.268731520155e+03      -8.620706329916e-01      -3.265336215062e+03       2.155176582479e-01       2.155176582479e-01 
       2.753146840751e-02      -8.604718933785e-01      -3.271979262458e+03      -3.287821096092e+03      -8.585601207589e-01      -3.284388396693e+03       2.146400301897e-01       2.146400301897e-01 
       2.766768576366e-02      -8.569623313806e-01      -3.290857378177e+03      -3.306906837547e+03      -8.550583562154e-01      -3.303436184493e+03       2.137645890539e-01       2.137645890539e-01 
       2.780414492022e-02      -8.534661456123e-01      -3.309737628844e+03      -3.325994882690e+03      -8.515699381079e-01      -3.322486249012e+03       2.128924845270e-01       2.128924845270e-01 
       2.794085153237e-02      -8.499774482349e-01      -3.328602621916e+03      -3.345066132383e+03      -8.480889916667e-01      -3.341519762660e+03       2.120222479167e-01       2.120222479167e-01 
       2.807781140831e-02      -8.465028923491e-01      -3.347468753042e+03      -3.364142174757e+03      -8.446221562998e-01      -3.360557498072e+03       2.111555390750e-01       2.111555390750e-01 
       2.821503051417e-02      -8.430379427846e-01      -3.366328021748e+03      -3.383212243676e+03      -8.411649052086e-01      -3.379589123254e+03       2.102912263022e-01       2.102912263022e-01 
       2.835251497913e-02      -8.395845969245e-01      -3.385184464111e+03      -3.402280912182e+03      -8.377192326088e-01      -3.398619126227e+03       2.094298081522e-01       2.094298081522e-01 
       2.849027110071e-02      -8.361447455211e-01      -3.404038830605e+03      -3.421352799784e+03      -8.342870261645e-01      -3.417651522221e+03       2.085717565411e-01       2.085717565411e-01 
       2.862830535034e-02      -8.327157630993e-01      -3.422903159765e+03      -3.440431011763e+03      -8.308656623786e-01      -3.436690807710e+03       2.077164155946e-01       2.077164155946e-01 
       2.876662437909e-02      -8.292925169273e-01      -3.441743945150e+03      -3.459486475441e+03      -8.274500234825e-01      -3.455707227609e+03       2.068625058706e-01       2.068625058706e-01 
       2.890523502369e-02      -8.258809326890e-01      -3.460594533511e+03      -3.478554517987e+03      -8.240460176671e-01      -3.474735790113e+03       2.060115044168e-01       2.060115044168e-01 
       2.904414431275e-02      -8.224808268535e-01      -3.479443564499e+03      -3.497618353464e+03      -8.206534676008e-01      -3.493760559697e+03       2.051633669002e-01       2.051633669002e-01 
       2.918335947327e-02      -8.190917884541e-01      -3.498297049964e+03      -3.516689891999e+03      -8.172719595756e-01      -3.512792523844e+03       2.043179898939e-01       2.043179898939e-01 
       2.932288793744e-02      -8.157124601096e-01      -3.517151494270e+03      -3.535762941580e+03      -8.139001394871e-01      -3.531825912544e+03       2.034750348718e-01       2.034750348718e-01 
       2.946273734967e-02      -8.123439485708e-01      -3.536009846197e+03      -3.554841137986e+03      -8.105391126114e-01      -3.550864253454e+03       2.026347781529e-01       2.026347781529e-01 
       2.960291557399e-02      -8.089898834407e-01      -3.554877296034e+03      -3.573936325113e+03      -8.071925026302e-01      -3.569918350136e+03       2.017981256575e-01       2.017981256575e-01 
       2.974343070174e-02      -8.056411077652e-01      -3.573744435429e+03      -3.593022558339e+03      -8.038511674653e-01      -3.588964842491e+03       2.009627918663e-01       2.009627918663e-01 
       2.988429105957e-02      -8.023006873324e-01      -3.592614850897e+03      -3.612115259885e+03      -8.005181675121e-01      -3.608017303810e+03       2.001295418780e-01       2.001295418780e-01 
       3.002550521783e-02      -7.989760910269e-01      -3.611507142707e+03      -3.631231822391e+03      -7.972009589175e-01      -3.627093309825e+03       1.993002397294e-01       1.993002397294e-01 
       3.016708199932e-02      -7.956565605308e-01      -3.630395047005e+03      -3.650341163201e+03      -7.938888039648e-01      -3.646162537925e+03       1.984722009912e-01       1.984722009912e-01 
       3.030903048843e-02      -7.923499397386e-01      -3.649300991093e+03      -3.669472142767e+03      -7.905895307014e-01      -3.665252837598e+03       1.976473826753e-01       1.976473826753e-01 
       3.045136004070e-02      -7.890514937374e-01      -3.668215533041e+03      -3.688612167877e+03      -7.872984128817e-01      -3.684352110400e+03       1.968246032204e-01       1.968246032204e-01 
       3.059408029281e-02      -7.857658506236e-01      -3.687144807424e+03      -3.707772197479e+03      -7.840200718844e-01      -3.703470560266e+03       1.960050179711e-01       1.960050179711e-01 
       3.073720117301e-02      -7.824898857436e-01      -3.706095360960e+03      -3.726949265717e+03      -7.807513866253e-01      -3.722606704589e+03       1.951878466563e-01       1.951878466563e-01 
       3.088073291206e-02      -7.792176374287e-01      -3.725046512505e+03      -3.746128494738e+03      -7.774864072013e-01      -3.741744765530e+03       1.943716018003e-01       1.943716018003e-01 
       3.102468605472e-02      -7.759616481703e-01      -3.744028091864e+03      -3.765339556157e+03      -7.742376545044e-01      -3.760914430656e+03       1.935594136261e-01       1.935594136261e-01 
       3.116907147166e-02      -7.727103045959e-01      -3.763025827652e+03      -3.784564025833e+03      -7.709935333623e-01      -3.780097928365e+03       1.927483833406e-01       1.927483833406e-01 
       3.131390037212e-02      -7.694723254832e-01      -3.782047687843e+03      -3.803815960985e+03      -7.677627503907e-01      -3.799308362848e+03       1.919406875977e-01       1.919406875977e-01 
       3.145918431699e-02      -7.662399201106e-01      -3.801087133575e+03      -3.823085774783e+03      -7.645375254971e-01      -3.818536625059e+03       1.911343813743e-01       1.911343813743e-01 
       3.160493523265e-02      -7.630246333370e-01      -3.820165739339e+03      -3.842399664025e+03      -7.613293862676e-01      -3.837808183805e+03       1.903323465669e-01       1.903323465669e-01 
       3.175116542549e-02      -7.598092436557e-01      -3.839248269098e+03      -3.861713813782e+03      -7.581211397574e-01      -3.857080573883e+03       1.895302849394e-01       1.895302849394e-01 
       3.189788759709e-02      -7.566031639076e-01      -3.858365624617e+03      -3.881063036124e+03      -7.549221816308e-01      -3.876387987800e+03       1.887305454077e-01       1.887305454077e-01 
       3.204511486017e-02      -7.534134428509e-01      -3.877529018760e+03      -3.900460250799e+03      -7.517395497948e-01      -3.895743075524e+03       1.879348874487e-01       1.879348874487e-01 
       3.219286075541e-02      -7.502259142510e-01      -3.896707833853e+03      -3.919873161842e+03      -7.485591030687e-01      -3.915113812095e+03       1.871397757672e-01       1.871397757672e-01 
       3.234113926908e-02      -7.470474851381e-01      -3.915925339071e+03      -3.939320840256e+03      -7.453877349279e-01      -3.934519917140e+03       1.863469337320e-01       1.863469337320e-01 
       3.248996485157e-02      -7.438785398241e-01      -3.935181416110e+03      -3.958810748529e+03      -7.422258303428e-01      -3.953967669616e+03       1.855564575857e-01       1.855564575857e-01 
       3.263935243694e-02      -7.407186465755e-01      -3.954476596842e+03      -3.978340626488e+03      -7.390729580496e-01      -3.973455245107e+03       1.847682395124e-01       1.847682395124e-01 
       3.278931746343e-02      -7.375684157522e-01      -3.973815002736e+03      -3.997916016769e+03      -7.359297275874e-01      -3.992987963158e+03       1.839824318968e-01       1.839824318968e-01 
       3.293987589517e-02      -7.344293514780e-01      -3.993206271462e+03      -4.017547249771e+03      -7.327976395033e-01      -4.012576043187e+03       1.831994098758e-01       1.831994098758e-01 
       3.309104424491e-02      -7.312929179396e-01      -4.012627092819e+03      -4.037204014627e+03      -7.296681749181e-01      -4.032190274157e+03       1.824170437295e-01       1.824170437295e-01 
       3.324283959815e-02      -7.281630458390e-01      -4.032104312158e+03      -4.056912740521e+03      -7.265452548834e-01      -4.051857142354e+03       1.816363137208e-01       1.816363137208e-01 
       3.339527963850e-02      -7.250433861395e-01      -4.051625366344e+03      -4.076674532889e+03      -7.234325274354e-01      -4.071575622864e+03       1.808581318588e-01       1.808581318588e-01 
       3.354838267444e-02      -7.219320993089e-01      -4.071211526405e+03      -4.096498389399e+03      -7.203281532505e-01      -4.091356623321e+03       1.800820383126e-01       1.800820383126e-01 
       3.370216766768e-02      -7.188283991854e-01      -4.090852621445e+03      -4.116376767133e+03      -7.172313502850e-01      -4.111192193492e+03       1.793078375712e-01       1.793078375712e-01 
       3.385665426301e-02      -7.157298011948e-01      -4.110547993522e+03      -4.136309124809e+03      -7.141396350685e-01      -4.131081774072e+03       1.785349087671e-01       1.785349087671e-01 
       3.401186282001e-02      -7.126412522924e-01      -4.130321321398e+03      -4.156319914794e+03      -7.110579491163e-01      -4.151049689705e+03       1.777644872791e-01       1.777644872791e-01 
       3.416781444647e-02      -7.095606450820e-01      -4.150156472286e+03      -4.176394141798e+03      -7.079841882970e-01      -4.171080772237e+03       1.769960470743e-01       1.769960470743e-01 
       3.432453103385e-02      -7.064847599489e-01      -4.170059645098e+03      -4.196535071946e+03      -7.049151372842e-01      -4.191178743862e+03       1.762287843211e-01       1.762287843211e-01 
       3.448203529487e-02      -7.034119354234e-01      -4.190029330124e+03      -4.216740843251e+03      -7.018491369079e-01      -4.211341798037e+03       1.754622842270e-01       1.754622842270e-01 
       3.464035080331e-02      -7.003521085824e-01      -4.210089306757e+03      -4.237040290976e+03      -6.987961112666e-01      -4.231597973692e+03       1.746990278166e-01       1.746990278166e-01 
       3.479950203627e-02      -6.972957789314e-01      -4.230226260703e+03      -4.257415817273e+03      -6.957465717144e-01      -4.251930345663e+03       1.739366429286e-01       1.739366429286e-01 
       3.495951441903e-02      -6.942462436575e-01      -4.250448832411e+03      -4.277876325206e+03      -6.927038127146e-01      -4.272347773478e+03       1.731759531787e-01       1.731759531787e-01 
       3.512041437275e-02      -6.912031268927e-01      -4.270761057436e+03      -4.298426643671e+03      -6.896674579857e-01      -4.292854960988e+03       1.724168644964e-01       1.724168644964e-01 
       3.528222936510e-02      -6.881649697299e-01      -4.291166759222e+03      -4.319070551774e+03      -6.866360510788e-01      -4.313455693099e+03       1.716590127697e-01       1.716590127697e-01 
       3.544498796423e-02      -6.851293116403e-01      -4.311664984196e+03      -4.339806183359e+03      -6.836071344554e-01      -4.334148246414e+03       1.709017836139e-01       1.709017836139e-01 
       3.560871989618e-02      -6.821042257254e-01      -4.332275194296e+03      -4.360654502979e+03      -6.805887725144e-01      -4.354953345180e+03       1.701471931286e-01       1.701471931286e-01 
       3.577345610607e-02      -6.790799011448e-01      -4.352983867251e+03      -4.381599956951e+03      -6.775711650791e-01      -4.375855756837e+03       1.693927912698e-01       1.693927912698e-01 
