# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.00946e-05 to 130.37 h/Mpc,
# number of wavenumbers equal to 714
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_nudm                 5:d_ur                   6:d_tot                  7:phi                    8:psi                
       1.127984451099e-02      -1.371589394786e+00      -9.116885081950e+02      -9.126381697286e+02      -1.368493504769e+00      -9.122075890531e+02       3.421233761922e-01       3.421233761922e-01 
       1.140397490846e-02      -1.366475498621e+00      -9.283481102794e+02      -9.293336601975e+02      -1.363391153076e+00      -9.288922015446e+02       3.408477882691e-01       3.408477882691e-01 
       1.152814290686e-02      -1.361376371962e+00      -9.450919707405e+02      -9.461143768126e+02      -1.358303536979e+00      -9.456618578882e+02       3.395758842447e-01       3.395758842447e-01 
       1.165234819288e-02      -1.356292898681e+00      -9.619184577644e+02      -9.629786917776e+02      -1.353231541908e+00      -9.625149301339e+02       3.383078854771e-01       3.383078854771e-01 
       1.177659048739e-02      -1.351223205077e+00      -9.788257527309e+02      -9.799248110472e+02      -1.348173292074e+00      -9.794496208104e+02       3.370433230185e-01       3.370433230185e-01 
       1.190086954417e-02      -1.346167853769e+00      -9.958121829592e+02      -9.969510688098e+02      -1.343129351893e+00      -9.964642635028e+02       3.357823379734e-01       3.357823379734e-01 
       1.202518514882e-02      -1.341128054599e+00      -1.012875946372e+03      -1.014055684608e+03      -1.338100929647e+00      -1.013557074802e+03       3.345252324117e-01       3.345252324117e-01 
       1.214953711769e-02      -1.336103185192e+00      -1.030015456510e+03      -1.031237081227e+03      -1.333087405048e+00      -1.030726476479e+03       3.332718512620e-01       3.332718512620e-01 
       1.227392529690e-02      -1.331090413401e+00      -1.047228843497e+03      -1.048493419214e+03      -1.328085945632e+00      -1.047970624723e+03       3.320214864081e-01       3.320214864081e-01 
       1.239834956144e-02      -1.326094753791e+00      -1.064514582877e+03      -1.065823181352e+03      -1.323101563543e+00      -1.065288001611e+03       3.307753908858e-01       3.307753908858e-01 
       1.252280981431e-02      -1.321110773028e+00      -1.081870888767e+03      -1.083224626340e+03      -1.318128829575e+00      -1.082676859165e+03       3.295322073939e-01       3.295322073939e-01 
       1.264730598575e-02      -1.316141762894e+00      -1.099294623953e+03      -1.100694599511e+03      -1.313171036961e+00      -1.100134046500e+03       3.282927592402e-01       3.282927592402e-01 
       1.277183803251e-02      -1.311188815629e+00      -1.116787160039e+03      -1.118234490421e+03      -1.308229269980e+00      -1.117660949847e+03       3.270573174950e-01       3.270573174950e-01 
       1.289640593717e-02      -1.306249796529e+00      -1.134345280547e+03      -1.135841101926e+03      -1.303301399794e+00      -1.135254369912e+03       3.258253499484e-01       3.258253499484e-01 
       1.302100970753e-02      -1.301321627426e+00      -1.151965964118e+03      -1.153511339575e+03      -1.298384353964e+00      -1.152911224992e+03       3.245960884910e-01       3.245960884910e-01 
