# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.01244e-05 to 163.241 h/Mpc,
# number of wavenumbers equal to 626
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_nudm                 5:d_ur                   6:d_ncdm[0]              7:d_ncdm[1]              8:d_ncdm[2]              9:d_tot                 10:phi                   11:psi                
       6.600214488102e-03      -1.569500599158e+00      -3.560519522879e+02      -3.562266528075e+02      -1.565969214397e+00      -2.355551023091e+02      -2.355551023091e+02      -2.355551023091e+02      -3.550155719917e+02       3.914923035992e-01       3.914922960261e-01 
       6.722094411053e-03      -1.563647303586e+00      -3.679085304013e+02      -3.680931811442e+02      -1.560129035888e+00      -2.415878842913e+02      -2.415878842913e+02      -2.415878842913e+02      -3.668242515318e+02       3.900322589721e-01       3.900322522511e-01 
       6.844079927402e-03      -1.557808163546e+00      -3.799224158375e+02      -3.801174811222e+02      -1.554302981448e+00      -2.476157425091e+02      -2.476157425091e+02      -2.476157425091e+02      -3.787890903963e+02       3.885757453619e-01       3.885757393775e-01 
       6.966166257218e-03      -1.551984165523e+00      -3.920914870929e+02      -3.922974352660e+02      -1.548492035355e+00      -2.536354222655e+02      -2.536354222655e+02      -2.536354222655e+02      -3.909079602891e+02       3.871230088389e-01       3.871230034926e-01 
       7.088348943376e-03      -1.546174850588e+00      -4.044132802913e+02      -4.046306048444e+02      -1.542695739709e+00      -2.596436149423e+02      -2.596436149423e+02      -2.596436149423e+02      -4.031784108153e+02       3.856739349272e-01       3.856739301345e-01 
       7.210623826788e-03      -1.540381081232e+00      -4.168856959495e+02      -4.171148930844e+02      -1.536914955070e+00      -2.656374054418e+02      -2.656374054418e+02      -2.656374054418e+02      -4.155983375479e+02       3.842287387675e-01       3.842287344561e-01 
       7.332987023851e-03      -1.534602883866e+00      -4.295064408500e+02      -4.297480181636e+02      -1.531149707798e+00      -2.716139390647e+02      -2.716139390647e+02      -2.716139390647e+02      -4.281654519308e+02       3.827874269496e-01       3.827874230573e-01 
       7.455434905910e-03      -1.528840808157e+00      -4.422733925268e+02      -4.425278595254e+02      -1.525400546323e+00      -2.775706595934e+02      -2.775706595934e+02      -2.775706595934e+02      -4.408776294368e+02       3.813501365808e-01       3.813501330541e-01 
       7.577964080510e-03      -1.523094898303e+00      -4.551843070804e+02      -4.554521814565e+02      -1.519667514761e+00      -2.835051369897e+02      -2.835051369897e+02      -2.835051369897e+02      -4.537326316377e+02       3.799168786902e-01       3.799168754830e-01 
       7.700571374289e-03      -1.517365389856e+00      -4.682370123167e+02      -4.685188193816e+02      -1.513950848147e+00      -2.894152005561e+02      -2.894152005561e+02      -2.894152005561e+02      -4.667282930675e+02       3.784877120369e-01       3.784877091094e-01 
       7.823253817336e-03      -1.511652669290e+00      -4.814294158367e+02      -4.817256825175e+02      -1.508250932100e+00      -2.952989396622e+02      -2.952989396622e+02      -2.952989396622e+02      -4.798625247291e+02       3.770627330250e-01       3.770627303429e-01 
       7.946008628874e-03      -1.505956913888e+00      -4.947593748795e+02      -4.950706379814e+02      -1.502567943528e+00      -3.011546411395e+02      -3.011546411395e+02      -3.011546411395e+02      -4.931331964338e+02       3.756419858820e-01       3.756419834155e-01 
       8.068833204154e-03      -1.500278161164e+00      -5.082247198836e+02      -5.085515291057e+02      -1.496901919890e+00      -3.069808025170e+02      -3.069808025170e+02      -3.069808025170e+02      -5.065381559051e+02       3.742254799726e-01       3.742254776959e-01 
       8.191725102434e-03      -1.494616644090e+00      -5.218233620544e+02      -5.221662826367e+02      -1.491253093666e+00      -3.127762018350e+02      -3.127762018350e+02      -3.127762018350e+02      -5.200753356711e+02       3.728132734165e-01       3.728132713073e-01 
       8.314682035948e-03      -1.488972382263e+00      -5.355531639870e+02      -5.359127737938e+02      -1.485621484444e+00      -3.185398139249e+02      -3.185398139249e+02      -3.185398139249e+02      -5.337426195136e+02       3.714053711110e-01       3.714053691498e-01 
       8.437701859770e-03      -1.483345650584e+00      -5.494120855227e+02      -5.497889892839e+02      -1.480007366540e+00      -3.242709063241e+02      -3.242709063241e+02      -3.242709063241e+02      -5.475380020835e+02       3.700018416350e-01       3.700018398048e-01 
       8.560782562504e-03      -1.477736351053e+00      -5.633979789983e+02      -5.637927994232e+02      -1.474410642206e+00      -3.299689017940e+02      -3.299689017940e+02      -3.299689017940e+02      -5.614593656051e+02       3.686026605515e-01       3.686026588376e-01 
       8.683922257704e-03      -1.472144741827e+00      -5.775088457836e+02      -5.779222274163e+02      -1.468831569051e+00      -3.356335261641e+02      -3.356335261641e+02      -3.356335261641e+02      -5.755047459402e+02       3.672078922628e-01       3.672078906524e-01 
       8.807119175985e-03      -1.466570974069e+00      -5.917426708439e+02      -5.921752779394e+02      -1.463270297928e+00      -3.412647006728e+02      -3.412647006728e+02      -3.412647006728e+02      -5.896721627512e+02       3.658175744819e-01       3.658175729637e-01 
       8.930371657735e-03      -1.461014839989e+00      -6.060973086722e+02      -6.065498304334e+02      -1.457726621541e+00      -3.468624669831e+02      -3.468624669831e+02      -3.468624669831e+02      -6.039595119284e+02       3.644316553852e-01       3.644316539493e-01 
       9.053678146408e-03      -1.455476474297e+00      -6.205707692582e+02      -6.210439167539e+02      -1.452200674314e+00      -3.524271320894e+02      -3.524271320894e+02      -3.524271320894e+02      -6.183648432913e+02       3.630501685786e-01       3.630501672164e-01 
       9.177037182320e-03      -1.449956285625e+00      -6.351612169150e+02      -6.356557086848e+02      -1.446692863976e+00      -3.579592386043e+02      -3.579592386043e+02      -3.579592386043e+02      -6.328863497553e+02       3.616732159939e-01       3.616732146978e-01 
       9.300447396922e-03      -1.444453997145e+00      -6.498665376902e+02      -6.503831086127e+02      -1.441202914326e+00      -3.634593088223e+02      -3.634593088223e+02      -3.634593088223e+02      -6.475219557783e+02       3.603007285815e-01       3.603007273448e-01 
       9.423907507500e-03      -1.438969612083e+00      -6.646847519706e+02      -6.652241535179e+02      -1.435730828581e+00      -3.689280488398e+02      -3.689280488398e+02      -3.689280488398e+02      -6.622697208038e+02       3.589327071451e-01       3.589327059621e-01 
       9.547416312280e-03      -1.433503463376e+00      -6.796140629357e+02      -6.801770470462e+02      -1.430276938932e+00      -3.743663370096e+02      -3.743663370096e+02      -3.743663370096e+02      -6.771278735450e+02       3.575692347330e-01       3.575692335984e-01 
       9.670972685884e-03      -1.428055244355e+00      -6.946523861571e+02      -6.952397204906e+02      -1.424840939393e+00      -3.797749439899e+02      -3.797749439899e+02      -3.797749439899e+02      -6.920943694965e+02       3.562102348482e-01       3.562102337574e-01 
       9.794575575129e-03      -1.422625253991e+00      -7.097979562033e+02      -7.104104073899e+02      -1.419423128248e+00      -3.851548213769e+02      -3.851548213769e+02      -3.851548213769e+02      -7.071674679010e+02       3.548557820620e-01       3.548557810111e-01 
       9.918223995127e-03      -1.417213372811e+00      -7.250488195238e+02      -7.256871659285e+02      -1.414023386273e+00      -3.905067987590e+02      -3.905067987590e+02      -3.905067987590e+02      -7.223452511293e+02       3.535058465683e-01       3.535058455537e-01 
       1.004191702567e-02      -1.411819724637e+00      -7.404031617469e+02      -7.410681860318e+02      -1.408641837008e+00      -3.958317166414e+02      -3.958317166414e+02      -3.958317166414e+02      -7.376259333396e+02       3.521604592520e-01       3.521604582705e-01 
       1.016565380789e-02      -1.406444197714e+00      -7.558590700130e+02      -7.565515673731e+02      -1.403278368921e+00      -4.011302699631e+02      -4.011302699631e+02      -4.011302699631e+02      -7.530076366218e+02       3.508195922302e-01       3.508195912791e-01 
       1.028943354110e-02      -1.401086863806e+00      -7.714147424856e+02      -7.721355180334e+02      -1.397933053601e+00      -4.064030798672e+02      -4.064030798672e+02      -4.064030798672e+02      -7.684885901824e+02       3.494832634003e-01       3.494832624771e-01 
       1.041325547995e-02      -1.395747647320e+00      -7.870683149404e+02      -7.878181906560e+02      -1.392605815600e+00      -4.116505727299e+02      -4.116505727299e+02      -4.116505727299e+02      -7.840669653939e+02       3.481514539000e-01       3.481514530023e-01 
       1.053711893172e-02      -1.390426582975e+00      -8.028180020778e+02      -8.035978145992e+02      -1.387296689549e+00      -4.168730173838e+02      -4.168730173838e+02      -4.168730173838e+02      -7.997410085104e+02       3.468241723874e-01       3.468241715134e-01 
       1.066102325379e-02      -1.385123601450e+00      -8.186619865216e+02      -8.194725931567e+02      -1.382005606238e+00      -4.220704461771e+02      -4.220704461771e+02      -4.220704461771e+02      -8.155089368103e+02       3.455014015595e-01       3.455014007074e-01 
       1.078496785137e-02      -1.379838727626e+00      -8.345985089930e+02      -8.354407847147e+02      -1.376732590486e+00      -4.272426712474e+02      -4.272426712474e+02      -4.272426712474e+02      -8.313690205813e+02       3.441831476216e-01       3.441831467898e-01 
       1.090895217527e-02      -1.374571853610e+00      -8.506257687548e+02      -8.515006104753e+02      -1.371477534598e+00      -4.323892197227e+02      -4.323892197227e+02      -4.323892197227e+02      -8.473194899493e+02       3.428693836495e-01       3.428693828366e-01 
       1.103297571997e-02      -1.369322862873e+00      -8.667419557529e+02      -8.676502838473e+02      -1.366240322286e+00      -4.375093341776e+02      -4.375093341776e+02      -4.375093341776e+02      -8.633585644359e+02       3.415600805715e-01       3.415600797762e-01 
       1.115703802164e-02      -1.364091814583e+00      -8.829454053948e+02      -8.838881554090e+02      -1.361021012554e+00      -4.426020395644e+02      -4.426020395644e+02      -4.426020395644e+02      -8.794845987430e+02       3.402552531386e-01       3.402552523597e-01 
       1.128113865651e-02      -1.358878462821e+00      -8.992342659283e+02      -9.002123980403e+02      -1.355819359998e+00      -4.476659788771e+02      -4.476659788771e+02      -4.476659788771e+02      -8.956957664951e+02       3.389548399995e-01       3.389548392361e-01 
       1.140527723914e-02      -1.353682902085e+00      -9.156069315358e+02      -9.166214146767e+02      -1.350635458874e+00      -4.526996229373e+02      -4.526996229373e+02      -4.526996229373e+02      -9.119904701412e+02       3.376588647185e-01       3.376588639696e-01 
       1.152945342100e-02      -1.348504934158e+00      -9.320616308110e+02      -9.331134529262e+02      -1.345469111343e+00      -4.577010827873e+02      -4.577010827873e+02      -4.577010827873e+02      -9.283669532903e+02       3.363672778358e-01       3.363672771006e-01 
       1.165366688899e-02      -1.343344450642e+00      -9.485966313206e+02      -9.496867935484e+02      -1.340320209284e+00      -4.626682193215e+02      -4.626682193215e+02      -4.626682193215e+02      -9.448234909997e+02       3.350800523209e-01       3.350800515986e-01 
       1.177791736419e-02      -1.338201469548e+00      -9.652103514888e+02      -9.663398610497e+02      -1.335188770574e+00      -4.675987135902e+02      -4.675987135902e+02      -4.675987135902e+02      -9.613585001840e+02       3.337971926435e-01       3.337971919335e-01 
       1.190220460059e-02      -1.333075739575e+00      -9.819010197075e+02      -9.830708988564e+02      -1.330074544435e+00      -4.724899305744e+02      -4.724899305744e+02      -4.724899305744e+02      -9.779702140231e+02       3.325186361087e-01       3.325186354103e-01 
       1.202652838399e-02      -1.327967497592e+00      -9.986672186388e+02      -9.998784867137e+02      -1.324977767220e+00      -4.773391956040e+02      -4.773391956040e+02      -4.773391956040e+02      -9.946572013417e+02       3.312444418049e-01       3.312444411176e-01 
       1.215088853095e-02      -1.322876320300e+00      -1.015507065863e+03      -1.016760764610e+03      -1.319898016554e+00      -4.821434525035e+02      -4.821434525035e+02      -4.821434525035e+02      -1.011417587772e+03       3.299745041385e-01       3.299745034618e-01 
       1.227528488777e-02      -1.317802152076e+00      -1.032418991347e+03      -1.033716170449e+03      -1.314835236835e+00      -4.868996454216e+02      -4.868996454216e+02      -4.868996454216e+02      -1.028249796362e+03       3.287088092088e-01       3.287088085422e-01 
       1.239971732963e-02      -1.312745010408e+00      -1.049401447570e+03      -1.050743162623e+03      -1.309789445567e+00      -4.916046261590e+02      -4.916046261590e+02      -4.916046261590e+02      -1.045152269925e+03       3.274473613917e-01       3.274473607348e-01 
       1.252418575971e-02      -1.307704532332e+00      -1.066452612688e+03      -1.067839945643e+03      -1.304760280599e+00      -4.962550621273e+02      -4.962550621273e+02      -4.962550621273e+02      -1.062123194805e+03       3.261900701499e-01       3.261900695023e-01 
       1.264869010844e-02      -1.302680864956e+00      -1.083571114105e+03      -1.085005148426e+03      -1.299747888635e+00      -5.008477928012e+02      -5.008477928012e+02      -5.008477928012e+02      -1.079161183318e+03       3.249369721586e-01       3.249369715200e-01 
       1.277323033273e-02      -1.297673803308e+00      -1.100755272076e+03      -1.102237113097e+03      -1.294752065190e+00      -5.053795397069e+02      -5.053795397069e+02      -5.053795397069e+02      -1.096264559342e+03       3.236880162975e-01       3.236880156676e-01 
       1.289780641534e-02      -1.292683279800e+00      -1.118003549421e+03      -1.119534315541e+03      -1.289772742812e+00      -5.098471441363e+02      -5.098471441363e+02      -5.098471441363e+02      -1.113431781774e+03       3.224431857030e-01       3.224431850815e-01 
       1.302241836424e-02      -1.287709137336e+00      -1.135314329852e+03      -1.136895161997e+03      -1.284809764764e+00      -5.142475187333e+02      -5.142475187333e+02      -5.142475187333e+02      -1.130661239669e+03       3.212024411910e-01       3.212024405776e-01 
       1.314706621207e-02      -1.282751232851e+00      -1.152686019892e+03      -1.154318075017e+03      -1.279862988310e+00      -5.185777284751e+02      -5.185777284751e+02      -5.185777284751e+02      -1.147951340695e+03       3.199657470776e-01       3.199657464722e-01 
       1.327175001556e-02      -1.277809417383e+00      -1.170117024866e+03      -1.171801480453e+03      -1.274932264832e+00      -5.228350304836e+02      -5.228350304836e+02      -5.228350304836e+02      -1.165300496854e+03       3.187330662080e-01       3.187330656103e-01 
       1.339646985508e-02      -1.272883662569e+00      -1.187605880062e+03      -1.189343923897e+03      -1.270017566049e+00      -5.270169702123e+02      -5.270169702123e+02      -5.270169702123e+02      -1.182707243064e+03       3.175043915121e-01       3.175043909219e-01 
       1.352122583423e-02      -1.267973582084e+00      -1.205150784795e+03      -1.206943631164e+03      -1.265118506498e+00      -5.311212243246e+02      -5.311212243246e+02      -5.311212243246e+02      -1.200169796118e+03       3.162796266245e-01       3.162796260416e-01 
       1.364601807936e-02      -1.263079362176e+00      -1.222750490725e+03      -1.224599351797e+03      -1.260235272038e+00      -5.351460200169e+02      -5.351460200169e+02      -5.351460200169e+02      -1.217686901275e+03       3.150588180096e-01       3.150588174339e-01 
       1.377084673929e-02      -1.258200806189e+00      -1.240403410352e+03      -1.242309510979e+03      -1.255367666434e+00      -5.390897905197e+02      -5.390897905197e+02      -5.390897905197e+02      -1.235256982041e+03       3.138419166084e-01       3.138419160397e-01 
       1.389571198492e-02      -1.253337897089e+00      -1.258108093636e+03      -1.260072664618e+03      -1.250515672786e+00      -5.429514191396e+02      -5.429514191396e+02      -5.429514191396e+02      -1.252878596669e+03       3.126289181965e-01       3.126289176347e-01 
       1.402061400895e-02      -1.248490522884e+00      -1.275863048562e+03      -1.277887329688e+03      -1.245679179347e+00      -5.467301889868e+02      -5.467301889868e+02      -5.467301889868e+02      -1.270550268067e+03       3.114197948369e-01       3.114197942819e-01 
       1.414555302563e-02      -1.243658476173e+00      -1.293666671203e+03      -1.295751912414e+03      -1.240857979209e+00      -5.504257732975e+02      -5.504257732975e+02      -5.504257732975e+02      -1.288270412877e+03       3.102144948021e-01       3.102144942538e-01 
       1.427052927050e-02      -1.238841742163e+00      -1.311517570468e+03      -1.313665023485e+03      -1.236052057632e+00      -5.540383959946e+02      -5.540383959946e+02      -5.540383959946e+02      -1.306037656724e+03       3.090130144079e-01       3.090130138661e-01 
       1.439554300018e-02      -1.234040343198e+00      -1.329414390139e+03      -1.331625310018e+03      -1.231261436959e+00      -5.575687927497e+02      -5.575687927497e+02      -5.575687927497e+02      -1.323850665811e+03       3.078153592397e-01       3.078153587044e-01 
       1.452059449225e-02      -1.229254093928e+00      -1.347355562352e+03      -1.349631230576e+03      -1.226485932280e+00      -5.610179687270e+02      -5.610179687270e+02      -5.610179687270e+02      -1.341707918380e+03       3.066214830701e-01       3.066214825412e-01 
       1.464568404502e-02      -1.224483123818e+00      -1.365339932362e+03      -1.367681579520e+03      -1.221725672766e+00      -5.643879752601e+02      -5.643879752601e+02      -5.643879752601e+02      -1.359608247380e+03       3.054314181916e-01       3.054314176689e-01 
       1.477081197744e-02      -1.219727083379e+00      -1.383365722992e+03      -1.385774650114e+03      -1.216980309780e+00      -5.676805316383e+02      -5.676805316383e+02      -5.676805316383e+02      -1.377549966895e+03       3.042450774451e-01       3.042450769286e-01 
       1.489597862900e-02      -1.214986269684e+00      -1.401431944528e+03      -1.403909430677e+03      -1.212250139749e+00      -5.708981516270e+02      -5.708981516271e+02      -5.708981516270e+02      -1.395532101658e+03       3.030625349372e-01       3.030625344269e-01 
       1.502118435966e-02      -1.210260373821e+00      -1.419536895068e+03      -1.422084261120e+03      -1.207534854511e+00      -5.740439090845e+02      -5.740439090845e+02      -5.740439090845e+02      -1.413553029114e+03       3.018837136277e-01       3.018837131233e-01 
       1.514642954977e-02      -1.205549541688e+00      -1.437679450717e+03      -1.440298018850e+03      -1.202834599648e+00      -5.771212463601e+02      -5.771212463601e+02      -5.771212463601e+02      -1.431611669024e+03       3.007086499120e-01       3.007086494136e-01 
       1.527171460003e-02      -1.200853417253e+00      -1.455857874058e+03      -1.458548998355e+03      -1.198149019972e+00      -5.801335948957e+02      -5.801335948957e+02      -5.801335948957e+02      -1.449706358745e+03       2.995372549929e-01       2.995372545004e-01 
       1.539703993154e-02      -1.196172231198e+00      -1.474071098136e+03      -1.476836140908e+03      -1.193478345694e+00      -5.830848408952e+02      -5.830848408952e+02      -5.830848408952e+02      -1.467836084310e+03       2.983695864234e-01       2.983695859367e-01 
       1.552240598572e-02      -1.191505790502e+00      -1.492317751956e+03      -1.495158101688e+03      -1.188822384177e+00      -5.859795651854e+02      -5.859795651854e+02      -5.859795651854e+02      -1.485999551939e+03       2.972055960443e-01       2.972055955633e-01 
       1.564781322442e-02      -1.186854103387e+00      -1.510596434099e+03      -1.513513502448e+03      -1.184181143716e+00      -5.888212821422e+02      -5.888212821422e+02      -5.888212821422e+02      -1.504195425323e+03       2.960452859290e-01       2.960452854536e-01 
       1.577326212989e-02      -1.182217150978e+00      -1.528905940159e+03      -1.531901123851e+03      -1.179554605465e+00      -5.916147950935e+02      -5.916147950935e+02      -5.916147950935e+02      -1.522422543627e+03       2.948886513663e-01       2.948886508965e-01 
       1.589875320493e-02      -1.177594847203e+00      -1.547244965990e+03      -1.550319635936e+03      -1.174942683535e+00      -5.943641973127e+02      -5.943641973127e+02      -5.943641973127e+02      -1.540679631586e+03       2.937356708838e-01       2.937356704196e-01 
       1.602428697292e-02      -1.172987135825e+00      -1.565612181341e+03      -1.568767747987e+03      -1.170345321843e+00      -5.970736057617e+02      -5.970736057617e+02      -5.970736057617e+02      -1.558965442571e+03       2.925863304607e-01       2.925863300019e-01 
       1.614986397792e-02      -1.168394093253e+00      -1.584006475582e+03      -1.587244380554e+03      -1.165762596624e+00      -5.997469948446e+02      -5.997469948446e+02      -5.997469948446e+02      -1.577278939231e+03       2.914406491560e-01       2.914406487025e-01 
       1.627548478484e-02      -1.163815612453e+00      -1.602426573693e+03      -1.605748272020e+03      -1.161194401060e+00      -6.023881492013e+02      -6.023881492013e+02      -6.023881492013e+02      -1.595618904858e+03       2.902986002649e-01       2.902985998167e-01 
       1.640114997954e-02      -1.159251583329e+00      -1.620871182821e+03      -1.624278036391e+03      -1.156640625289e+00      -6.050002616096e+02      -6.050002616096e+02      -6.050002616096e+02      -1.613984011111e+03       2.891601563222e-01       2.891601558792e-01 
       1.652686016901e-02      -1.154702100027e+00      -1.639339328255e+03      -1.642832703958e+03      -1.152101363218e+00      -6.075864100522e+02      -6.075864100522e+02      -6.075864100522e+02      -1.632373325215e+03       2.880253408045e-01       2.880253403666e-01 
       1.665261598151e-02      -1.150167224438e+00      -1.657829926598e+03      -1.661411257111e+03      -1.147576676603e+00      -6.101491618136e+02      -6.101491618136e+02      -6.101491618136e+02      -1.650785852477e+03       2.868941691508e-01       2.868941687179e-01 
       1.677841806681e-02      -1.145646669481e+00      -1.676341403219e+03      -1.680012204102e+03      -1.143066279004e+00      -6.126902952455e+02      -6.126902952455e+02      -6.126902952455e+02      -1.669220118492e+03       2.857665697511e-01       2.857665693231e-01 
       1.690426709636e-02      -1.141140462775e+00      -1.694872764773e+03      -1.698634537354e+03      -1.138570197936e+00      -6.152114477131e+02      -6.152114477131e+02      -6.152114477131e+02      -1.687675142686e+03       2.846425494839e-01       2.846425490608e-01 
       1.703016376355e-02      -1.136648619942e+00      -1.713422961934e+03      -1.717277194207e+03      -1.134088448959e+00      -6.177134446179e+02      -6.177134446179e+02      -6.177134446179e+02      -1.706149882247e+03       2.835221122397e-01       2.835221118214e-01 
       1.715610878390e-02      -1.132171147105e+00      -1.731991022436e+03      -1.735939156372e+03      -1.129621038145e+00      -6.201967138136e+02      -6.201967138136e+02      -6.201967138136e+02      -1.724643339855e+03       2.824052595362e-01       2.824052591226e-01 
       1.728210289537e-02      -1.127707923595e+00      -1.750575782714e+03      -1.754619232799e+03      -1.125167845039e+00      -6.226609458081e+02      -6.226609458081e+02      -6.226609458081e+02      -1.743154337254e+03       2.812919612597e-01       2.812919608507e-01 
       1.740814685862e-02      -1.123258923505e+00      -1.769176193835e+03      -1.773316392127e+03      -1.120728843768e+00      -6.251053602786e+02      -6.251053602786e+02      -6.251053602786e+02      -1.761681842784e+03       2.801822109421e-01       2.801822105377e-01 
       1.753424145727e-02      -1.118824041600e+00      -1.787791042334e+03      -1.792029517401e+03      -1.116303929323e+00      -6.275286155489e+02      -6.275286155489e+02      -6.275286155489e+02      -1.780224722151e+03       2.790759823308e-01       2.790759819308e-01 
       1.766038749826e-02      -1.114403304824e+00      -1.806419332680e+03      -1.810757721256e+03      -1.111893128582e+00      -6.299289717058e+02      -6.299289717058e+02      -6.299289717058e+02      -1.798782062918e+03       2.779732821454e-01       2.779732817499e-01 
       1.778658581213e-02      -1.109996618525e+00      -1.825060150271e+03      -1.829499889976e+03      -1.107496346995e+00      -6.323041748318e+02      -6.323041748318e+02      -6.323041748318e+02      -1.817352772866e+03       2.768740867488e-01       2.768740863577e-01 
       1.791283725339e-02      -1.105603886274e+00      -1.843712234707e+03      -1.848254985226e+03      -1.103113488414e+00      -6.346516271015e+02      -6.346516271015e+02      -6.346516271015e+02      -1.835935763821e+03       2.757783721036e-01       2.757783717167e-01 
       1.803914270084e-02      -1.101225254924e+00      -1.862375214921e+03      -1.867022224805e+03      -1.098744699211e+00      -6.369685557182e+02      -6.369685557182e+02      -6.369685557182e+02      -1.854530301071e+03       2.746861748028e-01       2.746861744201e-01 
       1.816550305798e-02      -1.096860442720e+00      -1.881047656317e+03      -1.885800488592e+03      -1.094389698274e+00      -6.392517875548e+02      -6.392517875548e+02      -6.392517875548e+02      -1.873135195296e+03       2.735974245685e-01       2.735974241899e-01 
       1.829191925340e-02      -1.092509467896e+00      -1.899728597548e+03      -1.904588775402e+03      -1.090048503812e+00      -6.414981360883e+02      -6.414981360883e+02      -6.414981360883e+02      -1.891749431585e+03       2.725121259530e-01       2.725121255786e-01 
       1.841839224117e-02      -1.088172346360e+00      -1.918417278803e+03      -1.923386297439e+03      -1.085721131646e+00      -6.437043460369e+02      -6.437043460369e+02      -6.437043460369e+02      -1.910372203865e+03       2.714302829116e-01       2.714302825412e-01 
       1.854492300125e-02      -1.083848922547e+00      -1.937112520237e+03      -1.942191981782e+03      -1.081407426576e+00      -6.458671493664e+02      -6.458671493664e+02      -6.458671493664e+02      -1.929002401917e+03       2.703518566440e-01       2.703518562776e-01 
       1.867151253997e-02      -1.079539217708e+00      -1.955813548986e+03      -1.961005032497e+03      -1.077107409772e+00      -6.479834654004e+02      -6.479834654004e+02      -6.479834654004e+02      -1.947639212439e+03       2.692768524431e-01       2.692768520806e-01 
       1.879816189048e-02      -1.075243134327e+00      -1.974519453679e+03      -1.979824456429e+03      -1.072820983931e+00      -6.500503950908e+02      -6.500503950908e+02      -6.500503950908e+02      -1.966281637861e+03       2.682052459828e-01       2.682052456242e-01 
       1.892487211319e-02      -1.070960601205e+00      -1.993229244839e+03      -1.998649395380e+03      -1.068548077993e+00      -6.520652550110e+02      -6.520652550110e+02      -6.520652550110e+02      -1.984928782180e+03       2.671370194982e-01       2.671370191435e-01 
       1.905164429633e-02      -1.066691727468e+00      -2.011942374301e+03      -2.017479154736e+03      -1.064288800850e+00      -6.540258948971e+02      -6.540258948971e+02      -6.540258948971e+02      -2.003579960847e+03       2.660722002124e-01       2.660721998614e-01 
       1.917847955640e-02      -1.062436243025e+00      -2.030657705522e+03      -2.036312533892e+03      -1.060042882956e+00      -6.559302614859e+02      -6.559302614859e+02      -6.559302614859e+02      -2.022233975813e+03       2.650107207391e-01       2.650107203919e-01 
       1.930537903875e-02      -1.058194273657e+00      -2.049374492239e+03      -2.055149014178e+03      -1.055810449905e+00      -6.577769987447e+02      -6.577769987447e+02      -6.577769987447e+02      -2.040890264291e+03       2.639526124762e-01       2.639526121327e-01 
       1.943234391810e-02      -1.053965722617e+00      -2.068091880842e+03      -2.073987642392e+03      -1.051591405115e+00      -6.595650811375e+02      -6.595650811375e+02      -6.595650811375e+02      -2.059547888524e+03       2.628978512788e-01       2.628978509389e-01 
       1.955937539914e-02      -1.049750486576e+00      -2.086808949596e+03      -2.092827501978e+03      -1.047385645536e+00      -6.612940424326e+02      -6.612940424326e+02      -6.612940424326e+02      -2.078205935468e+03       2.618464113841e-01       2.618464110479e-01 
       1.968647471708e-02      -1.045548602009e+00      -2.105524956527e+03      -2.111667962040e+03      -1.043193207570e+00      -6.629640538954e+02      -6.629640538954e+02      -6.629640538954e+02      -2.096863764000e+03       2.607983018925e-01       2.607983015599e-01 
       1.981364313832e-02      -1.041360107174e+00      -2.124239501711e+03      -2.130508316197e+03      -1.039014129352e+00      -6.645755355289e+02      -6.645755355289e+02      -6.645755355289e+02      -2.115520727383e+03       2.597535323381e-01       2.597535320091e-01 
       1.994088196101e-02      -1.037184807117e+00      -2.142951278534e+03      -2.149347536069e+03      -1.034848216436e+00      -6.661296100698e+02      -6.661296100698e+02      -6.661296100698e+02      -2.134175772838e+03       2.587120541089e-01       2.587120537834e-01 
       2.006819251579e-02      -1.033022781109e+00      -2.161659771575e+03      -2.168185042243e+03      -1.030695547919e+00      -6.676277441206e+02      -6.676277441206e+02      -6.676277441206e+02      -2.152828350287e+03       2.576738869798e-01       2.576738866578e-01 
       2.019557616637e-02      -1.028874049526e+00      -2.180364621308e+03      -2.187020280534e+03      -1.026556144081e+00      -6.690719862106e+02      -6.690719862106e+02      -6.690719862106e+02      -2.171477960962e+03       2.566390360203e-01       2.566390357018e-01 
       2.032303431031e-02      -1.024738348207e+00      -2.199063989732e+03      -2.205852055345e+03      -1.022429741542e+00      -6.704644716875e+02      -6.704644716875e+02      -6.704644716875e+02      -2.190123337540e+03       2.556074353855e-01       2.556074350704e-01 
       2.045056837967e-02      -1.020615886879e+00      -2.217758147104e+03      -2.224680052116e+03      -1.018316549473e+00      -6.718079938707e+02      -6.718079938707e+02      -6.718079938707e+02      -2.208764287991e+03       2.545791373683e-01       2.545791370566e-01 
       2.057817984182e-02      -1.016506742792e+00      -2.236447168806e+03      -2.243503881833e+03      -1.014216644739e+00      -6.731055459985e+02      -6.731055459985e+02      -6.731055459985e+02      -2.227400529113e+03       2.535541611847e-01       2.535541608763e-01 
