# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=5.23499e-06 to 105.958 h/Mpc,
# number of wavenumbers equal to 575
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_nudm                 5:d_ur                   6:d_ncdm[0]              7:d_ncdm[1]              8:d_ncdm[2]              9:d_tot                 10:phi                   11:psi                
       4.664220779662e-03      -5.183058180186e-01      -3.558823520353e+02      -3.561161625253e+02      -5.158324894456e-01      -1.459821889858e+02      -1.459821889858e+02      -1.459821889858e+02      -3.440210328757e+02       1.289581223614e-01       1.289581193739e-01 
       4.752476902956e-03      -5.114722146924e-01      -3.646910429337e+02      -3.649392704789e+02      -5.090312211490e-01      -1.474545285355e+02      -1.474545285355e+02      -1.474545285355e+02      -3.524189436454e+02       1.272578052873e-01       1.272578024739e-01 
       4.840879889903e-03      -5.047620929867e-01      -3.735049293628e+02      -3.737682530128e+02      -5.023528603486e-01      -1.489042021766e+02      -1.489042021766e+02      -1.489042021766e+02      -3.608205197982e+02       1.255882150871e-01       1.255882124268e-01 
       4.929422869353e-03      -4.981720686994e-01      -3.823204772932e+02      -3.825996138928e+02      -4.957940376845e-01      -1.503332491562e+02      -1.503332491562e+02      -1.503332491562e+02      -3.692225360352e+02       1.239485094211e-01       1.239485068960e-01 
       5.018099402864e-03      -4.916993434974e-01      -3.911347298011e+02      -3.914304310345e+02      -4.893519667358e-01      -1.517425225782e+02      -1.517425225782e+02      -1.517425225782e+02      -3.776222470568e+02       1.223379916840e-01       1.223379892790e-01 
       5.106903453820e-03      -4.853405948472e-01      -3.999444419450e+02      -4.002574723368e+02      -4.830233393099e-01      -1.531312386284e+02      -1.531312386284e+02      -1.531312386284e+02      -3.860165460251e+02       1.207558348275e-01       1.207558325300e-01 
       5.195829359015e-03      -4.790923695571e-01      -4.087463322080e+02      -4.090774784734e+02      -4.768047171446e-01      -1.544970613422e+02      -1.544970613422e+02      -1.544970613422e+02      -3.944022066200e+02       1.192011792862e-01       1.192011770853e-01 
       5.284871802481e-03      -4.729521583474e-01      -4.175379815330e+02      -4.178880784858e+02      -4.706936014836e-01      -1.558365076685e+02      -1.558365076685e+02      -1.558365076685e+02      -4.027767540958e+02       1.176734003709e-01       1.176733982573e-01 
       5.374025791386e-03      -4.669161323763e-01      -4.263158788698e+02      -4.266857854949e+02      -4.646861803214e-01      -1.571443182057e+02      -1.571443182057e+02      -1.571443182057e+02      -4.111365854072e+02       1.161715450804e-01       1.161715430462e-01 
       5.463286633826e-03      -4.609811297510e-01      -4.350770784819e+02      -4.354676253844e+02      -4.587793055417e-01      -1.584143100014e+02      -1.584143100014e+02      -1.584143100014e+02      -4.194785807453e+02       1.146948263854e-01       1.146948244239e-01 
       5.552649918343e-03      -4.551445843629e-01      -4.438191925825e+02      -4.442312366109e+02      -4.529704221334e-01      -1.596396384827e+02      -1.596396384827e+02      -1.596396384827e+02      -4.278001109195e+02       1.132426055333e-01       1.132426036386e-01 
       5.642111495038e-03      -4.494032345121e-01      -4.525391645852e+02      -4.529736135896e+02      -4.472562831060e-01      -1.608126572221e+02      -1.608126572221e+02      -1.608126572221e+02      -4.360978713607e+02       1.118140707765e-01       1.118140689436e-01 
       5.731667458136e-03      -4.437536255857e-01      -4.612336091743e+02      -4.616914281241e+02      -4.416334496305e-01      -1.619253848654e+02      -1.619253848654e+02      -1.619253848654e+02      -4.443682287768e+02       1.104083624076e-01       1.104083606323e-01 
       5.821314129889e-03      -4.381930309122e-01      -4.698999411690e+02      -4.703820982847e+02      -4.360992071524e-01      -1.629702395226e+02      -1.629702395226e+02      -1.629702395226e+02      -4.526083272415e+02       1.090248017881e-01       1.090248000668e-01 
       5.911048045703e-03      -4.327187848545e-01      -4.785352417221e+02      -4.790427017565e+02      -4.306509030383e-01      -1.639399670756e+02      -1.639399670756e+02      -1.639399670756e+02      -4.608150137129e+02       1.076627257596e-01       1.076627240891e-01 
       6.000865940385e-03      -4.273281266427e-01      -4.871366098033e+02      -4.876703598155e+02      -4.252857889874e-01      -1.648280590364e+02      -1.648280590364e+02      -1.648280590364e+02      -4.689851927789e+02       1.063214472468e-01       1.063214456245e-01 
       6.090764735423e-03      -4.220185486597e-01      -4.957011390880e+02      -4.962622009342e+02      -4.200013699192e-01      -1.656290124653e+02      -1.656290124653e+02      -1.656290124653e+02      -4.771158190610e+02       1.050003424798e-01       1.050003409033e-01 
       6.180741527216e-03      -4.167878107871e-01      -5.042261737571e+02      -5.048155945486e+02      -4.147954165539e-01      -1.663386065076e+02      -1.663386065076e+02      -1.663386065076e+02      -4.852041538795e+02       1.036988541385e-01       1.036988526058e-01 
       6.270793576171e-03      -4.116330976826e-01      -5.127081444399e+02      -5.133270263142e+02      -4.096651274717e-01      -1.669536872516e+02      -1.669536872516e+02      -1.669536872516e+02      -4.932466543529e+02       1.024162818679e-01       1.024162803773e-01 
       6.360918296597e-03      -4.065525665155e-01      -5.211445835355e+02      -5.217940354432e+02      -4.046086691254e-01      -1.674729734713e+02      -1.674729734713e+02      -1.674729734713e+02      -5.012409204025e+02       1.011521672813e-01       1.011521658314e-01 
       6.451113247339e-03      -4.015437733395e-01      -5.295321139699e+02      -5.302132736384e+02      -3.996236099253e-01      -1.678965009513e+02      -1.678965009513e+02      -1.678965009513e+02      -5.091837652844e+02       9.990590248133e-02       9.990590107062e-02 
       6.541376123090e-03      -3.966053633781e-01      -5.378684880766e+02      -5.385824729123e+02      -3.947086020903e-01      -1.682259941613e+02      -1.682259941613e+02      -1.682259941613e+02      -5.170731610839e+02       9.867715052258e-02       9.867714914996e-02 
       6.631704746319e-03      -3.917352578440e-01      -5.461504238206e+02      -5.468983591025e+02      -3.898615778283e-01      -1.684648005467e+02      -1.684648005467e+02      -1.684648005467e+02      -5.249061920371e+02       9.746539445708e-02       9.746539312147e-02 
       6.722097059780e-03      -3.869318472125e-01      -5.543752058449e+02      -5.551584110787e+02      -3.850809359354e-01      -1.686176939273e+02      -1.686176939273e+02      -1.686176939273e+02      -5.326805555125e+02       9.627023398386e-02       9.627023268426e-02 
       6.812551119549e-03      -3.821936756221e-01      -5.625403139018e+02      -5.633599867833e+02      -3.803652281313e-01      -1.686909134142e+02      -1.686909134142e+02      -1.686909134142e+02      -5.403942132975e+02       9.509130703283e-02       9.509130576829e-02 
       6.903065088547e-03      -3.775190049609e-01      -5.706424108067e+02      -5.714997481946e+02      -3.757127255800e-01      -1.686918258355e+02      -1.686918258355e+02      -1.686918258355e+02      -5.480444175300e+02       9.392818139500e-02       9.392818016463e-02 
       6.993637230514e-03      -3.729064901826e-01      -5.786789203451e+02      -5.795751625505e+02      -3.711220901730e-01      -1.686290026086e+02      -1.686290026086e+02      -1.686290026086e+02      -5.556292047962e+02       9.278052254325e-02       9.278052134615e-02 
       7.084265904405e-03      -3.683550112355e-01      -5.866474305170e+02      -5.875839077799e+02      -3.665922078678e-01      -1.685118696822e+02      -1.685118696822e+02      -1.685118696822e+02      -5.631468135042e+02       9.164805196696e-02       9.164805080225e-02 
       7.174949559162e-03      -3.638632043091e-01      -5.945452527557e+02      -5.955233112399e+02      -3.621217215827e-01      -1.683500799308e+02      -1.683500799308e+02      -1.683500799308e+02      -5.705952333413e+02       9.053043039567e-02       9.053042926247e-02 
       7.265686728848e-03      -3.594295604090e-01      -6.023693232025e+02      -6.033903481426e+02      -3.577091300249e-01      -1.681534948028e+02      -1.681534948028e+02      -1.681534948028e+02      -5.779721110520e+02       8.942728250622e-02       8.942728140363e-02 
       7.356476028110e-03      -3.550532881715e-01      -6.101176696788e+02      -6.111829925850e+02      -3.533536456050e-01      -1.679319563535e+02      -1.679319563535e+02      -1.679319563535e+02      -5.852761231056e+02       8.833841140126e-02       8.833841032837e-02 
       7.447316147942e-03      -3.507330608406e-01      -6.177877285450e+02      -6.188987286452e+02      -3.490539478263e-01      -1.676944202230e+02      -1.676944202230e+02      -1.676944202230e+02      -5.925053389895e+02       8.726348695658e-02       8.726348591246e-02 
       7.538205851739e-03      -3.464675928393e-01      -6.253767327065e+02      -6.265348733594e+02      -3.448087572147e-01      -1.674488080293e+02      -1.674488080293e+02      -1.674488080293e+02      -5.996575794949e+02       8.620218930367e-02       8.620218828739e-02 
       7.629143971605e-03      -3.422561542606e-01      -6.328831553521e+02      -6.340898356795e+02      -3.406173468233e-01      -1.672018787525e+02      -1.672018787525e+02      -1.672018787525e+02      -6.067317728842e+02       8.515433670584e-02       8.515433571645e-02 
       7.720129404910e-03      -3.380969502486e-01      -6.403035988898e+02      -6.415602817655e+02      -3.364779298832e-01      -1.669581656041e+02      -1.669581656041e+02      -1.669581656041e+02      -6.137249591776e+02       8.411948247079e-02       8.411948150735e-02 
       7.811161111069e-03      -3.339890565680e-01      -6.476361904130e+02      -6.489444023468e+02      -3.323895858929e-01      -1.667206751895e+02      -1.667206751895e+02      -1.667206751895e+02      -6.206355344858e+02       8.309739647322e-02       8.309739553478e-02 
       7.902238108534e-03      -3.299314187225e-01      -6.548792203122e+02      -6.562405329344e+02      -3.283512645992e-01      -1.664903888362e+02      -1.664903888362e+02      -1.664903888362e+02      -6.274619382671e+02       8.208781614979e-02       8.208781523544e-02 
       7.993359471979e-03      -3.259227551053e-01      -6.620300352811e+02      -6.634459224913e+02      -3.243616896882e-01      -1.662658996639e+02      -1.662658996639e+02      -1.662658996639e+02      -6.342015882200e+02       8.109042242206e-02       8.109042153088e-02 
       8.084524329668e-03      -3.219617997790e-01      -6.690868679093e+02      -6.705588698077e+02      -3.204196002535e-01      -1.660441597069e+02      -1.660441597069e+02      -1.660441597069e+02      -6.408526487091e+02       8.010490006337e-02       8.010489919454e-02 
       8.175731860991e-03      -3.180471925325e-01      -6.760469183297e+02      -6.775766478974e+02      -3.165236418740e-01      -1.658200923124e+02      -1.658200923124e+02      -1.658200923124e+02      -6.474121982064e+02       7.913091046849e-02       7.913090962118e-02 
       8.266981294156e-03      -3.141779745312e-01      -6.829088041496e+02      -6.844978860448e+02      -3.126728593578e-01      -1.655876567134e+02      -1.655876567134e+02      -1.655876567134e+02      -6.538786008267e+02       7.816821483945e-02       7.816821401290e-02 
       8.358271904035e-03      -3.103527028861e-01      -6.896698421911e+02      -6.913199411367e+02      -3.088658160035e-01      -1.653395181383e+02      -1.653395181383e+02      -1.653395181383e+02      -6.602489216390e+02       7.721645400088e-02       7.721645319439e-02 
       8.449603010137e-03      -3.065702648452e-01      -6.963280983224e+02      -6.980409082129e+02      -3.051014037219e-01      -1.650681335551e+02      -1.650681335551e+02      -1.650681335551e+02      -6.665209215787e+02       7.627535093048e-02       7.627535014341e-02 
       8.540973974717e-03      -3.028295004909e-01      -7.028814120307e+02      -7.046585954650e+02      -3.013784676184e-01      -1.647659691592e+02      -1.647659691592e+02      -1.647659691592e+02      -6.726921483327e+02       7.534461690460e-02       7.534461613637e-02 
       8.632384200999e-03      -2.991295802942e-01      -7.093281977320e+02      -7.111713165006e+02      -2.976961816383e-01      -1.644262219099e+02      -1.644262219099e+02      -1.644262219099e+02      -6.787607324409e+02       7.442404540957e-02       7.442404465965e-02 
       8.723833131519e-03      -2.954690648148e-01      -7.156653708457e+02      -7.175762348891e+02      -2.940531132987e-01      -1.640428095067e+02      -1.640428095067e+02      -1.640428095067e+02      -6.847234285056e+02       7.351327832467e-02       7.351327759258e-02 
       8.815320246560e-03      -2.918472668527e-01      -7.218916263730e+02      -7.238720094668e+02      -2.904485783553e-01      -1.636113515962e+02      -1.636113515962e+02      -1.636113515962e+02      -6.905787645907e+02       7.261214458883e-02       7.261214387416e-02 
       8.906845062697e-03      -2.882631319478e-01      -7.280042534954e+02      -7.300559498380e+02      -2.868815277098e-01      -1.631289220681e+02      -1.631289220681e+02      -1.631289220681e+02      -6.963240209456e+02       7.172038192744e-02       7.172038122980e-02 
       8.998407131428e-03      -2.847156307811e-01      -7.340008160823e+02      -7.361255981914e+02      -2.833509369001e-01      -1.625943561498e+02      -1.625943561498e+02      -1.625943561498e+02      -7.019568335808e+02       7.083773422502e-02       7.083773354405e-02 
       9.090006037892e-03      -2.812043691899e-01      -7.398800019091e+02      -7.420796647633e+02      -2.798564141265e-01      -1.620087149434e+02      -1.620087149434e+02      -1.620087149434e+02      -7.074760215399e+02       6.996410353161e-02       6.996410286698e-02 
       9.181641399667e-03      -2.777284671615e-01      -7.456393614640e+02      -7.479158442160e+02      -2.763970838895e-01      -1.613742579815e+02      -1.613742579815e+02      -1.613742579815e+02      -7.128793956054e+02       6.909927097237e-02       6.909927032377e-02 
       9.273312865648e-03      -2.742870593778e-01      -7.512762175131e+02      -7.536312761131e+02      -2.729720852758e-01      -1.606948697717e+02      -1.606948697717e+02      -1.606948697717e+02      -7.181646404724e+02       6.824302131894e-02       6.824302068604e-02 
       9.365020114991e-03      -2.708798619965e-01      -7.567893768563e+02      -7.592248600291e+02      -2.695811362013e-01      -1.599758231816e+02      -1.599758231816e+02      -1.599758231816e+02      -7.233309180734e+02       6.739528405033e-02       6.739528343283e-02 
       9.456762856127e-03      -2.675060197744e-01      -7.621761843815e+02      -7.646940452802e+02      -2.662233858247e-01      -1.592229200931e+02      -1.592229200931e+02      -1.592229200931e+02      -7.283760389261e+02       6.655584645618e-02       6.655584585376e-02 
       9.548540825838e-03      -2.641651737529e-01      -7.674350102904e+02      -7.700372046028e+02      -2.628984772805e-01      -1.584425782410e+02      -1.584425782410e+02      -1.584425782410e+02      -7.332988153748e+02       6.572461932012e-02       6.572461873245e-02 
       9.640353788396e-03      -2.608563357830e-01      -7.725629719531e+02      -7.752513995209e+02      -2.596054270670e-01      -1.576408993950e+02      -1.576408993950e+02      -1.576408993950e+02      -7.380968595230e+02       6.490135676675e-02       6.490135619352e-02 
       9.732201534755e-03      -2.575794953669e-01      -7.775592288013e+02      -7.803358489624e+02      -2.563442251109e-01      -1.568239066218e+02      -1.568239066218e+02      -1.568239066218e+02      -7.427697073223e+02       6.408605627774e-02       6.408605571859e-02 
       9.824083881794e-03      -2.543339830259e-01      -7.824216197164e+02      -7.852884265333e+02      -2.531142049943e-01      -1.559966774754e+02      -1.559966774754e+02      -1.559966774754e+02      -7.473155960879e+02       6.327855124856e-02       6.327855070315e-02 
       9.916000671614e-03      -2.511191627518e-01      -7.871480718550e+02      -7.901069111954e+02      -2.499147336074e-01      -1.551633423144e+02      -1.551633423144e+02      -1.551633423144e+02      -7.517327946474e+02       6.247868340186e-02       6.247868286983e-02 
       1.000795177089e-02      -2.479345391328e-01      -7.917367474963e+02      -7.947898127779e+02      -2.467453180251e-01      -1.543268331924e+02      -1.543268331924e+02      -1.543268331924e+02      -7.560197282550e+02       6.168632950626e-02       6.168632898725e-02 
       1.009993707023e-02      -2.447794511353e-01      -7.961853990932e+02      -7.993348920033e+02      -2.436053001030e-01      -1.534888003902e+02      -1.534888003902e+02      -1.534888003902e+02      -7.601743650489e+02       6.090132502576e-02       6.090132451941e-02 
       1.019195648366e-02      -2.416537614450e-01      -8.004937040118e+02      -8.037412802263e+02      -2.404945426913e-01      -1.526498195735e+02      -1.526498195735e+02      -1.526498195735e+02      -7.641964318970e+02       6.012363567282e-02       6.012363517876e-02 
       1.028400994802e-02      -2.385565811938e-01      -8.046586555286e+02      -8.080065929796e+02      -2.374121610534e-01      -1.518086089441e+02      -1.518086089441e+02      -1.518086089441e+02      -7.680830196401e+02       5.935304026335e-02       5.935303978124e-02 
       1.037609742256e-02      -2.354874774562e-01      -8.086790911976e+02      -8.121294364426e+02      -2.343577239969e-01      -1.509635411422e+02      -1.509635411422e+02      -1.509635411422e+02      -7.718329416107e+02       5.858943099922e-02       5.858943052873e-02 
       1.046821888841e-02      -2.324458709533e-01      -8.125531216616e+02      -8.161079454326e+02      -2.313306547137e-01      -1.501116638762e+02      -1.501116638762e+02      -1.501116638762e+02      -7.754442522656e+02       5.783266367842e-02       5.783266321921e-02 
       1.056037434819e-02      -2.294312031973e-01      -8.162788916462e+02      -8.199404339121e+02      -2.283303970275e-01      -1.492495059555e+02      -1.492495059555e+02      -1.492495059555e+02      -7.789150098451e+02       5.708259925686e-02       5.708259880863e-02 
       1.065256382565e-02      -2.264430923384e-01      -8.198553239211e+02      -8.236257119003e+02      -2.253565707222e-01      -1.483734658322e+02      -1.483734658322e+02      -1.483734658322e+02      -7.822440000996e+02       5.633914268056e-02       5.633914224302e-02 
       1.074478736525e-02      -2.234811130292e-01      -8.232810237942e+02      -8.271623078974e+02      -2.224087523596e-01      -1.474799230254e+02      -1.474799230254e+02      -1.474799230254e+02      -7.854297079898e+02       5.560218808991e-02       5.560218766280e-02 
       1.083704503191e-02      -2.205443948374e-01      -8.265532721947e+02      -8.305476517968e+02      -2.194860750963e-01      -1.465652115400e+02      -1.465652115400e+02      -1.465652115400e+02      -7.884693654807e+02       5.487151877408e-02       5.487151835711e-02 
       1.092933691064e-02      -2.176329689388e-01      -8.296720039313e+02      -8.337816499085e+02      -2.165885703005e-01      -1.456267952873e+02      -1.456267952873e+02      -1.456267952873e+02      -7.913627722212e+02       5.414714257512e-02       5.414714216808e-02 
       1.102166310635e-02      -2.147460449157e-01      -8.326342143295e+02      -8.368613707620e+02      -2.137154510766e-01      -1.446621478048e+02      -1.446621478048e+02      -1.446621478048e+02      -7.941069528685e+02       5.342886276916e-02       5.342886237182e-02 
       1.111402374351e-02      -2.118834326118e-01      -8.354394655444e+02      -8.397862439630e+02      -2.108665283113e-01      -1.436705654867e+02      -1.436705654867e+02      -1.436705654867e+02      -7.967014554934e+02       5.271663207782e-02       5.271663168999e-02 
       1.120641896603e-02      -2.090447062044e-01      -8.380858866836e+02      -8.425545266828e+02      -2.080413780255e-01      -1.426517126363e+02      -1.426517126363e+02      -1.426517126363e+02      -7.991444951900e+02       5.201034450638e-02       5.201034412784e-02 
       1.129884893701e-02      -2.062293064322e-01      -8.405713241427e+02      -8.451641098143e+02      -2.052394439966e-01      -1.416065130441e+02      -1.416065130441e+02      -1.416065130441e+02      -8.014340890395e+02       5.130986099915e-02       5.130986062971e-02 
       1.139131383856e-02      -2.034371371585e-01      -8.428949574331e+02      -8.476143854142e+02      -2.024606305653e-01      -1.405369307105e+02      -1.405369307105e+02      -1.405369307105e+02      -8.035695698071e+02       5.061515764132e-02       5.061515728080e-02 
       1.148381387169e-02      -2.006678426401e-01      -8.450554441523e+02      -8.499034355612e+02      -1.997045837408e-01      -1.394457619394e+02      -1.394457619394e+02      -1.394457619394e+02      -8.055498230068e+02       4.992614593520e-02       4.992614558343e-02 
       1.157634925617e-02      -1.979210670493e-01      -8.470509670323e+02      -8.520300127326e+02      -1.969709496368e-01      -1.383363421099e+02      -1.383363421099e+02      -1.383363421099e+02      -8.073733152781e+02       4.924273740919e-02       4.924273706599e-02 
       1.166892023042e-02      -1.951967167056e-01      -8.488809456792e+02      -8.539930435296e+02      -1.942596350119e-01      -1.372124686601e+02      -1.372124686601e+02      -1.372124686601e+02      -8.090397064291e+02       4.856490875298e-02       4.856490841816e-02 
       1.176152705141e-02      -1.924942856982e-01      -8.505430243823e+02      -8.557906420963e+02      -1.915701365339e-01      -1.360777714619e+02      -1.360777714619e+02      -1.360777714619e+02      -8.105469708083e+02       4.789253413349e-02       4.789253380687e-02 
       1.185416999463e-02      -1.898136145313e-01      -8.520363082596e+02      -8.574218600351e+02      -1.889022955338e-01      -1.349358437269e+02      -1.349358437269e+02      -1.349358437269e+02      -8.118944601009e+02       4.722557388346e-02       4.722557356487e-02 
       1.194684935400e-02      -1.871544874068e-01      -8.533598498117e+02      -8.588854427428e+02      -1.862558971461e-01      -1.337897530966e+02      -1.337897530966e+02      -1.337897530966e+02      -8.130814475464e+02       4.656397428654e-02       4.656397397577e-02 
       1.203956544190e-02      -1.845166207807e-01      -8.545120838843e+02      -8.601801425572e+02      -1.836306593032e-01      -1.326417605747e+02      -1.326417605747e+02      -1.326417605747e+02      -8.141065790360e+02       4.590766482580e-02       4.590766452268e-02 
       1.213231858908e-02      -1.818997305532e-01      -8.554917734718e+02      -8.613045738301e+02      -1.810262990566e-01      -1.314929903790e+02      -1.314929903790e+02      -1.314929903790e+02      -8.149687480911e+02       4.525657476416e-02       4.525657446848e-02 
       1.222510914474e-02      -1.793035459509e-01      -8.562980544295e+02      -8.622580464647e+02      -1.784425468139e-01      -1.303440035479e+02      -1.303440035479e+02      -1.303440035479e+02      -8.156671694739e+02       4.461063670349e-02       4.461063641508e-02 
       1.231793747653e-02      -1.767278747423e-01      -8.569297685609e+02      -8.630393936547e+02      -1.758792112055e-01      -1.291940201967e+02      -1.291940201967e+02      -1.291940201967e+02      -8.162007069102e+02       4.396980280137e-02       4.396980252004e-02 
       1.241080397057e-02      -1.741724538009e-01      -8.573861873842e+02      -8.636474589761e+02      -1.733360300107e-01      -1.280415509647e+02      -1.280415509647e+02      -1.280415509647e+02      -8.165685910426e+02       4.333400750268e-02       4.333400722826e-02 
       1.250370903155e-02      -1.716368700756e-01      -8.576652258152e+02      -8.640807260645e+02      -1.708125922184e-01      -1.268841221766e+02      -1.268841221766e+02      -1.268841221766e+02      -8.167687177130e+02       4.270314805460e-02       4.270314778691e-02 
       1.259665308274e-02      -1.691210950420e-01      -8.577672368275e+02      -8.643393912541e+02      -1.683088691506e-01      -1.257192743029e+02      -1.257192743029e+02      -1.257192743029e+02      -8.168012855997e+02       4.207721728764e-02       4.207721702651e-02 
       1.268963656617e-02      -1.666247226127e-01      -8.576904440234e+02      -8.644214472615e+02      -1.658244565532e-01      -1.245440759350e+02      -1.245440759350e+02      -1.245440759350e+02      -8.166644569613e+02       4.145611413829e-02       4.145611388358e-02 
       1.278265994263e-02      -1.641475423936e-01      -8.574339833033e+02      -8.643262307062e+02      -1.633591449611e-01      -1.233558816761e+02      -1.233558816761e+02      -1.233558816761e+02      -8.163572711196e+02       4.083978624027e-02       4.083978599182e-02 
       1.287572369189e-02      -1.616892715345e-01      -8.569968465594e+02      -8.640528697271e+02      -1.609126528075e-01      -1.221525523092e+02      -1.221525523092e+02      -1.221525523092e+02      -8.158786591229e+02       4.022816320188e-02       4.022816295956e-02 
       1.296882831278e-02      -1.592498165492e-01      -8.563785515741e+02      -8.636006629582e+02      -1.584848869638e-01      -1.209327106080e+02      -1.209327106080e+02      -1.209327106080e+02      -8.152280902784e+02       3.962122174095e-02       3.962122150462e-02 
       1.306197432333e-02      -1.568289327669e-01      -8.555782906816e+02      -8.629688299802e+02      -1.560756039792e-01      -1.196958247319e+02      -1.196958247319e+02      -1.196958247319e+02      -8.144047728652e+02       3.901890099479e-02       3.901890076434e-02 
       1.315516226100e-02      -1.544263520664e-01      -8.545945620162e+02      -8.621560610233e+02      -1.536845370900e-01      -1.184422347155e+02      -1.184422347155e+02      -1.184422347155e+02      -8.134073074014e+02       3.842113427251e-02       3.842113404782e-02 
       1.324839268277e-02      -1.520419744696e-01      -8.534270169359e+02      -8.611617650265e+02      -1.513115868316e-01      -1.171734080903e+02      -1.171734080903e+02      -1.171734080903e+02      -8.122354450080e+02       3.782789670790e-02       3.782789648886e-02 
       1.334166616545e-02      -1.496756338456e-01      -8.520748426468e+02      -8.599852122170e+02      -1.489565879208e-01      -1.158914328033e+02      -1.158914328033e+02      -1.158914328033e+02      -8.108885324987e+02       3.723914698020e-02       3.723914676671e-02 
       1.343498330577e-02      -1.473271821134e-01      -8.505372731106e+02      -8.586257876989e+02      -1.466193931237e-01      -1.145990992364e+02      -1.145990992364e+02      -1.145990992364e+02      -8.093659992783e+02       3.665484828092e-02       3.665484807285e-02 
       1.352834472069e-02      -1.449965375161e-01      -8.488139167603e+02      -8.570828199558e+02      -1.442999210914e-01      -1.132994592948e+02      -1.132994592948e+02      -1.132994592948e+02      -8.076676426471e+02       3.607498027284e-02       3.607498007009e-02 
       1.362175104762e-02      -1.426834869140e-01      -8.469037168638e+02      -8.553554522903e+02      -1.419979597940e-01      -1.119955067510e+02      -1.119955067510e+02      -1.119955067510e+02      -8.057926286622e+02       3.549948994851e-02       3.549948975096e-02 
       1.371520294465e-02      -1.403879180446e-01      -8.448061778008e+02      -8.534432576699e+02      -1.397133974925e-01      -1.106898676981e+02      -1.106898676981e+02      -1.106898676981e+02      -8.037406330711e+02       3.492834937313e-02       3.492834918068e-02 
       1.380870109086e-02      -1.381097393448e-01      -8.425210063742e+02      -8.513456954834e+02      -1.374461430896e-01      -1.093847995350e+02      -1.093847995350e+02      -1.093847995350e+02      -8.015115025749e+02       3.436153577241e-02       3.436153558493e-02 
       1.390224618658e-02      -1.358487724322e-01      -8.400472755365e+02      -8.490619362876e+02      -1.351960189917e-01      -1.080815027941e+02      -1.080815027941e+02      -1.080815027941e+02      -7.991044275401e+02       3.379900474793e-02       3.379900456531e-02 
       1.399583895369e-02      -1.336049471314e-01      -8.373849870054e+02      -8.465920690372e+02      -1.329629553079e-01      -1.067803764470e+02      -1.067803764470e+02      -1.067803764470e+02      -7.965194314238e+02       3.324073882697e-02       3.324073864909e-02 
       1.408948013594e-02      -1.313780048345e-01      -8.345330398321e+02      -8.439349900785e+02      -1.307466945996e-01      -1.054810460010e+02      -1.054810460010e+02      -1.054810460010e+02      -7.937554541926e+02       3.268667364991e-02       3.268667347666e-02 
       1.418317049928e-02      -1.291679299951e-01      -8.314917793397e+02      -8.410909856821e+02      -1.285472212597e-01      -1.041822156326e+02      -1.041822156326e+02      -1.041822156326e+02      -7.908127509892e+02       3.213680531492e-02       3.213680514619e-02 
       1.427691083222e-02      -1.269745163428e-01      -8.282604358155e+02      -8.380592084971e+02      -1.263643298961e-01      -1.028819879199e+02      -1.028819879199e+02      -1.028819879199e+02      -7.876904911925e+02       3.159108247402e-02       3.159108230970e-02 
       1.437070194617e-02      -1.247976280288e-01      -8.248387472577e+02      -8.348394579489e+02      -1.241978852251e-01      -1.015781672219e+02      -1.015781672219e+02      -1.015781672219e+02      -7.843883072512e+02       3.104947130627e-02       3.104947114626e-02 
       1.446454467583e-02      -1.226371609640e-01      -8.212265685511e+02      -8.314316052935e+02      -1.220477835766e-01      -1.002684555873e+02      -1.002684555873e+02      -1.002684555873e+02      -7.809059363814e+02       3.051194589416e-02       3.051194573836e-02 
       1.455843987958e-02      -1.204929939583e-01      -8.174237927121e+02      -8.278353310681e+02      -1.199139042416e-01      -9.895089435715e+01      -9.895089435715e+01      -9.895089435715e+01      -7.772431703726e+02       2.997847606039e-02       2.997847590872e-02 
       1.465238843988e-02      -1.183648888553e-01      -8.134293144331e+02      -8.240500539686e+02      -1.177960102480e-01      -9.762382486605e+01      -9.762382486605e+01      -9.762382486605e+01      -7.733988747952e+02       2.944900256201e-02       2.944900241437e-02 
       1.474639126373e-02      -1.162528692580e-01      -8.092438553703e+02      -8.200760504729e+02      -1.156941250022e-01      -9.628655389308e+01      -9.628655389308e+01      -9.628655389308e+01      -7.693736931125e+02       2.892353125056e-02       2.892353110688e-02 
       1.484044928308e-02      -1.141567870078e-01      -8.048670361655e+02      -8.159130241868e+02      -1.136081010820e-01      -9.493911662140e+01      -9.493911662140e+01      -9.493911662140e+01      -7.651672690523e+02       2.840202527049e-02       2.840202513069e-02 
       1.493456345528e-02      -1.120765720595e-01      -8.002988175838e+02      -8.115608698359e+02      -1.115378688300e-01      -9.358235264547e+01      -9.358235264548e+01      -9.358235264548e+01      -7.607796115178e+02       2.788446720750e-02       2.788446707149e-02 
