# Matter power spectrum P(k) at redshift z=0
# for k=1.00946e-05 to 124.492 h/Mpc,
# number of wavenumbers equal to 713
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.601000567177e+00       7.449694847683e+00 
       2.723581947388e+00       6.643594849127e+00 
       2.851940410066e+00       5.922933258642e+00 
       2.986348220720e+00       5.278878344258e+00 
       3.127090476337e+00       4.703499474589e+00 
       3.274465710110e+00       4.189630061736e+00 
       3.428786524670e+00       3.730819334393e+00 
       3.590380255154e+00       3.321332915838e+00 
       3.759589663530e+00       2.955958036020e+00 
       3.936773665640e+00       2.630028673380e+00 
       4.122308092506e+00       2.339404228069e+00 
       4.316586487524e+00       2.080309160486e+00 
       4.520020941218e+00       1.849423513642e+00 
       4.733042965337e+00       1.643704699437e+00 
       4.956104408156e+00       1.460471317254e+00 
       5.189678412901e+00       1.297315366689e+00 
       5.434260421352e+00       1.152063457552e+00 
       5.690369224741e+00       1.022799031792e+00 
       5.958548064176e+00       9.077814262753e-01 
       6.239365782932e+00       8.054747630836e-01 
       6.533418033040e+00       7.145007764011e-01 
       6.841328538747e+00       6.336166971318e-01 
       7.163750419518e+00       5.617239446082e-01 
       7.501367575388e+00       4.978452509649e-01 
       7.854896137613e+00       4.410990803894e-01 
       8.225085987669e+00       3.906951435966e-01 
       8.612722347862e+00       3.459421167695e-01 
       9.018627446882e+00       3.062167066391e-01 
       9.443662263865e+00       2.709611512341e-01 
       9.888728354644e+00       2.396774392669e-01 
       1.035476976407e+01       2.119286816028e-01 
       1.084277502845e+01       1.873218302176e-01 
       1.135377927238e+01       1.655057806563e-01 
       1.188886640438e+01       1.461699331930e-01 
       1.244917141599e+01       1.290393925707e-01 
       1.303588278926e+01       1.138590098608e-01 
       1.365024501768e+01       1.004171158654e-01 
       1.429356124591e+01       8.851785472788e-02 
       1.496719603390e+01       7.798589743839e-02 
       1.567257825137e+01       6.866697247478e-02 
       1.641120410857e+01       6.042417177926e-02 
       1.718464032998e+01       5.313592449038e-02 
       1.799452747751e+01       4.669398782311e-02 
       1.884258343038e+01       4.100246389471e-02 
       1.973060702899e+01       3.597452549755e-02 
       2.066048189043e+01       3.153773426750e-02 
       2.163418040395e+01       2.762086674587e-02 
       2.265376791466e+01       2.416734134633e-02 
       2.372140710436e+01       2.112229276795e-02 
       2.483936257892e+01       1.843986954980e-02 
       2.601000567177e+01       1.607783000942e-02 
       2.723581947388e+01       1.399879764687e-02 
       2.851940410066e+01       1.217114558420e-02 
       2.986348220720e+01       1.056523277146e-02 
       3.127090476337e+01       9.155339131397e-03 
       3.274465710110e+01       7.919468753381e-03 
       3.428786524670e+01       6.836144524803e-03 
       3.590380255154e+01       5.888416405337e-03 
       3.759589663530e+01       5.060002174609e-03 
       3.936773665640e+01       4.337173916359e-03 
       4.122308092506e+01       3.707109206078e-03 
       4.316586487525e+01       3.158701721930e-03 
       4.520020941218e+01       2.682853527445e-03 
       4.733042965337e+01       2.270076592115e-03 
       4.956104408156e+01       1.913481685360e-03 
       5.189678412901e+01       1.606164895648e-03 
       5.434260421352e+01       1.341653060000e-03 
       5.690369224741e+01       1.115157171242e-03 
       5.958548064176e+01       9.215919313746e-04 
       6.239365782932e+01       7.569441132926e-04 
       6.533418033040e+01       6.173841952303e-04 
       6.841328538747e+01       4.999260271592e-04 
       7.163750419518e+01       4.013832213046e-04 
       7.501367575388e+01       3.193154049463e-04 
       7.854896137613e+01       2.514295797573e-04 
       8.225085987669e+01       1.956915616669e-04 
       8.612722347862e+01       1.503289710909e-04 
       9.018627446882e+01       1.137605358903e-04 
       9.443662263865e+01       8.466955072177e-05 
       9.888728354644e+01       6.178088338684e-05 
       1.035476976407e+02       4.403427332673e-05 
       1.084277502845e+02       3.054734308143e-05 
       1.135377927238e+02       2.049244572245e-05 
       1.188886640438e+02       1.318304300049e-05 
       1.244917141599e+02       8.029489499017e-06 
