# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.00946e-05 to 130.37 h/Mpc,
# number of wavenumbers equal to 714
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_nudm                 5:d_ur                   6:d_tot                  7:phi                    8:psi                
       7.576917881437e-03      -1.531893375276e+00      -4.603620512607e+02      -4.606152693804e+02      -1.528435631817e+00      -4.604347396085e+02       3.821089079543e-01       3.821089079543e-01 
       7.699516766966e-03      -1.526343423590e+00      -4.736096255346e+02      -4.738762947038e+02      -1.522898208075e+00      -4.736895568911e+02       3.807245520187e-01       3.807245520187e-01 
       7.822190818144e-03      -1.520806372332e+00      -4.870004794339e+02      -4.872811212422e+02      -1.517373655310e+00      -4.870880473784e+02       3.793434138275e-01       3.793434138275e-01 
       7.944937253195e-03      -1.515282548281e+00      -5.005323446956e+02      -5.008275034839e+02      -1.511862300011e+00      -5.006279625652e+02       3.779655750026e-01       3.779655750026e-01 
       8.067753466432e-03      -1.509772690901e+00      -5.142031839358e+02      -5.145134220290e+02      -1.506364880049e+00      -5.143072807600e+02       3.765912200122e-01       3.765912200122e-01 
       8.190637016235e-03      -1.504276742915e+00      -5.280108280534e+02      -5.283367310440e+02      -1.500881338490e+00      -5.281238530221e+02       3.752203346224e-01       3.752203346224e-01 
       8.313585614016e-03      -1.498794085148e+00      -5.419530847220e+02      -5.422952537525e+02      -1.495411056614e+00      -5.420755007242e+02       3.738527641535e-01       3.738527641535e-01 
       8.436597114079e-03      -1.493325437266e+00      -5.560278365866e+02      -5.563868996591e+02      -1.489954753106e+00      -5.561601296667e+02       3.724886882765e-01       3.724886882765e-01 
       8.559669504301e-03      -1.487870978564e+00      -5.702329858265e+02      -5.706095851346e+02      -1.484512606883e+00      -5.703756545607e+02       3.711281517207e-01       3.711281517207e-01 
       8.682800897556e-03      -1.482430874282e+00      -5.845664340250e+02      -5.849612268397e+02      -1.479084782875e+00      -5.847199902645e+02       3.697711957188e-01       3.697711957188e-01 
