# Matter power spectrum P(k) at redshift z=0
# for k=1.00946e-05 to 130.37 h/Mpc,
# number of wavenumbers equal to 714
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.536931663903e-02       2.756465735481e+04 
       2.550139563382e-02       2.747438756723e+04 
       2.563364808484e-02       2.738378134700e+04 
       2.576607786046e-02       2.729254474416e+04 
       2.589868892768e-02       2.720121516653e+04 
       2.603148535496e-02       2.710912213894e+04 
       2.616447131525e-02       2.701692942153e+04 
       2.629765108904e-02       2.692426095527e+04 
       2.643102906753e-02       2.683118608454e+04 
       2.656460975597e-02       2.673783238000e+04 
       2.669839777708e-02       2.664414511068e+04 
       2.683239787459e-02       2.655016204019e+04 
       2.696661491696e-02       2.645595487188e+04 
       2.710105390117e-02       2.636131485232e+04 
       2.723571995674e-02       2.626657592332e+04 
       2.737061834981e-02       2.617146109620e+04 
       2.750575448744e-02       2.607608664153e+04 
       2.764113392209e-02       2.598044226572e+04 
       2.777676235620e-02       2.588459975474e+04 
       2.791264564702e-02       2.578850800376e+04 
       2.804878981161e-02       2.569239103717e+04 
       2.818520103204e-02       2.559594375588e+04 
       2.832188566076e-02       2.549932086926e+04 
       2.845885022631e-02       2.540250869338e+04 
       2.859610143908e-02       2.530548516058e+04 
       2.873364619748e-02       2.520835773614e+04 
       2.887149159429e-02       2.511107597421e+04 
       2.900964492322e-02       2.501374931073e+04 
       2.914811368590e-02       2.491612970557e+04 
       2.928690559902e-02       2.481860388420e+04 
       2.942602860186e-02       2.472082422303e+04 
       2.956549086412e-02       2.462295618038e+04 
       2.970530079409e-02       2.452497571533e+04 
       2.984546704721e-02       2.442692107205e+04 
       2.998599853497e-02       2.432887089473e+04 
       3.012690443426e-02       2.423066482417e+04 
       3.026819419710e-02       2.413254588949e+04 
       3.040987756082e-02       2.403424312272e+04 
       3.055196455877e-02       2.393592906253e+04 
       3.069446553144e-02       2.383755146426e+04 
       3.083739113820e-02       2.373916471090e+04 
       3.098075236950e-02       2.364075205799e+04 
       3.112456055973e-02       2.354234950336e+04 
       3.126882740071e-02       2.344394470460e+04 
       3.141356495575e-02       2.334552021563e+04 
       3.155878567452e-02       2.324717954211e+04 
       3.170450240861e-02       2.314875451429e+04 
       3.185072842783e-02       2.305032440619e+04 
       3.199747743745e-02       2.295195246596e+04 
       3.214476359623e-02       2.285359247477e+04 
       3.229260153542e-02       2.275524568652e+04 
       3.244100637881e-02       2.265706745620e+04 
       3.258999376375e-02       2.255889610358e+04 
       3.273957986336e-02       2.246057852698e+04 
       3.288978140996e-02       2.236245448504e+04 
       3.304061571975e-02       2.226441737233e+04 
       3.319210071885e-02       2.216638671248e+04 
       3.334425497084e-02       2.206838392997e+04 
       3.349709770584e-02       2.197058554102e+04 
       3.365064885125e-02       2.187275530068e+04 
       3.380492906431e-02       2.177486921319e+04 
       3.395995976648e-02       2.167722291152e+04 
       3.411576317999e-02       2.157960591790e+04 
       3.427236236650e-02       2.148206801118e+04 
       3.442978126809e-02       2.138460333951e+04 
       3.458804475084e-02       2.128722073827e+04 
       3.474717865108e-02       2.118987755507e+04 
       3.490720982455e-02       2.109266346479e+04 
       3.506816619873e-02       2.099558504944e+04 
       3.523007682849e-02       2.089853767377e+04 
       3.539297195542e-02       2.080152206265e+04 
       3.555688307112e-02       2.070471562175e+04 
       3.572184298463e-02       2.060801453551e+04 
       3.588788589457e-02       2.051122293850e+04 
       3.605504746615e-02       2.041467020816e+04 
       3.622336491361e-02       2.031822207075e+04 
       3.639287708845e-02       2.022166270174e+04 
       3.656362457404e-02       2.012536337454e+04 
       3.673564978707e-02       2.002914246704e+04 
       3.690899708648e-02       1.993296717683e+04 
       3.708371289055e-02       1.983679419800e+04 
       3.725984580290e-02       1.974079649692e+04 
       3.743744674815e-02       1.964487586746e+04 
       3.761656911821e-02       1.954906878968e+04 
       3.779726893013e-02       1.945312605155e+04 
       3.797960499676e-02       1.935744498482e+04 
       3.816363911128e-02       1.926175675089e+04 
       3.834943624708e-02       1.916612874760e+04 
       3.853706477458e-02       1.907054021211e+04 
       3.872659669653e-02       1.897499614494e+04 
       3.891810790398e-02       1.887942465762e+04 
       3.911167845479e-02       1.878400440153e+04 
       3.930739287740e-02       1.868848836599e+04 
       3.950534050234e-02       1.859312348925e+04 
       3.970561582476e-02       1.849770704744e+04 
       3.990831890138e-02       1.840228241913e+04 
       4.011355578580e-02       1.830684157204e+04 
       4.032143900672e-02       1.821138007897e+04 
       4.053208809411e-02       1.811587270565e+04 
       4.074563015923e-02       1.802038369558e+04 
       4.096220053497e-02       1.792481916009e+04 
       4.118194348439e-02       1.782918488471e+04 
       4.140501298594e-02       1.773346151455e+04 
       4.163157360554e-02       1.763759916167e+04 
       4.186180146709e-02       1.754172970111e+04 
       4.209588533489e-02       1.744578180943e+04 
       4.233402782341e-02       1.734947518203e+04 
       4.257644675264e-02       1.725317063773e+04 
       4.282337667010e-02       1.715664222210e+04 
       4.307507056429e-02       1.705991110612e+04 
       4.333180179852e-02       1.696289728208e+04 
       4.359386629955e-02       1.686571394339e+04 
       4.386158504121e-02       1.676824481157e+04 
       4.413530687126e-02       1.667043646176e+04 
       4.441541173831e-02       1.657227118183e+04 
       4.470231438732e-02       1.647378890912e+04 
       4.499646860526e-02       1.637485155435e+04 
       4.529837211566e-02       1.627547237149e+04 
       4.560857224110e-02       1.617560584014e+04 
       4.592767247825e-02       1.607510169373e+04 
       4.625634016185e-02       1.597410980971e+04 
       4.659531543350e-02       1.587244033762e+04 
       4.694542178077e-02       1.577000334902e+04 
       4.730757847439e-02       1.566678389658e+04 
       4.768281531055e-02       1.556273298919e+04 
       4.807229016462e-02       1.545758985685e+04 
       4.847730999025e-02       1.535142505888e+04 
       4.889935605909e-02       1.524408036604e+04 
       4.934011444291e-02       1.513536209516e+04 
       4.980151300247e-02       1.502516187333e+04 
       5.028576648100e-02       1.491327175149e+04 
       5.079543172049e-02       1.479944519588e+04 
       5.133347554157e-02       1.468346859472e+04 
       5.190335846157e-02       1.456506521260e+04 
       5.250913816182e-02       1.444375571169e+04 
       5.315559739997e-02       1.431908128807e+04 
       5.384840174606e-02       1.419046007535e+04 
       5.459429275101e-02       1.405713671956e+04 
       5.540132118813e-02       1.391815416370e+04 
       5.627912134401e-02       1.377225323711e+04 
       5.723921812462e-02       1.361767778303e+04 
       5.829533888791e-02       1.345223916306e+04 
       5.946366316084e-02       1.327293801830e+04 
       6.076287477250e-02       1.307562692944e+04 
       6.221377477332e-02       1.285492381947e+04 
       6.383808653706e-02       1.260394724606e+04 
       6.565602496941e-02       1.231419252454e+04 
       6.768242463036e-02       1.197637347927e+04 
       6.992200317225e-02       1.158211347981e+04 
       7.236559228078e-02       1.112660762049e+04 
       7.498984568261e-02       1.061219719765e+04 
       7.776155275890e-02       1.004976110660e+04 
       8.064469471418e-02       9.457916365774e+03 
       8.360672489059e-02       8.859991280520e+03 
       8.662184939970e-02       8.279747865089e+03 
       8.967143568363e-02       7.737913654273e+03 
       9.274284782583e-02       7.249851501029e+03 
       9.582786511770e-02       6.824630896743e+03 
       9.892127945262e-02       6.465228319382e+03 
       1.020198457548e-01       6.169223686568e+03 
       1.051215627200e-01       5.929891433872e+03 
       1.082252037712e-01       5.737492817782e+03 
       1.113300199271e-01       5.580336272003e+03 
       1.144355547896e-01       5.445902460033e+03 
       1.175415305295e-01       5.322102751769e+03 
       1.206477780580e-01       5.198124967930e+03 
       1.237541944217e-01       5.065441963371e+03 
       1.268607168638e-01       4.918519288190e+03 
       1.299673070550e-01       4.754884650608e+03 
       1.330739415121e-01       4.575278826578e+03 
       1.361806057802e-01       4.383102978190e+03 
       1.392872908993e-01       4.183551367241e+03 
       1.423939912590e-01       3.982859865190e+03 
       1.455007032953e-01       3.787322978256e+03 
       1.486074246983e-01       3.602605069245e+03 
       1.517141539308e-01       3.433253391547e+03 
       1.548208899347e-01       3.282270080628e+03 
       1.579276319521e-01       3.151085389551e+03 
       1.610343794161e-01       3.039546839702e+03 
       1.641411318831e-01       2.946179337364e+03 
       1.672478889920e-01       2.868406474738e+03 
       1.703546504380e-01       2.802911798396e+03 
       1.734614159563e-01       2.746013438116e+03 
       1.765681853122e-01       2.694012056044e+03 
       1.796749582939e-01       2.644084173694e+03 
       1.827817347084e-01       2.592417187063e+03 
       1.858885143781e-01       2.536717126667e+03 
       1.889952971387e-01       2.475618520342e+03 
       1.921020828376e-01       2.408748670667e+03 
       1.952088713323e-01       2.336734886262e+03 
       1.983156624901e-01       2.261017724360e+03 
       2.014224561863e-01       2.183432137028e+03 
       2.045292523042e-01       2.106052220222e+03 
       2.076360507342e-01       2.030779685587e+03 
       2.107428513731e-01       1.959226663273e+03 
       2.138496541241e-01       1.892641691077e+03 
       2.169564588956e-01       1.831844755547e+03 
       2.200632656016e-01       1.777243032278e+03 
       2.231700741606e-01       1.728876692340e+03 
       2.262768844957e-01       1.686365616403e+03 
       2.293836965344e-01       1.649032091009e+03 
       2.324905102078e-01       1.615854434151e+03 
       2.355973254510e-01       1.585716827529e+03 
       2.387041422021e-01       1.557365804852e+03 
       2.418109604027e-01       1.529698088863e+03 
       2.449177799973e-01       1.501767857715e+03 
       2.480246009332e-01       1.472903499641e+03 
       2.511314231603e-01       1.442719018113e+03 
       2.542382466309e-01       1.411082125935e+03 
       2.573450712998e-01       1.378075199106e+03 
       2.604518971239e-01       1.344017576147e+03 
       2.635587240619e-01       1.309349930219e+03 
       2.666655520749e-01       1.274637938378e+03 
       2.697723811254e-01       1.240505140774e+03 
       2.728792111777e-01       1.207544790930e+03 
       2.759860421979e-01       1.176269674312e+03 
       2.790928741535e-01       1.147036846965e+03 
       2.821997070134e-01       1.120007175085e+03 
       2.853065407479e-01       1.095186627518e+03 
       2.884133753286e-01       1.072421281505e+03 
       2.915202107282e-01       1.051480402737e+03 
       2.946270469208e-01       1.032056057680e+03 
       2.977338838814e-01       1.013805743245e+03 
       3.008407215861e-01       9.963896638030e+02 
       3.039475600119e-01       9.794887680318e+02 
       3.070543991368e-01       9.627777170142e+02 
       3.101612389398e-01       9.460105620668e+02 
       3.132680794005e-01       9.290141698869e+02 
       3.163749204995e-01       9.116984605509e+02 
       3.194817622181e-01       8.940777804645e+02 
       3.225886045383e-01       8.762516402325e+02 
       3.256954474428e-01       8.583643771741e+02 
       3.288022909149e-01       8.405893698244e+02 
       3.319091349386e-01       8.230957217955e+02 
       3.350159794986e-01       8.060476501125e+02 
       3.381228245799e-01       7.895687568690e+02 
       3.412296701683e-01       7.737689654767e+02 
       3.443365162499e-01       7.587220901448e+02 
       3.474433628116e-01       7.444659212353e+02 
       3.505502098404e-01       7.310068908354e+02 
       3.536570573240e-01       7.182839002326e+02 
       3.567639052504e-01       7.062092452608e+02 
       3.598707536082e-01       6.946649940130e+02 
       3.629776023863e-01       6.835206165766e+02 
       3.660844515738e-01       6.726591540942e+02 
       3.691913011604e-01       6.619840200288e+02 
       3.722981511361e-01       6.514219999389e+02 
       3.754050014911e-01       6.409389997120e+02 
       3.785118522162e-01       6.305014675853e+02 
       3.816187033021e-01       6.201011952934e+02 
       3.847255547402e-01       6.097402137923e+02 
       3.878324065219e-01       5.994376694552e+02 
       3.909392586390e-01       5.892266831700e+02 
       3.940461110836e-01       5.791577891102e+02 
       3.971529638479e-01       5.692862150113e+02 
       4.002598169245e-01       5.596620016282e+02 
       4.033666703061e-01       5.503124438422e+02 
       4.064735239857e-01       5.412656136391e+02 
       4.095803779564e-01       5.325209366627e+02 
       4.126872322118e-01       5.240685416565e+02 
       4.157940867453e-01       5.159000052387e+02 
       4.189009415509e-01       5.080016972189e+02 
       4.220077966223e-01       5.003561205494e+02 
       4.251146519539e-01       4.929431722806e+02 
       4.282215075398e-01       4.857366915066e+02 
       4.313283633747e-01       4.787001730624e+02 
       4.344352194531e-01       4.717969360779e+02 
       4.375420757698e-01       4.649995031438e+02 
       4.406489323197e-01       4.582874531594e+02 
       4.437557890981e-01       4.516450720591e+02 
       4.468626461000e-01       4.450769194386e+02 
       4.499695033208e-01       4.385823387051e+02 
       4.530763607560e-01       4.321723004987e+02 
       4.561832184013e-01       4.258506198530e+02 
       4.592900762523e-01       4.196251371283e+02 
       4.623969343048e-01       4.135019966302e+02 
       4.655037925549e-01       4.074970380844e+02 
       4.686106509986e-01       4.016228141242e+02 
       4.717175096320e-01       3.958919463857e+02 
       4.748243684514e-01       3.903155550026e+02 
       4.779312274532e-01       3.848944460414e+02 
       4.810380866338e-01       3.796211974397e+02 
       4.841449459898e-01       3.744835566853e+02 
       4.872518055177e-01       3.694652932615e+02 
       4.903586652145e-01       3.645540659524e+02 
       4.934655250767e-01       3.597397816414e+02 
       4.965723851013e-01       3.550147662325e+02 
       4.996792452854e-01       3.503727861142e+02 
       5.027861056258e-01       3.458084341793e+02 
       5.058929661198e-01       3.413104865900e+02 
       5.089998267644e-01       3.368706731622e+02 
       5.121066875570e-01       3.324874431815e+02 
       5.152135484949e-01       3.281602272035e+02 
       5.183204095754e-01       3.238945322396e+02 
       5.214272707960e-01       3.196974107452e+02 
       5.245341321542e-01       3.155742198392e+02 
       5.276409936475e-01       3.115306341667e+02 
       5.307478552736e-01       3.075645189689e+02 
       5.338547170302e-01       3.036724735136e+02 
       5.369615789149e-01       2.998535945883e+02 
       5.400684409256e-01       2.961059123858e+02 
       5.431753030601e-01       2.924324579665e+02 
       5.462821653162e-01       2.888312865233e+02 
       5.493890276920e-01       2.853034597745e+02 
       5.524958901853e-01       2.818461241608e+02 
       5.556027527943e-01       2.784528348474e+02 
       5.587096155169e-01       2.751185621239e+02 
       5.618164783513e-01       2.718361585361e+02 
       5.649233412956e-01       2.686030009501e+02 
       5.680302043480e-01       2.654187508960e+02 
       5.711370675068e-01       2.622839584940e+02 
       5.742439307702e-01       2.591993374540e+02 
       5.773507941365e-01       2.561632189451e+02 
       5.804576576041e-01       2.531725920604e+02 
       5.835645211713e-01       2.502247580178e+02 
       5.866713848366e-01       2.473182534942e+02 
       5.897782485984e-01       2.444535902470e+02 
       5.928851124552e-01       2.416329167061e+02 
       5.959919764054e-01       2.388583371176e+02 
       5.990988404477e-01       2.361336230942e+02 
       6.022057045807e-01       2.334574127829e+02 
       6.053125688028e-01       2.308275920421e+02 
       6.084194331128e-01       2.282406867628e+02 
       6.115262975092e-01       2.256940113643e+02 
       6.146331619909e-01       2.231872146243e+02 
       6.177400265564e-01       2.207202217649e+02 
       6.208468912046e-01       2.182936881815e+02 
       6.239537559341e-01       2.159075010453e+02 
       6.270606207439e-01       2.135597095537e+02 
       6.301674856326e-01       2.112473056765e+02 
       6.332743505992e-01       2.089679839796e+02 
       6.363812156424e-01       2.067184544690e+02 
       6.394880807612e-01       2.044999369447e+02 
       6.425949459545e-01       2.023119609630e+02 
       6.457018112212e-01       2.001554971324e+02 
       6.488086765602e-01       1.980335276497e+02 
       6.519155419705e-01       1.959436563671e+02 
       6.550224074510e-01       1.938843877729e+02 
       6.581292730009e-01       1.918538995175e+02 
       6.612361386190e-01       1.898509145800e+02 
       6.643430043045e-01       1.878757152884e+02 
       6.674498700564e-01       1.859293314312e+02 
       6.705567358737e-01       1.840127644888e+02 
       6.736636017557e-01       1.821267368537e+02 
       6.767704677013e-01       1.802697733928e+02 
       6.798773337096e-01       1.784403917393e+02 
       6.829841997800e-01       1.766360961763e+02 
       6.860910659114e-01       1.748557409763e+02 
       6.891979321031e-01       1.730990988413e+02 
       6.923047983542e-01       1.713668101513e+02 
       6.954116646641e-01       1.696593645510e+02 
       6.985185310317e-01       1.679771722974e+02 
       7.016253974565e-01       1.663191557546e+02 
       7.047322639376e-01       1.646837902391e+02 
       7.078391304744e-01       1.630689688359e+02 
       7.109459970660e-01       1.614742799895e+02 
       7.140528637117e-01       1.598996366993e+02 
       7.171597304109e-01       1.583463279774e+02 
       7.202665971629e-01       1.568149307812e+02 
       7.233734639669e-01       1.553059094914e+02 
       7.264803308223e-01       1.538178162257e+02 
       7.295871977285e-01       1.523499791093e+02 
       7.606024550492e-01       1.387013869143e+02 
       7.935505890014e-01       1.259945113021e+02 
       8.285331204153e-01       1.142168031770e+02 
       8.656342225876e-01       1.033298675183e+02 
       9.049200648649e-01       9.332018071108e+01 
       9.464417200649e-01       8.414570542471e+01 
       9.902411038044e-01       7.577407500551e+01 
       1.036358420089e+00       6.815906631796e+01 
       1.084839257004e+00       6.125243777627e+01 
       1.135739912244e+00       5.500305332680e+01 
       1.189130376698e+00       4.935988472029e+01 
       1.245095186946e+00       4.427139673325e+01 
       1.303732795083e+00       3.968575148036e+01 
       1.365154184527e+00       3.555811481827e+01 
       1.429481317647e+00       3.184559151064e+01 
       1.496845781641e+00       2.850856921003e+01 
       1.567387798370e+00       2.550950034344e+01 
       1.641255622387e+00       2.281621784358e+01 
       1.718605273230e+00       2.039872726521e+01 
       1.799600519739e+00       1.822928910060e+01 
       1.884413037035e+00       1.628385772508e+01 
       1.973222674048e+00       1.453957328945e+01 
       2.066217789740e+00       1.297672250332e+01 
       2.163595633064e+00       1.157681107540e+01 
       2.265562753552e+00       1.032316160468e+01 
       2.372335436584e+00       9.201401161486e+00 
       2.484140161187e+00       8.197713054534e+00 
