# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   40       1.895982559172e-10       8.804264751062e-15       2.625699857914e-13       8.067808275874e-17       9.725575452946e-11       1.111468687466e-11      -7.937580066940e-15 
   41       1.924222767210e-10       9.560048842925e-15       2.522057122248e-13       8.476728681626e-17       9.241801264733e-11       1.060069843906e-11      -9.484660828083e-15 
   42       1.952789671822e-10       1.035613026782e-14       2.402665120144e-13       8.896053260882e-17       8.789445553199e-11       1.012069587973e-11      -1.119515721651e-14 
   43       1.981675619765e-10       1.119318255603e-14       2.265421773301e-13       9.325799902908e-17       8.367294542826e-11       9.672778786574e-12      -1.270903793640e-14 
   44       2.010824818491e-10       1.207182443635e-14       2.107907104871e-13       9.765985724704e-17       7.972261113267e-11       9.252899028410e-12      -1.359771585390e-14 
   45       2.040167285776e-10       1.299260985269e-14       1.927960244229e-13       1.021662413430e-16       7.600484774414e-11       8.856248973565e-12      -1.348934003063e-14 
   46       2.069743221463e-10       1.395600070764e-14       1.725661674649e-13       1.067771510285e-16       7.251374974042e-11       8.482318167289e-12      -1.249843242964e-14 
   47       2.099608296583e-10       1.496238145667e-14       1.501910735336e-13       1.114925189107e-16       6.924523041434e-11       8.131061750428e-12      -1.091813168458e-14 
   48       2.129796355694e-10       1.601206273489e-14       1.257895377786e-13       1.163122346357e-16       6.618482990237e-11       7.801398152609e-12      -9.105679507462e-15 
   49       2.160317205085e-10       1.710527828140e-14       9.951071886636e-14       1.212361426806e-16       6.330694401961e-11       7.491130230959e-12      -7.485999820023e-15 
   50       2.191165095939e-10       1.824221775590e-14       7.149529020781e-14       1.262640394424e-16       6.058252672597e-11       7.197633355476e-12      -6.450386556481e-15 
   51       2.222352019836e-10       1.942314282515e-14       4.174297672460e-14       1.313956686936e-16       5.800645141643e-11       6.920322810595e-12      -6.011843584115e-15 
   52       2.253879627708e-10       2.064829727049e-14       1.021165923247e-14       1.366307210764e-16       5.557624353781e-11       6.658719825337e-12      -6.062377448121e-15 
   53       2.285727656792e-10       2.191787249605e-14      -2.314580422470e-14       1.419688325110e-16       5.328389250424e-11       6.411701408146e-12      -6.468387265818e-15 
   54       2.317852222127e-10       2.323200614218e-14      -5.838197496024e-14       1.474095819550e-16       5.111547929134e-11       6.177457577225e-12      -7.069307795470e-15 
   55       2.350206329180e-10       2.459074248048e-14      -9.554808118117e-14       1.529525371993e-16       4.905541345612e-11       5.954024987261e-12      -7.708299516561e-15 
   56       2.382811293092e-10       2.599390525383e-14      -1.346708877038e-13       1.585974107130e-16       4.710122993246e-11       5.741141027905e-12      -8.336355499964e-15 
   57       2.415700068925e-10       2.744119081843e-14      -1.757707748293e-13       1.643439385890e-16       4.525181577921e-11       5.538775408725e-12      -8.931680147764e-15 
   58       2.448895760562e-10       2.893220078159e-14      -2.188684994396e-13       1.701918355370e-16       4.350293418800e-11       5.346574247031e-12      -9.469802097980e-15 
   59       2.482410777965e-10       3.046643912613e-14      -2.639853130481e-13       1.761407945145e-16       4.184703166545e-11       5.163839755209e-12      -9.923465878244e-15 
   60       2.516245994421e-10       3.204330933481e-14      -3.111430798511e-13       1.821904863573e-16       4.027304521528e-11       4.989509928050e-12      -1.026252355948e-14 
   61       2.550398042587e-10       3.366219081068e-14      -3.603599992372e-13       1.883406271224e-16       3.876946923608e-11       4.822473124549e-12      -1.046367225470e-14 
   62       2.584885022885e-10       3.532269468829e-14      -4.116363842865e-13       1.945911986148e-16       3.733479685756e-11       4.662640279785e-12      -1.054246582483e-14 
   63       2.619725096424e-10       3.702446060056e-14      -4.649658860592e-13       2.009422769302e-16       3.596909078160e-11       4.510078412596e-12      -1.052832898185e-14 
   64       2.654928282468e-10       3.876708209723e-14      -5.203395864617e-13       2.073939708549e-16       3.467084275749e-11       4.364687473402e-12      -1.045554550771e-14 
   65       2.690495873932e-10       4.055010628528e-14      -5.777459768303e-13       2.139464236444e-16       3.343688419245e-11       4.226190657483e-12      -1.036346230928e-14 
   66       2.726419852865e-10       4.237303346934e-14      -6.371709365148e-13       2.205998148032e-16       3.226229676201e-11       4.094124718261e-12      -1.029669347319e-14 
   67       2.762682305943e-10       4.423531679207e-14      -6.985977114628e-13       2.273543618634e-16       3.114032302051e-11       3.967830280582e-12      -1.030532432073e-14 
   68       2.799264626913e-10       4.613626293034e-14      -7.620041009273e-13       2.342103134556e-16       3.006416791876e-11       3.846635037124e-12      -1.043201508750e-14 
   69       2.836178595774e-10       4.807471162171e-14      -8.273534035110e-13       2.411679229149e-16       2.903302705531e-11       3.730468095326e-12      -1.066982141102e-14 
   70       2.873440575950e-10       5.004929025724e-14      -8.946015896505e-13       2.482274724982e-16       2.804712493663e-11       3.619353283633e-12      -1.099615446786e-14 
   71       2.911061956315e-10       5.205850424191e-14      -9.636998400140e-13       2.553892831479e-16       2.710589185295e-11       3.513222614135e-12      -1.138499649797e-14 
   72       2.949048816987e-10       5.410073410452e-14      -1.034594452682e-12       2.626537160481e-16       2.620792284949e-11       3.411911528925e-12      -1.180676981163e-14 
   73       2.987401595122e-10       5.617423260754e-14      -1.107226750329e-12       2.700211741813e-16       2.535093669775e-11       3.315154146451e-12      -1.222820579635e-14 
   74       3.026114750708e-10       5.827712185700e-14      -1.181532987400e-12       2.774921038846e-16       2.453173486672e-11       3.222578507869e-12      -1.261221392388e-14 
   75       3.065176432361e-10       6.040739041235e-14      -1.257444257295e-12       2.850669964060e-16       2.374616049418e-11       3.133701823395e-12      -1.291775075706e-14 
   76       3.104574771509e-10       6.256305719664e-14      -1.334896410050e-12       2.927463079566e-16       2.299012829739e-11       3.048050858619e-12      -1.310918134493e-14 
   77       3.144318828801e-10       6.474270412312e-14      -1.413862098498e-12       3.005301995931e-16       2.226302182364e-11       2.965558945970e-12      -1.318662379140e-14 
   78       3.184420877940e-10       6.694503579613e-14      -1.494324434398e-12       3.084187525092e-16       2.156484404201e-11       2.886233070147e-12      -1.316092588565e-14 
   79       3.224889921074e-10       6.916872184904e-14      -1.576267606985e-12       3.164120452183e-16       2.089518260284e-11       2.810032998621e-12      -1.304472623696e-14 
   80       3.265731490512e-10       7.141239747444e-14      -1.659676995433e-12       3.245101534392e-16       2.025319076948e-11       2.736869094087e-12      -1.285251793079e-14 
   81       3.306947450435e-10       7.367466395439e-14      -1.744539281299e-12       3.327131499810e-16       1.963756835003e-11       2.666600126912e-12      -1.260071218480e-14 
   82       3.348535798617e-10       7.595408919074e-14      -1.830842560984e-12       3.410211046281e-16       1.904654262905e-11       2.599031087588e-12      -1.230770200489e-14 
   83       3.390490468135e-10       7.824920823527e-14      -1.918576458184e-12       3.494340840253e-16       1.847784929931e-11       2.533910999178e-12      -1.199392584128e-14 
   84       3.432804725573e-10       8.055846007226e-14      -2.007721316156e-12       3.579521655732e-16       1.792928151784e-11       2.470993604645e-12      -1.167821397701e-14 
   85       3.475482447233e-10       8.287998476291e-14      -2.098213469575e-12       3.665754820128e-16       1.740048342473e-11       2.410235780089e-12      -1.136599233058e-14 
   86       3.518528357427e-10       8.521179348756e-14      -2.189974394896e-12       3.753041840558e-16       1.689142037344e-11       2.351628156392e-12      -1.105923071150e-14 
   87       3.561944462391e-10       8.755182877030e-14      -2.282921048634e-12       3.841384271499e-16       1.640182786266e-11       2.295134054717e-12      -1.075998737978e-14 
   88       3.605729912440e-10       8.989796393777e-14      -2.376965796281e-12       3.930783716000e-16       1.593120201639e-11       2.240688355680e-12      -1.047041022690e-14 
   89       3.649880864134e-10       9.224800257808e-14      -2.472016341230e-12       4.021241826880e-16       1.547879006392e-11       2.188196368520e-12      -1.019273795676e-14 
   90       3.694390342436e-10       9.459967799962e-14      -2.567975653695e-12       4.112760307940e-16       1.504358081993e-11       2.137532700268e-12      -9.929301266646e-15 
   91       3.739248102872e-10       9.695065268993e-14      -2.664741899633e-12       4.205340915164e-16       1.462429516450e-11       2.088540124923e-12      -9.682524028184e-15 
   92       3.784440493688e-10       9.929851777458e-14      -2.762208369665e-12       4.298985457924e-16       1.421937652315e-11       2.041028452615e-12      -9.454924468309e-15 
