# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.00946e-05 to 124.492 h/Mpc,
# number of wavenumbers equal to 713
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_nudm                 5:d_ur                   6:d_tot                  7:phi                    8:psi                
       1.602337648742e-03      -2.334766253238e+00      -2.582434134491e+01      -2.582891037337e+01      -2.314656889070e+00      -2.582102666532e+01       4.512454543386e-01       4.512465734525e-01 
       1.692917903541e-03      -2.334845301406e+00      -2.858472544171e+01      -2.858983111627e+01      -2.319995724962e+00      -2.858102196943e+01       4.503181075829e-01       4.503188951289e-01 
       1.786040426791e-03      -2.294370628359e+00      -3.157033584168e+01      -3.157601347662e+01      -2.286000611788e+00      -3.156619252056e+01       4.493491644830e-01       4.493500476817e-01 
       1.881523404750e-03      -2.222904564844e+00      -3.478584432750e+01      -3.479213568662e+01      -2.221005149782e+00      -3.478121684095e+01       4.483407554012e-01       4.483419209851e-01 
       1.979188521292e-03      -2.156648886561e+00      -3.823495314310e+01      -3.824190841771e+01      -2.159834721238e+00      -3.822981394746e+01       4.472951120112e-01       4.472964191562e-01 
       2.078863828915e-03      -2.130242972636e+00      -4.192048052627e+01      -4.192816135062e+01      -2.135177112660e+00      -4.191482110031e+01       4.462146258555e-01       4.462157706123e-01 
       2.180385801262e-03      -2.146579563440e+00      -4.584445878939e+01      -4.585293874051e+01      -2.148187449589e+00      -4.583828066691e+01       4.451016242637e-01       4.451024077650e-01 
       2.283600667431e-03      -2.172753206869e+00      -5.000820515057e+01      -5.001757148204e+01      -2.166301200718e+00      -5.000151096543e+01       4.439580979669e-01       4.439585744895e-01 
       2.388365150148e-03      -2.169039763382e+00      -5.441244278251e+01      -5.442279449173e+01      -2.153249342753e+00      -5.440523314338e+01       4.427862234740e-01       4.427866197733e-01 
       2.494546733058e-03      -2.125743220521e+00      -5.905735882997e+01      -5.906880603475e+01      -2.104230676725e+00      -5.904964126912e+01       4.415880664357e-01       4.415885679173e-01 
       2.602023573595e-03      -2.071969116419e+00      -6.394268071465e+01      -6.395534233424e+01      -2.050946420469e+00      -6.393447939528e+01       4.403657409833e-01       4.403663474891e-01 
       2.710684162595e-03      -2.045950097055e+00      -6.906775150649e+01      -6.908175269910e+01      -2.029481282777e+00      -6.905910737737e+01       4.391212488798e-01       4.391218187668e-01 
