# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.742769000206e-10       7.643136508700e-15       5.080513033569e-13       2.854546017040e-19       9.460015894008e-09       5.821227098706e-10      -2.716983650355e-12 
    3       1.629253186197e-10       1.193595573830e-14       6.231552353343e-13       5.711297856224e-19       5.865077678820e-09       4.126001082857e-10      -2.299462110270e-12 
    4       1.523587127481e-10       1.276082616114e-14       6.277232518330e-13       9.523660480107e-19       4.085733573687e-09       3.123134142188e-10      -1.743058073933e-12 
    5       1.442530674516e-10       1.069437793320e-14       5.719105682092e-13       1.429437975758e-18       3.050338015187e-09       2.467122334188e-10      -1.206813229958e-12 
    6       1.384005069580e-10       7.408057468145e-15       4.891818132758e-13       2.002672634431e-18       2.382365816461e-09       2.007012893914e-10      -7.438592368197e-13 
    7       1.343224366012e-10       4.424439737923e-15       4.015907519806e-13       2.672439720891e-18       1.920581133166e-09       1.668480109777e-10      -3.777294368084e-13 
    8       1.316683986433e-10       2.477439779179e-15       3.216597545947e-13       3.439140628519e-18       1.585446945125e-09       1.411061521494e-10      -1.142214939980e-13 
    9       1.300577363355e-10       1.548661662364e-15       2.560805779777e-13       4.303196845942e-18       1.333925089515e-09       1.210622812126e-10       5.270878930439e-14 
   10       1.292663115946e-10       1.237933719686e-15       2.076421743191e-13       5.265038133663e-18       1.139946056664e-09       1.051394653321e-10       1.372813033730e-13 
   11       1.290889173242e-10       1.138898543277e-15       1.762573124860e-13       6.325090928535e-18       9.632006865265e-10       9.258071513301e-11       1.580814808734e-13 
   12       1.293751816655e-10       1.033238021075e-15       1.598824694844e-13       7.483767413494e-18       8.414416680097e-10       8.182872399727e-11       1.367576205656e-13 
   13       1.300236445386e-10       8.908273585657e-16       1.553262546271e-13       8.741455659759e-18       7.414812888256e-10       7.286726884462e-11       9.199859437811e-14 
   14       1.309965856817e-10       7.688340644790e-16       1.589644562545e-13       1.009851120221e-17       6.583239853730e-10       6.547439205759e-11       4.020797507632e-14 
   15       1.321933845587e-10       7.147833283570e-16       1.673632320461e-13       1.155525034766e-17       5.883407355286e-10       5.904415597789e-11      -7.131559283995e-15 
   16       1.335555273531e-10       7.282861604435e-16       1.777527775730e-13       1.311194544273e-17       5.288397840394e-10       5.351847519608e-11      -4.244908967637e-14 
   17       1.350918288819e-10       7.765995071791e-16       1.882302826771e-13       1.476882224620e-17       4.778010797924e-10       4.876218836263e-11      -6.265796337215e-14 
   18       1.367731996633e-10       8.268064111624e-16       1.976525378345e-13       1.652605844094e-17       4.335074236891e-10       4.460248932474e-11      -6.835254938889e-14 
   19       1.385927409884e-10       8.767482454977e-16       2.058254004452e-13       1.838379040790e-17       3.952531053291e-10       4.095944976457e-11      -6.227319788598e-14 
   20       1.404893967402e-10       9.361718189004e-16       2.129030783293e-13       2.034210571856e-17       3.615653160512e-10       3.768763832168e-11      -4.905015070355e-14 
   21       1.424691306024e-10       1.021647488795e-15       2.193368461888e-13       2.240106362715e-17       3.319141001045e-10       3.476621521061e-11      -3.275131432060e-14 
   22       1.445231453711e-10       1.150798791168e-15       2.257437180418e-13       2.456068620798e-17       3.055884943108e-10       3.216868580285e-11      -1.769230120731e-14 
   23       1.466522774746e-10       1.323054650229e-15       2.325891244631e-13       2.682098301926e-17       2.822259783629e-10       2.986555336116e-11      -6.268537992070e-15 
   24       1.488359578500e-10       1.530520832854e-15       2.402435072991e-13       2.918194218210e-17       2.612861735257e-10       2.779679495396e-11      -6.451831674556e-17 
   25       1.510751127095e-10       1.768539392618e-15       2.486899651807e-13       3.164355943364e-17       2.425221412287e-10       2.593195411336e-11       9.834946456049e-16 
   26       1.533605068334e-10       2.033264519417e-15       2.576907190461e-13       3.420582727607e-17       2.255936078521e-10       2.423376617979e-11      -2.159151167709e-15 
   27       1.556949417242e-10       2.325160542908e-15       2.668201469127e-13       3.686876052406e-17       2.102975151694e-10       2.269360961648e-11      -7.928981996612e-15 
   28       1.580734955604e-10       2.645461275901e-15       2.755307613841e-13       3.963238924773e-17       1.963703376642e-10       2.129966943171e-11      -1.440478455225e-14 
   29       1.605028783720e-10       2.992877695692e-15       2.833772700921e-13       4.249678887561e-17       1.837406663755e-10       2.004085008107e-11      -2.037630395558e-14 
   30       1.629786167996e-10       3.364703222478e-15       2.898710698775e-13       4.546206239276e-17       1.722723924774e-10       1.889168135672e-11      -2.465889097595e-14 
   31       1.654846303229e-10       3.758559460526e-15       2.945273357203e-13       4.852834004227e-17       1.617310775278e-10       1.781753512425e-11      -2.614573141307e-14 
   32       1.680280763340e-10       4.177005534819e-15       2.972523898343e-13       5.169580072006e-17       1.520622172087e-10       1.681749189551e-11      -2.501394272650e-14 
   33       1.706145990242e-10       4.624732875560e-15       2.981048004563e-13       5.496466487322e-17       1.431975362979e-10       1.589573045226e-11      -2.199187250796e-14 
