# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   41       3.723720907260e-10       4.473134710605e-15       2.514132332366e-14       1.522512654243e-18       1.773492746213e-11       8.907280262572e-12      -8.367666390199e-15 
   42       3.810671252987e-10       4.854012634524e-15       8.995627468851e-15       1.601532801632e-18       1.659438694232e-11       8.511549858159e-12      -8.294114742078e-15 
   43       3.897920356680e-10       5.256422319454e-15      -8.466400533928e-15       1.681423915897e-18       1.554502287963e-11       8.143580981958e-12      -8.146301657509e-15 
   44       3.985436849714e-10       5.680189858052e-15      -2.721472979097e-14       1.762189825505e-18       1.457671035970e-11       7.798934240469e-12      -7.981869608818e-15 
   45       4.073169689137e-10       6.125180965509e-15      -4.722680270202e-14       1.843869037048e-18       1.367725956081e-11       7.472579765625e-12      -7.855788283646e-15 
   46       4.161123918381e-10       6.591915218403e-15      -6.854596877328e-14       1.926573991709e-18       1.284389726520e-11       7.163948956154e-12      -7.773461207993e-15 
   47       4.249300469500e-10       7.081121279708e-15      -9.123976530702e-14       2.010466583420e-18       1.207453364324e-11       6.873133858898e-12      -7.724699405377e-15 
   48       4.337671594959e-10       7.593569651054e-15      -1.153844444150e-13       2.095750380402e-18       1.136432654851e-11       6.599406416968e-12      -7.696502881972e-15 
   49       4.426178073027e-10       8.130075024960e-15      -1.410655394520e-13       2.182673054336e-18       1.070548318090e-11       6.341155414278e-12      -7.672891338743e-15 
   50       4.514751783800e-10       8.691408744513e-15      -1.683615864140e-13       2.271510136336e-18       1.008936856919e-11       6.096430954351e-12      -7.638878251071e-15 
   51       4.603397145084e-10       9.278002712306e-15      -1.972887648535e-13       2.362505451122e-18       9.513965875086e-12       5.864898418603e-12      -7.594057560956e-15 
   52       4.692126950716e-10       9.890169176912e-15      -2.278422094815e-13       2.455918713341e-18       8.978098266745e-12       5.646305892718e-12      -7.542412314376e-15 
   53       4.780937369191e-10       1.052818176755e-14      -2.600113209619e-13       2.552044301278e-18       8.479211436220e-12       5.439889340033e-12      -7.488518708223e-15 
   54       4.869806342969e-10       1.119227361607e-14      -2.937795396372e-13       2.651212807278e-18       8.013283818678e-12       5.244338135917e-12      -7.437571784441e-15 
   55       4.958705916642e-10       1.188265716130e-14      -3.291316274076e-13       2.753740765296e-18       7.575909371109e-12       5.058190399187e-12      -7.394078763173e-15 
   56       5.047646474862e-10       1.259959362555e-14      -3.660781501058e-13       2.859761656904e-18       7.166066578166e-12       4.881212949421e-12      -7.357500058016e-15 
   57       5.136640690325e-10       1.334333750807e-14      -4.046366807329e-13       2.969355639250e-18       6.783128490235e-12       4.713303791434e-12      -7.325570400665e-15 
   58       5.225689522765e-10       1.411411540420e-14      -4.448248889785e-13       3.082597231312e-18       6.425729060194e-12       4.554075018695e-12      -7.295510682399e-15 
   59       5.314781160946e-10       1.491212497207e-14      -4.866606074719e-13       3.199554845260e-18       6.091719046784e-12       4.402835093043e-12      -7.264001738039e-15 
   60       5.403889964653e-10       1.573753389939e-14      -5.301618980336e-13       3.320290317809e-18       5.778121917984e-12       4.258571124425e-12      -7.227158129917e-15 
   61       5.492987889614e-10       1.659048541174e-14      -5.753447880321e-13       3.444817374363e-18       5.481881377095e-12       4.120236192131e-12      -7.181618889214e-15 
   62       5.582084152522e-10       1.747111857954e-14      -6.222157358315e-13       3.572967186982e-18       5.202399772993e-12       3.987726759960e-12      -7.128165144472e-15 
   63       5.671192632312e-10       1.837955075644e-14      -6.707775840004e-13       3.704491670509e-18       4.939493806084e-12       3.861094205890e-12      -7.068871683280e-15 
   64       5.760319524037e-10       1.931587063072e-14      -7.210317324487e-13       3.839100150324e-18       4.692634580370e-12       3.740251257811e-12      -7.006070690173e-15 
   65       5.849462676926e-10       2.028013739958e-14      -7.729781307533e-13       3.976457590675e-18       4.460928624408e-12       3.624963951987e-12      -6.942360970810e-15 
   66       5.938610932454e-10       2.127237994350e-14      -8.266152704835e-13       4.116182822999e-18       4.243098912280e-12       3.514843591523e-12      -6.880617176151e-15 
   67       6.027743462398e-10       2.229259600050e-14      -8.819401775270e-13       4.257846774250e-18       4.037465884552e-12       3.409338704828e-12      -6.823999026640e-15 
   68       6.116839102469e-10       2.334076191320e-14      -9.389490836249e-13       4.401022695874e-18       3.842353844407e-12       3.307886844570e-12      -6.775140958408e-15 
   69       6.205908028966e-10       2.441686600868e-14      -9.976396161393e-13       4.545452629547e-18       3.657448192372e-12       3.210423677150e-12      -6.733509771683e-15 
   70       6.294965341006e-10       2.552088053003e-14      -1.058009040243e-12       4.690911644046e-18       3.482680371892e-12       3.116963075954e-12      -6.697525683105e-15 
   71       6.384021233851e-10       2.665275111681e-14      -1.120053628490e-12       4.837158385221e-18       3.317818872403e-12       3.027442525301e-12      -6.665323004377e-15 
   72       6.473080592614e-10       2.781239624977e-14      -1.183768670514e-12       4.983934634261e-18       3.162461129456e-12       2.941719166896e-12      -6.634738405373e-15 
