# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.00946e-05 to 163.221 h/Mpc,
# number of wavenumbers equal to 626
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_tot                  7:phi                    8:psi                
       1.351978445419e-02      -1.281767185104e+00      -1.223063575356e+03      -1.224819101201e+03      -1.278874053244e+00      -1.224163337365e+03       3.197185133111e-01       3.197185133111e-01 
       1.364456851541e-02      -1.276915803683e+00      -1.240983194645e+03      -1.242794413930e+03      -1.274033624092e+00      -1.242124182723e+03       3.185084060231e-01       3.185084060231e-01 
       1.376938898987e-02      -1.272074809709e+00      -1.258954994781e+03      -1.260822954850e+03      -1.269203560372e+00      -1.260138070849e+03       3.173008900929e-01       3.173008900929e-01 
       1.389424604833e-02      -1.267246097409e+00      -1.276978943313e+03      -1.278904903721e+03      -1.264385745242e+00      -1.278205147159e+03       3.160964363106e-01       3.160964363106e-01 
       1.401913988334e-02      -1.262434679896e+00      -1.295057371824e+03      -1.297042382481e+03      -1.259585188397e+00      -1.296327566823e+03       3.148962970992e-01       3.148962970992e-01 
       1.414407070898e-02      -1.257637722175e+00      -1.313187521379e+03      -1.315232455834e+03      -1.254799057854e+00      -1.314502423934e+03       3.136997644635e-01       3.136997644635e-01 
       1.426903876066e-02      -1.252856681390e+00      -1.331365867111e+03      -1.333472239811e+03      -1.250028810043e+00      -1.332726731839e+03       3.125072025109e-01       3.125072025109e-01 
       1.439404429485e-02      -1.248085206244e+00      -1.349589400798e+03      -1.351758458547e+03      -1.245268104894e+00      -1.350997258917e+03       3.113170262236e-01       3.113170262236e-01 
       1.451908758897e-02      -1.243330380600e+00      -1.367859941392e+03      -1.370093274017e+03      -1.240524012587e+00      -1.369316111057e+03       3.101310031467e-01       3.101310031467e-01 
       1.464416894118e-02      -1.238591539339e+00      -1.386175573461e+03      -1.388474461931e+03      -1.235795869483e+00      -1.387681114554e+03       3.089489673706e-01       3.089489673706e-01 
       1.476928867029e-02      -1.233864091958e+00      -1.404533381540e+03      -1.406899110694e+03      -1.231079093727e+00      -1.406089358071e+03       3.077697734318e-01       3.077697734318e-01 
       1.489444711564e-02      -1.229145698925e+00      -1.422929306058e+03      -1.425363022190e+03      -1.226371350568e+00      -1.424536667156e+03       3.065928376419e-01       3.065928376419e-01 
       1.501964463704e-02      -1.224446870592e+00      -1.441368883771e+03      -1.443871912296e+03      -1.221683129708e+00      -1.443028727007e+03       3.054207824271e-01       3.054207824271e-01 
       1.514488161469e-02      -1.219761770220e+00      -1.459847248491e+03      -1.462421603939e+03      -1.217008605854e+00      -1.461561250467e+03       3.042521514635e-01       3.042521514635e-01 
       1.527015844916e-02      -1.215089267655e+00      -1.478362322599e+03      -1.481008920273e+03      -1.212346651163e+00      -1.480131239277e+03       3.030866627908e-01       3.030866627908e-01 
       1.539547556136e-02      -1.210429515990e+00      -1.496912750738e+03      -1.499632909663e+03      -1.207697418249e+00      -1.498737676856e+03       3.019243545621e-01       3.019243545621e-01 
       1.552083339260e-02      -1.205781870876e+00      -1.515496926150e+03      -1.518291511490e+03      -1.203060264089e+00      -1.517378576548e+03       3.007650660224e-01       3.007650660224e-01 
       1.564623240455e-02      -1.201149299456e+00      -1.534115603190e+03      -1.536986499793e+03      -1.198438149657e+00      -1.536055547086e+03       2.996095374141e-01       2.996095374141e-01 
       1.577167307934e-02      -1.196531484721e+00      -1.552766807031e+03      -1.555715485260e+03      -1.193830759645e+00      -1.554766266860e+03       2.984576899112e-01       2.984576899112e-01 
       1.589715591960e-02      -1.191924284551e+00      -1.571447366683e+03      -1.574474821025e+03      -1.189233958536e+00      -1.573507167009e+03       2.973084896339e-01       2.973084896339e-01 
       1.602268144854e-02      -1.187332289938e+00      -1.590158178207e+03      -1.593266119079e+03      -1.184652329575e+00      -1.592279743348e+03       2.961630823939e-01       2.961630823939e-01 
       1.614825021010e-02      -1.182753124523e+00      -1.608896053787e+03      -1.612086086384e+03      -1.180083501328e+00      -1.611080720841e+03       2.950208753321e-01       2.950208753321e-01 
       1.627386276901e-02      -1.178185518908e+00      -1.627660715115e+03      -1.630932864773e+03      -1.175526205701e+00      -1.629908497175e+03       2.938815514252e-01       2.938815514252e-01 
       1.639951971098e-02      -1.173633343707e+00      -1.646452063354e+03      -1.649808550641e+03      -1.170984306422e+00      -1.648764813384e+03       2.927460766055e-01       2.927460766055e-01 
       1.652522164284e-02      -1.169097733992e+00      -1.665270884401e+03      -1.668714645807e+03      -1.166458935519e+00      -1.667651055145e+03       2.916147338798e-01       2.916147338798e-01 
       1.665096919269e-02      -1.164571698438e+00      -1.684109364836e+03      -1.687640715215e+03      -1.161943116799e+00      -1.686557214201e+03       2.904857791998e-01       2.904857791998e-01 
       1.677676301015e-02      -1.160055323875e+00      -1.702965655619e+03      -1.706585426152e+03      -1.157436937161e+00      -1.705481874810e+03       2.893592342904e-01       2.893592342904e-01 
       1.690260376649e-02      -1.155559398888e+00      -1.721850536780e+03      -1.725561710865e+03      -1.152951161504e+00      -1.724437617517e+03       2.882377903761e-01       2.882377903761e-01 
       1.702849215493e-02      -1.151074495592e+00      -1.740753340740e+03      -1.744555963942e+03      -1.148476382443e+00      -1.743411315764e+03       2.871190956107e-01       2.871190956107e-01 
       1.715442889084e-02      -1.146601227254e+00      -1.759674636503e+03      -1.763569666545e+03      -1.144013211109e+00      -1.762404302869e+03       2.860033027772e-01       2.860033027772e-01 
       1.728041471200e-02      -1.142141981275e+00      -1.778611919533e+03      -1.782602803732e+03      -1.139564031639e+00      -1.781416161606e+03       2.848910079098e-01       2.848910079098e-01 
       1.740645037890e-02      -1.137694827377e+00      -1.797565318499e+03      -1.801652613815e+03      -1.135126916416e+00      -1.800444598174e+03       2.837817291041e-01       2.837817291041e-01 
       1.753253667499e-02      -1.133257457384e+00      -1.816530611028e+03      -1.820716128031e+03      -1.130699561911e+00      -1.819486442144e+03       2.826748904778e-01       2.826748904778e-01 
       1.765867440702e-02      -1.128840256399e+00      -1.835516947148e+03      -1.839801527956e+03      -1.126292333093e+00      -1.838550029097e+03       2.815730832731e-01       2.815730832731e-01 
       1.778486440536e-02      -1.124430387171e+00      -1.854512056997e+03      -1.858896037746e+03      -1.121892417474e+00      -1.857622668830e+03       2.804731043685e-01       2.804731043685e-01 
       1.791110752433e-02      -1.120039169453e+00      -1.873523268709e+03      -1.878010795698e+03      -1.117511113431e+00      -1.876714880580e+03       2.793777783577e-01       2.793777783577e-01 
       1.803740464255e-02      -1.115657195556e+00      -1.892542100014e+03      -1.897133557665e+03      -1.113139031132e+00      -1.895815031796e+03       2.782847577831e-01       2.782847577831e-01 
       1.816375666334e-02      -1.111287964932e+00      -1.911570954538e+03      -1.916267867208e+03      -1.108779662938e+00      -1.914926480762e+03       2.771949157345e-01       2.771949157345e-01 
       1.829016451508e-02      -1.106931597189e+00      -1.930607825975e+03      -1.935412028620e+03      -1.104433129242e+00      -1.934047482098e+03       2.761082823104e-01       2.761082823104e-01 
       1.841662915165e-02      -1.102587351258e+00      -1.949653537521e+03      -1.954564821781e+03      -1.100098689015e+00      -1.953177146229e+03       2.750246722538e-01       2.750246722538e-01 
       1.854315155281e-02      -1.098258202393e+00      -1.968707723747e+03      -1.973728196925e+03      -1.095779313124e+00      -1.972317048614e+03       2.739448282810e-01       2.739448282810e-01 
       1.866973272471e-02      -1.093943570244e+00      -1.987769903061e+03      -1.992903462011e+03      -1.091474420943e+00      -1.991468207644e+03       2.728686052357e-01       2.728686052357e-01 
       1.879637370027e-02      -1.089638842705e+00      -2.006834140069e+03      -2.012080813030e+03      -1.087179410253e+00      -2.010621447413e+03       2.717948525632e-01       2.717948525632e-01 
       1.892307553971e-02      -1.085343874883e+00      -2.025898670019e+03      -2.031260335457e+03      -1.082894136783e+00      -2.029776554393e+03       2.707235341958e-01       2.707235341958e-01 
       1.904983933102e-02      -1.081068903084e+00      -2.044974606914e+03      -2.050452093062e+03      -1.078628816323e+00      -2.048943759004e+03       2.696572040808e-01       2.696572040808e-01 
       1.917666619051e-02      -1.076801678823e+00      -2.064048045356e+03      -2.069641922270e+03      -1.074371224493e+00      -2.068108943693e+03       2.685928061232e-01       2.685928061232e-01 
       1.930355726329e-02      -1.072548779517e+00      -2.083125260099e+03      -2.088837643747e+03      -1.070127925274e+00      -2.087279676948e+03       2.675319813184e-01       2.675319813184e-01 
       1.943051372387e-02      -1.068310762849e+00      -2.102205559120e+03      -2.108040471130e+03      -1.065899475188e+00      -2.106456864104e+03       2.664748687971e-01       2.664748687971e-01 
       1.955753677670e-02      -1.064083116630e+00      -2.121282512222e+03      -2.127239844576e+03      -1.061681372220e+00      -2.125630615831e+03       2.654203430551e-01       2.654203430551e-01 
       1.968462765677e-02      -1.059867931961e+00      -2.140358477666e+03      -2.146439752599e+03      -1.057475702517e+00      -2.144804656001e+03       2.643689256292e-01       2.643689256292e-01 
       1.981178763021e-02      -1.055664708503e+00      -2.159430924323e+03      -2.165636640203e+03      -1.053281967654e+00      -2.163975596143e+03       2.633204919136e-01       2.633204919136e-01 
       1.993901799497e-02      -1.051475477628e+00      -2.178503762066e+03      -2.184836279884e+03      -1.049102193267e+00      -2.183148906022e+03       2.622755483168e-01       2.622755483168e-01 
       2.006632008140e-02      -1.047298910682e+00      -2.197573377831e+03      -2.204034338096e+03      -1.044935054240e+00      -2.202320369829e+03       2.612337635601e-01       2.612337635601e-01 
       2.019369525299e-02      -1.043136442420e+00      -2.216641073386e+03      -2.223233191042e+03      -1.040781982119e+00      -2.221492189429e+03       2.601954955297e-01       2.601954955297e-01 
       2.032114490701e-02      -1.038982474674e+00      -2.235698589823e+03      -2.242423219973e+03      -1.036637390427e+00      -2.240654968732e+03       2.591593476068e-01       2.591593476068e-01 
       2.044867047529e-02      -1.034846905286e+00      -2.254758936044e+03      -2.261616429306e+03      -1.032511157224e+00      -2.259820870819e+03       2.581277893059e-01       2.581277893059e-01 
       2.057627342491e-02      -1.030720163934e+00      -2.273808864107e+03      -2.280799773955e+03      -1.028393730769e+00      -2.278976821791e+03       2.570984326923e-01       2.570984326923e-01 
       2.070395525899e-02      -1.026607634775e+00      -2.292852888033e+03      -2.299981249962e+03      -1.024290485333e+00      -2.298130252603e+03       2.560726213332e-01       2.560726213332e-01 
       2.083171751748e-02      -1.022506187380e+00      -2.311888261325e+03      -2.319154517816e+03      -1.020198296091e+00      -2.317275406263e+03       2.550495740226e-01       2.550495740226e-01 
       2.095956177799e-02      -1.018416832678e+00      -2.330913930805e+03      -2.338318557670e+03      -1.016118173005e+00      -2.336411257847e+03       2.540295432513e-01       2.540295432513e-01 
       2.108748965660e-02      -1.014341058179e+00      -2.349933814541e+03      -2.357479239234e+03      -1.012051598869e+00      -2.355543359918e+03       2.530128997172e-01       2.530128997172e-01 
       2.121550280877e-02      -1.010277910793e+00      -2.368944774253e+03      -2.376632637246e+03      -1.007997623360e+00      -2.374667915576e+03       2.519994058399e-01       2.519994058399e-01 
       2.134360293018e-02      -1.006226382795e+00      -2.387944364339e+03      -2.395778638497e+03      -1.003955240402e+00      -2.393784434756e+03       2.509888101005e-01       2.509888101005e-01 
       2.147179175773e-02      -1.002190829474e+00      -2.406939863495e+03      -2.414919409907e+03      -9.999287973260e-01      -2.412895909726e+03       2.499821993315e-01       2.499821993315e-01 
       2.160007107043e-02      -9.981630713676e-01      -2.425917692814e+03      -2.434043862609e+03      -9.959101304849e-01      -2.431990852626e+03       2.489775326212e-01       2.489775326212e-01 
       2.172844269041e-02      -9.941521845885e-01      -2.444891135657e+03      -2.453165857544e+03      -9.919082979365e-01      -2.451083026854e+03       2.479770744841e-01       2.479770744841e-01 
       2.185690848394e-02      -9.901512090662e-01      -2.463848452661e+03      -2.472273458806e+03      -9.879163539051e-01      -2.470160531892e+03       2.469790884763e-01       2.469790884763e-01 
       2.198547036247e-02      -9.861617561932e-01      -2.482790999396e+03      -2.491366793153e+03      -9.839359070911e-01      -2.489223693021e+03       2.459839767728e-01       2.459839767728e-01 
       2.211413028370e-02      -9.821858942884e-01      -2.501724260254e+03      -2.510453151093e+03      -9.799690199887e-01      -2.508279506686e+03       2.449922549972e-01       2.449922549972e-01 
       2.224289025271e-02      -9.782223898700e-01      -2.520644414672e+03      -2.529527972959e+03      -9.760144624871e-01      -2.527323534036e+03       2.440036156218e-01       2.440036156218e-01 
       2.237175232311e-02      -9.742698036061e-01      -2.539549328397e+03      -2.548591201991e+03      -9.720707973265e-01      -2.546355382629e+03       2.430176993316e-01       2.430176993316e-01 
       2.250071859821e-02      -9.703344921385e-01      -2.558448083092e+03      -2.567647585827e+03      -9.681443702470e-01      -2.565380498990e+03       2.420360925617e-01       2.420360925617e-01 
       2.262979123224e-02      -9.664076089768e-01      -2.577327207059e+03      -2.586685731145e+03      -9.642263506698e-01      -2.584387157417e+03       2.410565876674e-01       2.410565876674e-01 
       2.275897243165e-02      -9.624939520402e-01      -2.596192925161e+03      -2.605712084275e+03      -9.603215280165e-01      -2.603381766495e+03       2.400803820041e-01       2.400803820041e-01 
       2.288826445635e-02      -9.585920791922e-01      -2.615042311222e+03      -2.624723899729e+03      -9.564284629343e-01      -2.622361552373e+03       2.391071157336e-01       2.391071157336e-01 
       2.301766962110e-02      -9.547041403587e-01      -2.633876752716e+03      -2.643722299368e+03      -9.525493022392e-01      -2.641327679492e+03       2.381373255598e-01       2.381373255598e-01 
       2.314719029689e-02      -9.508253404484e-01      -2.652694334395e+03      -2.662703845665e+03      -9.486792572181e-01      -2.660276957350e+03       2.371698143045e-01       2.371698143045e-01 
       2.327682891234e-02      -9.469604263082e-01      -2.671498068978e+03      -2.681674266732e+03      -9.448230674222e-01      -2.679214673545e+03       2.362057668555e-01       2.362057668555e-01 
       2.340658795522e-02      -9.431080628552e-01      -2.690286382839e+03      -2.700632860948e+03      -9.409793997298e-01      -2.698139985761e+03       2.352448499325e-01       2.352448499325e-01 
       2.353646997393e-02      -9.392694821018e-01      -2.709061581769e+03      -2.719577128627e+03      -9.371494845821e-01      -2.717051171583e+03       2.342873711455e-01       2.342873711455e-01 
       2.366647757910e-02      -9.354422274011e-01      -2.727820068438e+03      -2.738505272749e+03      -9.333308694536e-01      -2.735946143627e+03       2.333327173634e-01       2.333327173634e-01 
       2.379661344521e-02      -9.316263127056e-01      -2.746560313603e+03      -2.757419552173e+03      -9.295235678622e-01      -2.754826547953e+03       2.323808919655e-01       2.323808919655e-01 
       2.392688031224e-02      -9.278231384082e-01      -2.765283401774e+03      -2.776316751043e+03      -9.257289793610e-01      -2.773689864570e+03       2.314322448403e-01       2.314322448403e-01 
       2.405728098747e-02      -9.240299110768e-01      -2.783987737695e+03      -2.795195475588e+03      -9.219443137455e-01      -2.792534667575e+03       2.304860784364e-01       2.304860784364e-01 
       2.418781834717e-02      -9.202506938754e-01      -2.802678426786e+03      -2.814062918695e+03      -9.181736274043e-01      -2.811367810357e+03       2.295434068511e-01       2.295434068511e-01 
       2.431849533854e-02      -9.164821322520e-01      -2.821349556010e+03      -2.832914608780e+03      -9.144135717433e-01      -2.830184589769e+03       2.286033929358e-01       2.286033929358e-01 
       2.444931498157e-02      -9.127294825158e-01      -2.840010770005e+03      -2.851755071476e+03      -9.106693938775e-01      -2.848990357241e+03       2.276673484694e-01       2.276673484694e-01 
       2.458028037101e-02      -9.089855984232e-01      -2.858649859586e+03      -2.870572971378e+03      -9.069339607204e-01      -2.867773639621e+03       2.267334901801e-01       2.267334901801e-01 
       2.471139467843e-02      -9.052554172597e-01      -2.877278722571e+03      -2.889384625369e+03      -9.032121982565e-01      -2.886550034761e+03       2.258030495641e-01       2.258030495641e-01 
       2.484266115434e-02      -9.015384266690e-01      -2.895884476131e+03      -2.908175684106e+03      -8.995036004634e-01      -2.905305434653e+03       2.248759001159e-01       2.248759001159e-01 
       2.497408313032e-02      -8.978313811213e-01      -2.914474070472e+03      -2.926950629950e+03      -8.958049228205e-01      -2.924044719070e+03       2.239512307051e-01       2.239512307051e-01 
       2.510566402132e-02      -8.941347907095e-01      -2.933044804975e+03      -2.945706735184e+03      -8.921166759627e-01      -2.942765165503e+03       2.230291689907e-01       2.230291689907e-01 
       2.523740732798e-02      -8.904519335775e-01      -2.951602121144e+03      -2.964451747791e+03      -8.884421321260e-01      -2.961474146879e+03       2.221105330315e-01       2.221105330315e-01 
       2.536931663903e-02      -8.867807979191e-01      -2.970142354972e+03      -2.983181131136e+03      -8.847792833218e-01      -2.980167268949e+03       2.211948208304e-01       2.211948208304e-01 
       2.550139563382e-02      -8.831218240943e-01      -2.988667138748e+03      -3.001896369120e+03      -8.811285688888e-01      -2.998846039141e+03       2.202821422222e-01       2.202821422222e-01 
       2.563364808484e-02      -8.794766796246e-01      -3.007179310202e+03      -3.020602430888e+03      -8.774916530437e-01      -3.017515080677e+03       2.193729132609e-01       2.193729132609e-01 
       2.576607786046e-02      -8.758376459176e-01      -3.025665567716e+03      -3.039282132354e+03      -8.738608319453e-01      -3.036157842056e+03       2.184652079863e-01       2.184652079863e-01 
       2.589868892768e-02      -8.722197912293e-01      -3.044153092902e+03      -3.057964914614e+03      -8.702511459283e-01      -3.054803390320e+03       2.175627864821e-01       2.175627864821e-01 
       2.603148535496e-02      -8.686030138565e-01      -3.062606072958e+03      -3.076612456846e+03      -8.666425307923e-01      -3.073413821560e+03       2.166606326981e-01       2.166606326981e-01 
       2.616447131525e-02      -8.650064446945e-01      -3.081058811477e+03      -3.095262012846e+03      -8.630540816367e-01      -3.092025901531e+03       2.157635204092e-01       2.157635204092e-01 
       2.629765108904e-02      -8.614180523488e-01      -3.099490168930e+03      -3.113891739951e+03      -8.594737893481e-01      -3.110617907827e+03       2.148684473370e-01       2.148684473370e-01 
       2.643102906753e-02      -8.578401971658e-01      -3.117905257051e+03      -3.132504805587e+03      -8.559040101359e-01      -3.129193321089e+03       2.139760025340e-01       2.139760025340e-01 
       2.656460975597e-02      -8.542751380439e-01      -3.136308599400e+03      -3.151108558017e+03      -8.523469983413e-01      -3.147759030907e+03       2.130867495853e-01       2.130867495853e-01 
       2.669839777708e-02      -8.507215572812e-01      -3.154697691803e+03      -3.169699429949e+03      -8.488014390202e-01      -3.166311642860e+03       2.122003597551e-01       2.122003597551e-01 
       2.683239787459e-02      -8.471798504977e-01      -3.173074569418e+03      -3.188279221024e+03      -8.452677268613e-01      -3.184852994100e+03       2.113169317153e-01       2.113169317153e-01 
       2.696661491696e-02      -8.436496834719e-01      -3.191439555276e+03      -3.206852612681e+03      -8.417455274283e-01      -3.203387060374e+03       2.104363818571e-01       2.104363818571e-01 
       2.710105390117e-02      -8.401296760993e-01      -3.209788456063e+03      -3.225405193385e+03      -8.382334655462e-01      -3.221901085674e+03       2.095583663866e-01       2.095583663866e-01 
       2.723571995674e-02      -8.366258580913e-01      -3.228135370896e+03      -3.243958059955e+03      -8.347375581191e-01      -3.240415029658e+03       2.086843895298e-01       2.086843895298e-01 
       2.737061834981e-02      -8.331299617415e-01      -3.246463696992e+03      -3.262494165908e+03      -8.312495530082e-01      -3.258911922723e+03       2.078123882520e-01       2.078123882520e-01 
       2.750575448744e-02      -8.296451412564e-01      -3.264780759557e+03      -3.281020135456e+03      -8.277725986817e-01      -3.277398500338e+03       2.069431496704e-01       2.069431496704e-01 
       2.764113392209e-02      -8.261713970019e-01      -3.283087532000e+03      -3.299535025355e+03      -8.243066952615e-01      -3.295874129255e+03       2.060766738154e-01       2.060766738154e-01 
       2.777676235620e-02      -8.227092661878e-01      -3.301385447715e+03      -3.318043778544e+03      -8.208523794308e-01      -3.314343183808e+03       2.052130948577e-01       2.052130948577e-01 
       2.791264564702e-02      -8.192554950587e-01      -3.319670233896e+03      -3.336543199411e+03      -8.174064024866e-01      -3.332802295295e+03       2.043516006216e-01       2.043516006216e-01 
       2.804878981161e-02      -8.158199204669e-01      -3.337961058158e+03      -3.355047086229e+03      -8.139785846598e-01      -3.351266125419e+03       2.034946461650e-01       2.034946461650e-01 
       2.818520103204e-02      -8.123923426948e-01      -3.356236354101e+03      -3.373535924571e+03      -8.105587444993e-01      -3.369714834108e+03       2.026396861248e-01       2.026396861248e-01 
       2.832188566076e-02      -8.089751839297e-01      -3.374505728072e+03      -3.392020048333e+03      -8.071492990664e-01      -3.388158634553e+03       2.017873247666e-01       2.017873247666e-01 
       2.845885022631e-02      -8.055690700277e-01      -3.392768054358e+03      -3.410498647946e+03      -8.037508733974e-01      -3.406596666347e+03       2.009377183493e-01       2.009377183493e-01 
       2.859610143908e-02      -8.021728107780e-01      -3.411023749767e+03      -3.428969976528e+03      -8.003622802050e-01      -3.425027532766e+03       2.000905700513e-01       2.000905700513e-01 
       2.873364619748e-02      -7.987884447934e-01      -3.429277935711e+03      -3.447441969216e+03      -7.969855535750e-01      -3.443458711869e+03       1.992463883937e-01       1.992463883937e-01 
       2.887149159429e-02      -7.954147578947e-01      -3.447528295306e+03      -3.465911258471e+03      -7.936194819655e-01      -3.461887006915e+03       1.984048704914e-01       1.984048704914e-01 
       2.900964492322e-02      -7.920527122068e-01      -3.465780623624e+03      -3.484386287298e+03      -7.902650251265e-01      -3.480320430465e+03       1.975662562816e-01       1.975662562816e-01 
       2.914811368590e-02      -7.887000061298e-01      -3.484025231504e+03      -3.502848598803e+03      -7.869198870776e-01      -3.498741948001e+03       1.967299717694e-01       1.967299717694e-01 
       2.928690559902e-02      -7.853609713589e-01      -3.502280280774e+03      -3.521327430243e+03      -7.835883899198e-01      -3.517178998231e+03       1.958970974800e-01       1.958970974800e-01 
       2.942602860186e-02      -7.820299172827e-01      -3.520527907259e+03      -3.539797748685e+03      -7.802648544017e-01      -3.535607714220e+03       1.950662136004e-01       1.950662136004e-01 
       2.956549086412e-02      -7.787095282103e-01      -3.538778396725e+03      -3.558271842569e+03      -7.769519602547e-01      -3.554040057063e+03       1.942379900637e-01       1.942379900637e-01 
       2.970530079409e-02      -7.753992166699e-01      -3.557032418857e+03      -3.576748329928e+03      -7.736491206849e-01      -3.572474976736e+03       1.934122801712e-01       1.934122801712e-01 
       2.984546704721e-02      -7.720984173317e-01      -3.575287514748e+03      -3.595231477379e+03      -7.703557713078e-01      -3.590915651793e+03       1.925889428269e-01       1.925889428269e-01 
       2.998599853497e-02      -7.688109792789e-01      -3.593557360326e+03      -3.613726602807e+03      -7.670757547520e-01      -3.609368749064e+03       1.917689386880e-01       1.917689386880e-01 
       3.012690443426e-02      -7.655321195614e-01      -3.611830050379e+03      -3.632222649337e+03      -7.638042959250e-01      -3.627823077954e+03       1.909510739813e-01       1.909510739813e-01 
       3.026819419710e-02      -7.622655724968e-01      -3.630117158901e+03      -3.650739690796e+03      -7.605451223616e-01      -3.646297332713e+03       1.901362805904e-01       1.901362805904e-01 
       3.040987756082e-02      -7.590064208274e-01      -3.648405821145e+03      -3.669257405175e+03      -7.572933271357e-01      -3.664772402517e+03       1.893233317839e-01       1.893233317839e-01 
       3.055196455877e-02      -7.557583519533e-01      -3.666709410463e+03      -3.687789252892e+03      -7.540525900988e-01      -3.683261729622e+03       1.885131475247e-01       1.885131475247e-01 
       3.069446553144e-02      -7.525194652191e-01      -3.685025251673e+03      -3.706332547986e+03      -7.508210140371e-01      -3.701762630626e+03       1.877052535093e-01       1.877052535093e-01 
       3.083739113820e-02      -7.492908119005e-01      -3.703355516775e+03      -3.724892840394e+03      -7.475996485024e-01      -3.720280107944e+03       1.868999121256e-01       1.868999121256e-01 
       3.098075236950e-02      -7.460718130741e-01      -3.721701392534e+03      -3.743469453559e+03      -7.443879156901e-01      -3.738813786314e+03       1.860969789225e-01       1.860969789225e-01 
       3.112456055973e-02      -7.428617966962e-01      -3.740064217051e+03      -3.762067157590e+03      -7.411851440942e-01      -3.757367879823e+03       1.852962860236e-01       1.852962860236e-01 
       3.126882740071e-02      -7.396624700582e-01      -3.758450049188e+03      -3.780685015153e+03      -7.379930387564e-01      -3.775942581925e+03       1.844982596891e-01       1.844982596891e-01 
       3.141356495575e-02      -7.364727861119e-01      -3.776857057165e+03      -3.799323414389e+03      -7.348105552780e-01      -3.794537921930e+03       1.837026388195e-01       1.837026388195e-01 
       3.155878567452e-02      -7.332946543717e-01      -3.795293033698e+03      -3.817992442733e+03      -7.316395977940e-01      -3.813163613406e+03       1.829098994485e-01       1.829098994485e-01 
       3.170450240861e-02      -7.301230230982e-01      -3.813746296991e+03      -3.836679482842e+03      -7.284751255240e-01      -3.831807194020e+03       1.821187813810e-01       1.821187813810e-01 
       3.185072842783e-02      -7.269602351475e-01      -3.832226934941e+03      -3.855392394806e+03      -7.253194764287e-01      -3.850476881459e+03       1.813298691072e-01       1.813298691072e-01 
       3.199747743745e-02      -7.238072052803e-01      -3.850738612103e+03      -3.874138409653e+03      -7.221735635358e-01      -3.869179328251e+03       1.805433908840e-01       1.805433908840e-01 
       3.214476359623e-02      -7.206628853755e-01      -3.869280460378e+03      -3.892915157982e+03      -7.190363409889e-01      -3.887912408310e+03       1.797590852472e-01       1.797590852472e-01 
       3.229260153542e-02      -7.175252667061e-01      -3.887851568679e+03      -3.911725010104e+03      -7.159058028407e-01      -3.906677960988e+03       1.789764507102e-01       1.789764507102e-01 
       3.244100637881e-02      -7.144011423764e-01      -3.906473157136e+03      -3.930582359324e+03      -7.127887306005e-01      -3.925491478351e+03       1.781971826501e-01       1.781971826501e-01 
       3.258999376375e-02      -7.112859128794e-01      -3.925130181992e+03      -3.949475552344e+03      -7.096805342106e-01      -3.944340762786e+03       1.774201335527e-01       1.774201335527e-01 
       3.273957986336e-02      -7.081733800623e-01      -3.943813394167e+03      -3.968392855352e+03      -7.065750258406e-01      -3.963214485549e+03       1.766437564602e-01       1.766437564602e-01 
       3.288978140996e-02      -7.050712233936e-01      -3.962548931951e+03      -3.987367348550e+03      -7.034798683314e-01      -3.982144595054e+03       1.758699670829e-01       1.758699670829e-01 
       3.304061571975e-02      -7.019811248946e-01      -3.981334638975e+03      -4.006390729759e+03      -7.003967478887e-01      -4.001123784738e+03       1.750991869722e-01       1.750991869722e-01 
       3.319210071885e-02      -6.988965771601e-01      -4.000165626401e+03      -4.025459333568e+03      -6.973191625124e-01      -4.020148192611e+03       1.743297906281e-01       1.743297906281e-01 
       3.334425497084e-02      -6.958186546893e-01      -4.019045050119e+03      -4.044576110804e+03      -6.942481872104e-01      -4.039220801739e+03       1.735620468026e-01       1.735620468026e-01 
       3.349709770584e-02      -6.927527080349e-01      -4.037991949131e+03      -4.063761276958e+03      -6.911891615816e-01      -4.058361631360e+03       1.727972903954e-01       1.727972903954e-01 
       3.365064885125e-02      -6.896917958617e-01      -4.056987936062e+03      -4.082995126071e+03      -6.881351587314e-01      -4.077551194573e+03       1.720337896828e-01       1.720337896828e-01 
       3.380492906431e-02      -6.866360251489e-01      -4.076034618679e+03      -4.102277614211e+03      -6.850862852451e-01      -4.096789714355e+03       1.712715713113e-01       1.712715713113e-01 
       3.395995976648e-02      -6.835906986726e-01      -4.095159265739e+03      -4.121640987409e+03      -6.820478324318e-01      -4.116108622663e+03       1.705119581080e-01       1.705119581080e-01 
       3.411576317999e-02      -6.805510720171e-01      -4.114345641996e+03      -4.141067674009e+03      -6.790150659079e-01      -4.135490569132e+03       1.697537664770e-01       1.697537664770e-01 
       3.427236236650e-02      -6.775191620011e-01      -4.133605104981e+03      -4.160565790863e+03      -6.759899994119e-01      -4.154944191800e+03       1.689974998530e-01       1.689974998530e-01 
