# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.00946e-05 to 163.221 h/Mpc,
# number of wavenumbers equal to 626
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_nudm                 5:d_ur                   6:d_tot                  7:phi                    8:psi                
       1.165234819288e-02      -1.356292898758e+00      -9.619184578268e+02      -9.629786918292e+02      -1.353231541985e+00      -9.625149301872e+02       3.383078854962e-01       3.383078854962e-01 
       1.177659048739e-02      -1.351223209194e+00      -9.788257554363e+02      -9.799248136683e+02      -1.348173296181e+00      -9.794496234443e+02       3.370433240453e-01       3.370433240453e-01 
       1.190086954417e-02      -1.346167853813e+00      -9.958121830009e+02      -9.969510688388e+02      -1.343129351937e+00      -9.964642635339e+02       3.357823379842e-01       3.357823379842e-01 
       1.202518514882e-02      -1.341128054623e+00      -1.012875946400e+03      -1.014055684622e+03      -1.338100929671e+00      -1.013557074819e+03       3.345252324177e-01       3.345252324177e-01 
       1.214953711769e-02      -1.336103185190e+00      -1.030015456518e+03      -1.031237081222e+03      -1.333087405046e+00      -1.030726476476e+03       3.332718512616e-01       3.332718512616e-01 
       1.227392529690e-02      -1.331090413380e+00      -1.047228843491e+03      -1.048493419194e+03      -1.328085945611e+00      -1.047970624706e+03       3.320214864028e-01       3.320214864028e-01 
       1.239834956144e-02      -1.326094753731e+00      -1.064514582839e+03      -1.065823181300e+03      -1.323101563483e+00      -1.065288001561e+03       3.307753908707e-01       3.307753908707e-01 
       1.252280981431e-02      -1.321110772951e+00      -1.081870888715e+03      -1.083224626273e+03      -1.318128829499e+00      -1.082676859101e+03       3.295322073747e-01       3.295322073747e-01 
       1.264730598575e-02      -1.316141762782e+00      -1.099294623871e+03      -1.100694599414e+03      -1.313171036849e+00      -1.100134046405e+03       3.282927592123e-01       3.282927592123e-01 
       1.277183803251e-02      -1.311188815422e+00      -1.116787159873e+03      -1.118234490241e+03      -1.308229269774e+00      -1.117660949670e+03       3.270573174434e-01       3.270573174434e-01 
       1.289640593717e-02      -1.306249796371e+00      -1.134345280424e+03      -1.135841101785e+03      -1.303301399637e+00      -1.135254369774e+03       3.258253499092e-01       3.258253499092e-01 
       1.302100970753e-02      -1.301321626748e+00      -1.151965963573e+03      -1.153511338993e+03      -1.298384353287e+00      -1.152911224416e+03       3.245960883218e-01       3.245960883218e-01 
       1.314564937606e-02      -1.296411162368e+00      -1.169650353613e+03      -1.171246521329e+03      -1.293484973479e+00      -1.170632804357e+03       3.233712433698e-01       3.233712433698e-01 
       1.327032499934e-02      -1.291515212740e+00      -1.187395848035e+03      -1.189043958112e+03      -1.288600075667e+00      -1.188416433980e+03       3.221500189167e-01       3.221500189167e-01 
       1.339503665758e-02      -1.286633489514e+00      -1.205200621768e+03      -1.206901848492e+03      -1.283729372166e+00      -1.206260309069e+03       3.209323430416e-01       3.209323430416e-01 
