# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
    2       1.742768855209e-10       7.643135774574e-15       5.080512435754e-13       2.854546139274e-19       9.460015456234e-09       5.821226871282e-10      -2.716983487136e-12 
    3       1.629253039128e-10       1.193595457339e-14       6.231551660132e-13       5.711298100237e-19       5.865077385376e-09       4.126000871624e-10      -2.299461970269e-12 
    4       1.523586981631e-10       1.276082487485e-14       6.277231838074e-13       9.523660885797e-19       4.085733334786e-09       3.123133954057e-10      -1.743057964405e-12 
    5       1.442530529895e-10       1.069437680812e-14       5.719105074707e-13       1.429438036429e-18       3.050337809757e-09       2.467122167572e-10      -1.206813149128e-12 
    6       1.384004925427e-10       7.408056650953e-15       4.891817625511e-13       2.002672719069e-18       2.382365642627e-09       2.007012750395e-10      -7.438591799387e-13 
    7       1.343224220678e-10       4.424439231424e-15       4.015907120752e-13       2.672439833288e-18       1.920580986710e-09       1.668479988229e-10      -3.777293993324e-13 
    8       1.316683836400e-10       2.477439498913e-15       3.216597244853e-13       3.439140772385e-18       1.585446820401e-09       1.411061413778e-10      -1.142214730331e-13 
    9       1.300577208755e-10       1.548661501118e-15       2.560805541203e-13       4.303197024902e-18       1.333924981832e-09       1.210622711002e-10       5.270879558036e-14 
   10       1.292662953790e-10       1.237933591757e-15       2.076421528692e-13       5.265038351257e-18       1.139945962672e-09       1.051394561038e-10       1.372812971472e-13 
   11       1.290889001588e-10       1.138898405242e-15       1.762572909324e-13       6.325091188220e-18       9.632006081810e-10       9.258070748568e-11       1.580814659418e-13 
   12       1.293751630703e-10       1.033237870083e-15       1.598824461169e-13       7.483767718647e-18       8.414415987751e-10       8.182871757080e-11       1.367576012688e-13 
   13       1.300236241957e-10       8.908272120301e-16       1.553262282469e-13       8.741456013684e-18       7.414812272340e-10       7.286726297630e-11       9.199857537181e-14 
   14       1.309965634947e-10       7.688339363560e-16       1.589644261527e-13       1.009851160815e-17       6.583239302663e-10       6.547438666632e-11       4.020796001807e-14 
   15       1.321933608492e-10       7.147832186103e-16       1.673631976153e-13       1.155525080879e-17       5.883406860529e-10       5.904415136547e-11      -7.131568332781e-15 
   16       1.335555019972e-10       7.282860596295e-16       1.777527384046e-13       1.311194596219e-17       5.288397393312e-10       5.351847115927e-11      -4.244909218529e-14 
   17       1.350918017191e-10       7.765994056083e-16       1.882302388918e-13       1.476882282709e-17       4.778010392128e-10       4.876218441300e-11      -6.265796024060e-14 
   18       1.367731710496e-10       8.268063047703e-16       1.976524891392e-13       1.652605908634e-17       4.335073867282e-10       4.460248570316e-11      -6.835254248742e-14 
   19       1.385927111922e-10       8.767481336945e-16       2.058253459221e-13       1.838379112088e-17       3.952530715094e-10       4.095944673772e-11      -6.227318916983e-14 
   20       1.404893657220e-10       9.361717033622e-16       2.129030165905e-13       2.034210650218e-17       3.615652850068e-10       3.768763583504e-11      -4.905014179502e-14 
   21       1.424690984305e-10       1.021647368843e-15       2.193367765524e-13       2.240106448446e-17       3.319140715098e-10       3.476621302500e-11      -3.275130650980e-14 
   22       1.445231123815e-10       1.150798662180e-15       2.257436409322e-13       2.456068714207e-17       3.055884678970e-10       3.216868360532e-11      -1.769229533698e-14 
   23       1.466522441710e-10       1.323054506539e-15       2.325890404584e-13       2.682098403321e-17       2.822259538887e-10       2.986555115396e-11      -6.268534483607e-15 
   24       1.488359248143e-10       1.530520668917e-15       2.402434168101e-13       2.918194327900e-17       2.612861507925e-10       2.779679310406e-11      -6.451705921655e-17 
