# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.00946e-05 to 163.221 h/Mpc,
# number of wavenumbers equal to 626
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_nudm                 5:d_ur                   6:d_tot                  7:phi                    8:psi                
       1.190086954417e-02      -1.346167851587e+00      -9.958121814138e+02      -9.969510671788e+02      -1.343129349716e+00      -9.964642618862e+02       3.357823374290e-01       3.357823374290e-01 
       1.202518514882e-02      -1.341128052266e+00      -1.012875944682e+03      -1.014055682828e+03      -1.338100927319e+00      -1.013557073037e+03       3.345252318298e-01       3.345252318298e-01 
       1.214953711769e-02      -1.336103182676e+00      -1.030015454643e+03      -1.031237079269e+03      -1.333087402538e+00      -1.030726474537e+03       3.332718506344e-01       3.332718506344e-01 
       1.227392529690e-02      -1.331090410725e+00      -1.047228841467e+03      -1.048493417090e+03      -1.328085942962e+00      -1.047970622615e+03       3.320214857405e-01       3.320214857405e-01 
       1.239834956144e-02      -1.326094750939e+00      -1.064514580665e+03      -1.065823179043e+03      -1.323101560697e+00      -1.065287999319e+03       3.307753901743e-01       3.307753901743e-01 
       1.252280981431e-02      -1.321110770005e+00      -1.081870886372e+03      -1.083224623843e+03      -1.318128826559e+00      -1.082676856686e+03       3.295322066397e-01       3.295322066397e-01 
       1.264730598575e-02      -1.316141759687e+00      -1.099294621358e+03      -1.100694596811e+03      -1.313171033761e+00      -1.100134043818e+03       3.282927584403e-01       3.282927584403e-01 
       1.277183803251e-02      -1.311188812278e+00      -1.116787157273e+03      -1.118234487545e+03      -1.308229266637e+00      -1.117660946990e+03       3.270573166592e-01       3.270573166592e-01 
       1.289640593717e-02      -1.306249792940e+00      -1.134345277519e+03      -1.135841098787e+03      -1.303301396213e+00      -1.135254366792e+03       3.258253490533e-01       3.258253490533e-01 
       1.302100970753e-02      -1.301321623313e+00      -1.151965960598e+03      -1.153511335923e+03      -1.298384349860e+00      -1.152911221363e+03       3.245960874651e-01       3.245960874651e-01 
