# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_nudm           12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)A_nudm[0]          15:(.)rho_ncdm[1]        16:(.)p_ncdm[1]          17:(.)A_nudm[1]          18:(.)rho_ncdm[2]        19:(.)p_ncdm[2]          20:(.)A_nudm[2]          21:(.)rho_lambda         22:(.)rho_ur             23:(.)rho_crit           24:(.)rho_tot            25:(.)p_tot              26:(.)p_tot_prime        27:gr.fac. D             28:gr.fac. f          
       1.039430912582e+08       6.995839648218e-14       4.459033596504e-03       2.331086138397e+10       1.424865831700e+04       1.370813394853e-04       1.481049605999e+12       2.574420072508e-03       3.211896948967e+20       2.777697545475e+15       1.440704125026e+16       7.390726812978e+19       2.463575604324e+19      -2.144522437326e+09       7.390726812978e+19       2.463575604324e+19      -2.144522437326e+09       7.390726812978e+19       2.463575604324e+19      -2.144522437326e+09       3.801735975007e-08       4.675744377365e+17       5.433962584625e+20       5.433962584625e+20       1.811263579079e+20      -1.624816553152e+23       1.640131954622e-04       7.262558602230e-02 
       1.032205473795e+08       7.094123681408e-14       4.490246585192e-03       2.298790684299e+10       1.424865828579e+04       1.380409086125e-04       1.470754321932e+12       2.592440841112e-03       3.123515892401e+20       2.720173108524e+15       1.410868013553e+16       7.187357821103e+19       2.395785940366e+19      -2.114811449620e+09       7.187357821103e+19       2.395785940366e+19      -2.114811449620e+09       7.187357821103e+19       2.395785940366e+19      -2.114811449620e+09       3.801735975007e-08       4.547082955511e+17       5.284438610220e+20       5.284438610220e+20       1.761423440562e+20      -1.569123148380e+23       1.640962860547e-04       7.258913580359e-02 
       1.025030261495e+08       7.193788496026e-14       4.521678059973e-03       2.266942661295e+10       1.424865825436e+04       1.390071947200e-04       1.460530603890e+12       2.610587752682e-03       3.037566797751e+20       2.663839967865e+15       1.381649789900e+16       6.989584888634e+19       2.329861629543e+19      -2.085512088648e+09       6.989584888634e+19       2.329861629543e+19      -2.085512088648e+09       6.989584888634e+19       2.329861629543e+19      -2.085512088648e+09       3.801735975007e-08       4.421961881443e+17       5.139029029601e+20       5.139029029601e+20       1.712954742074e+20      -1.515338732782e+23       1.641793770195e-04       7.255272475060e-02 
       1.017904926539e+08       7.294853490439e-14       4.553329552436e-03       2.235535870526e+10       1.424865822270e+04       1.399802448267e-04       1.450377954395e+12       2.628861690183e-03       2.953982745259e+20       2.608673452473e+15       1.353036657985e+16       6.797254030048e+19       2.265751343347e+19      -2.056618651585e+09       6.797254030048e+19       2.265751343347e+19      -2.056618651585e+09       6.797254030048e+19       2.265751343347e+19      -2.056618651585e+09       3.801735975007e-08       4.300283736196e+17       4.997620628410e+20       4.997620628410e+20       1.665819746003e+20      -1.463397872372e+23       1.642624683592e-04       7.251635282113e-02 
       1.010829122214e+08       7.397338335534e-14       4.585202603266e-03       2.204564199014e+10       1.424865819083e+04       1.409601062805e-04       1.440295879425e+12       2.647263542763e-03       2.872698656588e+20       2.554649402244e+15       1.325016086724e+16       6.610215497008e+19       2.203405165667e+19      -2.028125514614e+09       6.610215497008e+19       2.203405165667e+19      -2.028125514614e+09       6.610215497008e+19       2.203405165667e+19      -2.028125514614e+09       3.801735975007e-08       4.181953781464e+17       4.860103307575e+20       4.860103307575e+20       1.619981753157e+20      -1.413237376032e+23       1.643455600768e-04       7.248001997319e-02 
       1.003802504215e+08       7.501262978554e-14       4.617298760422e-03       2.174021618472e+10       1.424865815874e+04       1.419468267609e-04       1.430283888392e+12       2.665794205793e-03       2.793651244144e+20       2.501744157417e+15       1.297575804544e+16       6.428323661767e+19       2.142774553921e+19      -2.000027131834e+09       6.428323661767e+19       2.142774553921e+19      -2.000027131834e+09       6.428323661767e+19       2.142774553921e+19      -2.000027131834e+09       3.801735975007e-08       4.066879885833e+17       4.726369997582e+20       4.726369997582e+20       1.575405074186e+20      -1.364796218631e+23       1.644286521752e-04       7.244372616500e-02 
       9.968247306303e+07       7.606647646973e-14       4.649619586417e-03       2.143902184130e+10       1.424865812641e+04       1.429404542809e-04       1.420341494119e+12       2.684454580911e-03       2.716778961803e+20       2.449934548209e+15       1.270703794010e+16       6.251436903787e+19       2.083812301261e+19      -1.972318034179e+09       6.251436903787e+19       2.083812301261e+19      -1.972318034179e+09       6.251436903787e+19       2.083812301261e+19      -1.972318034179e+09       3.801735975007e-08       3.954972453048e+17       4.596316575117e+20       4.596316575117e+20       1.532055001797e+20      -1.318015466784e+23       1.645117446570e-04       7.240747135501e-02 
       9.898954619269e+07       7.713512852435e-14       4.682166654675e-03       2.114200033581e+10       1.424865809387e+04       1.439410371898e-04       1.410468212815e+12       2.703245576065e-03       2.642021956995e+20       2.399197884669e+15       1.244388286560e+16       6.079417499469e+19       2.026472499821e+19      -1.944992828351e+09       6.079417499469e+19       2.026472499821e+19      -1.944992828351e+09       6.079417499469e+19       2.026472499821e+19      -1.944992828351e+09       3.801735975007e-08       3.846144352255e+17       4.469841781995e+20       4.469841781995e+20       1.489897783729e+20      -1.272838207154e+23       1.645948375253e-04       7.237125550188e-02 
       9.830143609306e+07       7.821879394748e-14       4.714941549537e-03       2.084909385638e+10       1.424865806109e+04       1.449486241753e-04       1.400663564053e+12       2.722168105560e-03       2.569322024097e+20       2.349511946741e+15       1.218617757351e+16       5.912131514923e+19       1.970710504973e+19      -1.918046195775e+09       5.912131514923e+19       1.970710504973e+19      -1.918046195775e+09       5.912131514923e+19       1.970710504973e+19      -1.918046195775e+09       3.801735975007e-08       3.740310850159e+17       4.346847146319e+20       4.346847146319e+20       1.448900596474e+20      -1.229209477207e+23       1.646779307830e-04       7.233507856448e-02 
       9.761810928110e+07       7.931768365932e-14       4.747945864437e-03       2.056024539205e+10       1.424865802809e+04       1.459632642658e-04       1.390927070744e+12       2.741223090098e-03       2.498622559119e+20       2.300854974534e+15       1.193380920215e+16       5.749448701689e+19       1.916482900561e+19      -1.891472891561e+09       5.749448701689e+19       1.916482900561e+19      -1.891472891561e+09       5.749448701689e+19       1.916482900561e+19      -1.891472891561e+09       3.801735975007e-08       3.637389545053e+17       4.227236905813e+20       4.227236905813e+20       1.409031519723e+20      -1.187076198350e+23       1.647610244329e-04       7.229894050190e-02 
       9.693953250657e+07       8.043201154320e-14       4.781181205544e-03       2.027539872175e+10       1.424865799485e+04       1.469850068330e-04       1.381258259116e+12       2.760411456827e-03       2.429868515630e+20       2.253205658790e+15       1.168666722710e+16       5.591242395326e+19       1.863747465107e+19      -1.865267743483e+09       5.591242395326e+19       1.863747465107e+19      -1.865267743483e+09       5.591242395326e+19       1.863747465107e+19      -1.865267743483e+09       3.801735975007e-08       3.537300302661e+17       4.110917933260e+20       4.110917933260e+20       1.370259511510e+20      -1.146387111353e+23       1.648441184781e-04       7.226284127345e-02 
       9.626567275033e+07       8.156199448727e-14       4.814649189939e-03       1.999449840330e+10       1.424865796139e+04       1.480139015943e-04       1.371656658691e+12       2.779734139386e-03       2.363006361899e+20       2.206543131555e+15       1.144464341288e+16       5.437389416788e+19       1.812463138928e+19      -1.839425650974e+09       5.437389416788e+19       1.812463138928e+19      -1.839425650974e+09       5.437389416788e+19       1.812463138928e+19      -1.839425650974e+09       3.801735975007e-08       3.439965193741e+17       3.997799663995e+20       3.997799663995e+20       1.332554384043e+20      -1.107092713989e+23       1.649272129214e-04       7.222678083864e-02 
       9.559649722278e+07       8.270785242668e-14       4.848351447436e-03       1.971748976263e+10       1.424865792768e+04       1.490499986148e-04       1.362121802261e+12       2.799192077946e-03       2.297984039216e+20       2.160846957034e+15       1.120763176545e+16       5.287769976522e+19       1.762589992172e+19      -1.813941584130e+09       5.287769976522e+19       1.762589992172e+19      -1.813941584130e+09       5.287769976522e+19       1.762589992172e+19      -1.813941584130e+09       3.801735975007e-08       3.345308433415e+17       3.887794025393e+20       3.887794025393e+20       1.295886780201e+20      -1.069145200804e+23       1.650103077660e-04       7.219075915722e-02 
       9.493197336226e+07       8.386980838637e-14       4.882289615125e-03       1.944431888315e+10       1.424865789374e+04       1.500933483104e-04       1.352653225866e+12       2.818786219260e-03       2.234750921358e+20       2.116097122649e+15       1.097552848589e+16       5.142267581194e+19       1.714089193730e+19      -1.788810582736e+09       5.142267581194e+19       1.714089193730e+19      -1.788810582736e+09       5.142267581194e+19       1.714089193730e+19      -1.788810582736e+09       3.801735975007e-08       3.253256322159e+17       3.780815368295e+20       3.780815368295e+20       1.260228150679e+20      -1.032498404966e+23       1.650934030147e-04       7.215477618914e-02 
       9.427206883343e+07       8.504808852452e-14       4.916465346469e-03       1.917493259524e+10       1.424865785957e+04       1.511440014497e-04       1.343250468770e+12       2.838517516708e-03       2.173257775174e+20       2.072274030266e+15       1.074823192486e+16       5.000768942995e+19       1.666922980997e+19      -1.764027755295e+09       5.000768942995e+19       1.666922980997e+19      -1.764027755295e+09       5.000768942995e+19       1.666922980997e+19      -1.764027755295e+09       3.801735975007e-08       3.163737188425e+17       3.676780400321e+20       3.676780400321e+20       1.225550731753e+20      -9.971077420891e+22       1.651764986707e-04       7.211883189458e-02 
       9.361675152577e+07       8.624292217654e-14       4.950880304023e-03       1.890927846593e+10       1.424865782515e+04       1.522020091568e-04       1.333913073442e+12       2.858386930343e-03       2.113456722251e+20       2.029358487622e+15       1.052564253814e+16       4.863163891429e+19       1.621054630475e+19      -1.739588278079e+09       4.863163891429e+19       1.621054630475e+19      -1.739588278079e+09       4.863163891429e+19       1.621054630475e+19      -1.739588278079e+09       3.801735975007e-08       3.076681332832e+17       3.575608121022e+20       3.575608121022e+20       1.191827523670e+20      -9.629301559994e+22       1.652595947371e-04       7.208292623394e-02 
       9.296598955191e+07       8.745454189970e-14       4.985536163076e-03       1.864730478866e+10       1.424865779050e+04       1.532674229136e-04       1.324640585529e+12       2.878395426938e-03       2.055301201632e+20       1.987331699909e+15       1.030766284298e+16       4.729345287538e+19       1.576448429178e+19      -1.715487394192e+09       4.729345287538e+19       1.576448429178e+19      -1.715487394192e+09       4.729345287538e+19       1.576448429178e+19      -1.715487394192e+09       3.801735975007e-08       2.992020973903e+17       3.477219758813e+20       3.477219758813e+20       1.159032269622e+20      -9.299240663487e+22       1.653426912168e-04       7.204705916782e-02 
       9.231975124620e+07       8.868318351840e-14       5.020434606195e-03       1.838896057323e+10       1.424865775560e+04       1.543402945623e-04       1.315432553838e+12       2.898543980031e-03       1.998745933573e+20       1.946175261550e+15       1.009419737547e+16       4.599208940481e+19       1.533069646826e+19      -1.691720412639e+09       4.599208940481e+19       1.533069646826e+19      -1.691720412639e+09       4.599208940481e+19       1.533069646826e+19      -1.691720412639e+09       3.801735975007e-08       2.909690195289e+17       3.381538709639e+20       3.381538709639e+20       1.127139435304e+20      -8.980493180296e+22       1.654257881130e-04       7.201123065707e-02 
       9.167800516307e+07       8.992908617009e-14       5.055577335952e-03       1.813419553588e+10       1.424865772046e+04       1.554206763083e-04       1.306288530312e+12       2.918833569978e-03       1.943746884279e+20       1.905871148138e+15       9.885152648685e+15       4.472653526417e+19       1.490884508804e+19      -1.668282707417e+09       4.472653526417e+19       1.490884508804e+19      -1.668282707417e+09       4.472653526417e+19       1.490884508804e+19      -1.668282707417e+09       3.801735975007e-08       2.829624894445e+17       3.288490477336e+20       3.288490477336e+20       1.096124189032e+20      -8.672671323226e+22       1.655088854288e-04       7.197544066273e-02 
       9.104072007556e+07       9.119249235178e-14       5.090966060379e-03       1.788296008950e+10       1.424865768507e+04       1.565086207220e-04       1.297208070007e+12       2.939265183992e-03       1.890261231623e+20       1.866401708537e+15       9.680437111757e+15       4.349580509607e+19       1.449860169868e+19      -1.645169716613e+09       4.349580509607e+19       1.449860169868e+19      -1.645169716613e+09       4.349580509607e+19       1.449860169868e+19      -1.645169716613e+09       3.801735975007e-08       2.751762732723e+17       3.198002615626e+20       3.198002615626e+20       1.065962382412e+20      -8.375400597175e+22       1.655919831675e-04       7.193968914608e-02 
       9.040786497375e+07       9.247364796726e-14       5.126602502060e-03       1.763520533397e+10       1.424865764943e+04       1.576041807421e-04       1.288190731076e+12       2.959839816200e-03       1.838247331807e+20       1.827749657160e+15       9.479961109786e+15       4.229894065700e+19       1.409964688565e+19      -1.622376941517e+09       4.229894065700e+19       1.409964688565e+19      -1.622376941517e+09       4.229894065700e+19       1.409964688565e+19      -1.622376941517e+09       3.801735975007e-08       2.676043086833e+17       3.110004671711e+20       3.110004671711e+20       1.036630531534e+20      -8.088319343528e+22       1.656750813321e-04       7.190397606862e-02 
       8.977940906332e+07       9.377280237495e-14       5.162488392671e-03       1.739088304665e+10       1.424865761355e+04       1.587074096777e-04       1.279236074738e+12       2.980558467686e-03       1.787664686935e+20       1.789898066390e+15       9.283636844568e+15       4.113501007121e+19       1.371167002372e+19      -1.599899945744e+09       4.113501007121e+19       1.371167002372e+19      -1.599899945744e+09       4.113501007121e+19       1.371167002372e+19      -1.599899945744e+09       3.801735975007e-08       2.602407001643e+17       3.024428131421e+20       3.024428131421e+20       1.008105798690e+20      -7.811078300161e+22       1.657581799259e-04       7.186830139205e-02 
       8.915532176399e+07       9.509020843642e-14       5.198625480261e-03       1.714994567300e+10       1.424865757741e+04       1.598183612113e-04       1.270343665267e+12       3.001422146539e-03       1.738473913481e+20       1.752830359172e+15       9.091378336146e+15       4.000310710518e+19       1.333436903504e+19      -1.577734354374e+09       4.000310710518e+19       1.333436903504e+19      -1.577734354374e+09       4.000310710518e+19       1.333436903504e+19      -1.577734354374e+09       3.801735975007e-08       2.530797144277e+17       2.941206365868e+20       2.941206365868e+20       9.803659745932e+19      -7.543340176532e+22       1.658412789521e-04       7.183266507833e-02 
       8.853557270804e+07       9.642612256566e-14       5.235015523795e-03       1.691234631731e+10       1.424865754102e+04       1.609370894010e-04       1.261513069964e+12       3.022431867908e-03       1.690636711631e+20       1.716530301752e+15       8.903101385157e+15       3.890235046201e+19       1.296745015399e+19      -1.555875853098e+09       3.890235046201e+19       1.296745015399e+19      -1.555875853098e+09       3.890235046201e+19       1.296745015399e+19      -1.555875853098e+09       3.801735975007e-08       2.461157759472e+17       2.860274579567e+20       2.860274579567e+20       9.533894610830e+19      -7.284779243329e+22       1.659243784139e-04       7.179706708961e-02 
       8.792013173888e+07       9.778080477889e-14       5.271660291328e-03       1.667803873359e+10       1.424865750437e+04       1.620636486832e-04       1.252743859135e+12       3.043588654043e-03       1.644115835454e+20       1.680981996568e+15       8.718723535957e+15       3.783188309525e+19       1.261062769840e+19      -1.534320187381e+09       3.783188309525e+19       1.261062769840e+19      -1.534320187381e+09       3.783188309525e+19       1.261062769840e+19      -1.534320187381e+09       3.801735975007e-08       2.393434626174e+17       2.781569759993e+20       2.781569759993e+20       9.271552543120e+19      -7.035080936193e+22       1.660074783146e-04       7.176150738828e-02 
       8.730896890953e+07       9.915451874527e-14       5.308561569109e-03       1.644697731655e+10       1.424865746747e+04       1.631980938755e-04       1.244035606079e+12       3.064893534353e-03       1.598875063909e+20       1.646169875286e+15       8.538164040506e+15       3.679087154161e+19       1.226362384719e+19      -1.513063161627e+09       3.679087154161e+19       1.226362384719e+19      -1.513063161627e+09       3.679087154161e+19       1.226362384719e+19      -1.513063161627e+09       3.801735975007e-08       2.327575015315e+17       2.705030628512e+20       2.705030628512e+20       9.016429283904e+19      -6.793941473017e+22       1.660905786576e-04       7.172598593695e-02 
       8.670205448117e+07       1.005475318381e-13       5.345721150661e-03       1.621911709273e+10       1.424865743031e+04       1.643404801794e-04       1.235387887055e+12       3.086347545450e-03       1.554879172641e+20       1.612078691982e+15       8.361343823008e+15       3.577850527203e+19       1.192616842400e+19      -1.492100638373e+09       3.577850527203e+19       1.192616842400e+19      -1.492100638373e+09       3.577850527203e+19       1.192616842400e+19      -1.492100638373e+09       3.801735975007e-08       2.263527648762e+17       2.630597592676e+20       2.630597592676e+20       8.768326194833e+19      -6.561067484364e+22       1.661736794461e-04       7.169050269845e-02 
       8.609935892173e+07       1.019601151871e-13       5.383140844060e-03       1.599441371174e+10       1.424865739289e+04       1.654908631823e-04       1.226800281272e+12       3.107951731201e-03       1.512093906557e+20       1.578693516466e+15       8.188185445280e+15       3.479399606059e+19       1.159799868685e+19      -1.471428537473e+09       3.479399606059e+19       1.159799868685e+19      -1.471428537473e+09       3.479399606059e+19       1.159799868685e+19      -1.471428537473e+09       3.801735975007e-08       2.201242659391e+17       2.558212699824e+20       2.558212699824e+20       8.527050103444e+19      -6.336175656555e+22       1.662567806835e-04       7.165505763583e-02 
       8.550085290441e+07       1.033925437308e-13       5.420822470114e-03       1.577282343766e+10       1.424865735521e+04       1.666492988613e-04       1.218272370862e+12       3.129707142781e-03       1.470485953152e+20       1.545999727746e+15       8.018613072836e+15       3.383657737079e+19       1.127885912359e+19      -1.451042835313e+09       3.383657737079e+19       1.127885912359e+19      -1.451042835313e+09       3.383657737079e+19       1.127885912359e+19      -1.451042835313e+09       3.801735975007e-08       2.140671552261e+17       2.487819591957e+20       2.487819591957e+20       8.292413152758e+19      -6.118992386992e+22       1.663398823732e-04       7.161965071240e-02 
       8.490650730628e+07       1.048450962704e-13       5.458767862365e-03       1.555430314048e+10       1.424865731727e+04       1.678158435849e-04       1.209803740862e+12       3.151614838723e-03       1.430022916575e+20       1.513983007619e+15       7.852552441676e+15       3.290550375879e+19       1.096850125292e+19      -1.430939564021e+09       3.290550375879e+19       1.096850125292e+19      -1.430939564021e+09       3.290550375879e+19       1.096850125292e+19      -1.430939564021e+09       3.801735975007e-08       2.081767166854e+17       2.419363461860e+20       2.419363461860e+20       8.064232655015e+19      -5.909253451291e+22       1.664229845185e-04       7.158428189164e-02 
       8.431629320685e+07       1.063180555237e-13       5.496978867086e-03       1.533881028774e+10       1.424865727906e+04       1.689905541164e-04       1.201393979193e+12       3.173675884967e-03       1.390673292403e+20       1.482629334403e+15       7.689930825762e+15       3.200005029291e+19       1.066668343096e+19      -1.411114810698e+09       3.200005029291e+19       1.066668343096e+19      -1.411114810698e+09       3.200005029291e+19       1.066668343096e+19      -1.411114810698e+09       3.801735975007e-08       2.024483640360e+17       2.352791010432e+20       2.352791010432e+20       7.842330949432e+19      -5.706703681825e+22       1.665060871230e-04       7.154895113731e-02 
       8.373018188665e+07       1.078117081806e-13       5.535457345104e-03       1.512630293623e+10       1.424865724058e+04       1.701734876164e-04       1.193042676643e+12       3.195891354916e-03       1.352406443115e+20       1.451924976799e+15       7.530677005171e+15       3.111951198929e+19       1.037317066308e+19      -1.391564716655e+09       3.111951198929e+19       1.037317066308e+19      -1.391564716655e+09       3.111951198929e+19       1.037317066308e+19      -1.391564716655e+09       3.801735975007e-08       1.968776371963e+17       2.288050405185e+20       2.288050405185e+20       7.626535263881e+19      -5.511096657293e+22       1.665891901899e-04       7.151365841336e-02 
       8.314814482588e+07       1.093263449585e-13       5.574205166340e-03       1.491673972384e+10       1.424865720183e+04       1.713647016455e-04       1.184749426841e+12       3.218262329484e-03       1.315192574234e+20       1.421856487873e+15       7.374721234898e+15       3.026320326294e+19       1.008773442097e+19      -1.372285476664e+09       3.026320326294e+19       1.008773442097e+19      -1.372285476664e+09       3.026320326294e+19       1.008773442097e+19      -1.372285476664e+09       3.801735975007e-08       1.914601988119e+17       2.225091239888e+20       2.225091239888e+20       7.416677580364e+19      -5.322194402920e+22       1.666722937229e-04       7.147840368398e-02 
       8.257015370298e+07       1.108622606589e-13       5.613224217086e-03       1.471007986151e+10       1.424865716281e+04       1.725642541675e-04       1.176513826243e+12       3.240789897153e-03       1.279002711132e+20       1.392410699170e+15       7.221995214316e+15       2.943045739397e+19       9.810152464646e+18      -1.353273338216e+09       2.943045739397e+19       9.810152464646e+18      -1.353273338216e+09       2.943045739397e+19       9.810152464646e+18      -1.353273338216e+09       3.801735975007e-08       1.861918308785e+17       2.163864495320e+20       2.163864495320e+20       7.212594504198e+19      -5.139767100939e+22       1.667553977254e-04       7.144318691361e-02 
       8.199618039324e+07       1.124197542249e-13       5.652516394548e-03       1.450628312528e+10       1.424865712352e+04       1.737722035516e-04       1.168335474110e+12       3.263475154021e-03       1.243808676471e+20       1.363574714944e+15       7.072432057264e+15       2.862062600846e+19       9.540208669476e+18      -1.334524600788e+09       2.862062600846e+19       9.540208669476e+18      -1.334524600788e+09       2.862062600846e+19       9.540208669476e+18      -1.334524600788e+09       3.801735975007e-08       1.810684314575e+17       2.104322501107e+20       2.104322501107e+20       7.014127136794e+19      -4.963592810991e+22       1.668385022010e-04       7.140800806687e-02 
       8.142619696748e+07       1.139991287996e-13       5.692083612303e-03       1.430530984846e+10       1.424865708395e+04       1.749886085759e-04       1.160213972488e+12       3.286319203860e-03       1.209583068259e+20       1.335335906513e+15       6.925966262752e+15       2.783307857366e+19       9.277692857874e+18      -1.316035615130e+09       2.783307857366e+19       9.277692857874e+18      -1.316035615130e+09       2.783307857366e+19       9.277692857874e+18      -1.316035615130e+09       3.801735975007e-08       1.760860114826e+17       2.046418898605e+20       2.046418898605e+20       6.821120951942e+19      -4.793457200119e+22       1.669216071531e-04       7.137286710866e-02 
       8.086017569065e+07       1.156006917844e-13       5.731927796660e-03       1.410712091394e+10       1.424865704411e+04       1.762135284297e-04       1.152148926191e+12       3.309323158167e-03       1.176299238521e+20       1.307681906730e+15       6.782533686276e+15       2.706720190704e+19       9.022400635668e+18      -1.297802782545e+09       2.706720190704e+19       9.022400635668e+18      -1.297802782545e+09       2.706720190704e+19       9.022400635668e+18      -1.297802782545e+09       3.801735975007e-08       1.712406916537e+17       1.990108604805e+20       1.990108604805e+20       6.633425675494e+19      -4.629153282008e+22       1.670047125855e-04       7.133776400409e-02 
       8.029808902052e+07       1.172247548998e-13       5.772050883024e-03       1.391167774652e+10       1.424865700398e+04       1.774470227168e-04       1.144139942777e+12       3.332488136219e-03       1.143931272549e+20       1.280600604559e+15       6.642071511724e+15       2.632239969888e+19       8.774133232950e+18      -1.279822554198e+09       2.632239969888e+19       8.774133232950e+18      -1.279822554198e+09       2.632239969888e+19       8.774133232950e+18      -1.279822554198e+09       3.801735975007e-08       1.665286994165e+17       1.935347777231e+20       1.935347777231e+20       6.450895168361e+19      -4.470481165164e+22       1.670878185016e-04       7.130269871848e-02 
       7.973990960629e+07       1.188716342452e-13       5.812454824991e-03       1.371894230546e+10       1.424865696358e+04       1.786891514581e-04       1.136186632536e+12       3.355815265126e-03       1.112453968721e+20       1.254080139780e+15       6.504518223871e+15       2.559809204800e+19       8.532697349322e+18      -1.262091430417e+09       2.559809204800e+19       8.532697349322e+18      -1.262091430417e+09       2.559809204800e+19       8.532697349322e+18      -1.262091430417e+09       3.801735975007e-08       1.619463660252e+17       1.882093779805e+20       1.882093779805e+20       6.273387312735e+19      -4.317247809728e+22       1.671709249051e-04       7.126767121742e-02 
       7.918561028729e+07       1.205416503609e-13       5.853141590705e-03       1.352887707703e+10       1.424865692289e+04       1.799399750947e-04       1.128288608462e+12       3.379305679890e-03       1.081842818886e+20       1.228108897791e+15       6.369813581433e+15       2.489371501021e+19       8.297905003392e+18      -1.244605960019e+09       2.489371501021e+19       8.297905003392e+18      -1.244605960019e+09       2.489371501021e+19       8.297905003392e+18      -1.244605960019e+09       3.801735975007e-08       1.574901236862e+17       1.830305149654e+20       1.830305149654e+20       6.100763901428e+19      -4.169266792624e+22       1.672540317997e-04       7.123268146670e-02 
       7.863516409166e+07       1.222351282904e-13       5.894113155591e-03       1.334144506725e+10       1.424865688192e+04       1.811995544908e-04       1.120445486244e+12       3.402960523453e-03       1.052073989277e+20       1.202675504518e+15       6.237898590687e+15       2.420872015925e+19       8.069573386406e+18      -1.227362739633e+09       2.420872015925e+19       8.069573386406e+18      -1.227362739633e+09       2.420872015925e+19       8.069573386406e+18      -1.227362739633e+09       3.801735975007e-08       1.531565027800e+17       1.779941564823e+20       1.779941564823e+20       5.932890530271e+19      -4.026358080756e+22       1.673371391891e-04       7.119772943237e-02 
       7.808854423503e+07       1.239523976435e-13       5.935371516898e-03       1.315660979463e+10       1.424865684066e+04       1.824679509367e-04       1.112656884241e+12       3.426780946760e-03       1.023124301954e+20       1.177768821442e+15       6.108715479633e+15       2.354257415979e+19       7.847524719920e+18      -1.210358413040e+09       2.354257415979e+19       7.847524719920e+18      -1.210358413040e+09       2.354257415979e+19       7.847524719920e+18      -1.210358413040e+09       3.801735975007e-08       1.489421291598e+17       1.730963812883e+20       1.730963812883e+20       5.769636493463e+19      -3.888347811983e+22       1.674202470770e-04       7.116281508069e-02 
       7.754572411921e+07       1.256937926608e-13       5.976918680972e-03       1.297433528316e+10       1.424865679912e+04       1.837452261516e-04       1.104922423462e+12       3.450768108810e-03       9.949712167623e+19       1.153377940712e+15       5.982207672697e+15       2.289475835217e+19       7.631586117381e+18      -1.193589670519e+09       2.289475835217e+19       7.631586117381e+18      -1.193589670519e+09       2.289475835217e+19       7.631586117381e+18      -1.193589670519e+09       3.801735975007e-08       1.448437215245e+17       1.683333760399e+20       1.683333760399e+20       5.610874681806e+19      -3.755068083594e+22       1.675033554671e-04       7.112793837816e-02 
       7.700667733090e+07       1.274596522783e-13       6.018756666890e-03       1.279458605521e+10       1.424865675728e+04       1.850314422867e-04       1.097241727555e+12       3.474923176716e-03       9.675928137765e+19       1.129492180373e+15       5.858319765949e+15       2.226476834858e+19       7.421589449515e+18      -1.177053248204e+09       2.226476834858e+19       7.421589449515e+18      -1.177053248204e+09       2.226476834858e+19       7.421589449515e+18      -1.177053248204e+09       3.801735975007e-08       1.408580888639e+17       1.637014323242e+20       1.637014323242e+20       5.456481483738e+19      -3.626356748040e+22       1.675864643633e-04       7.109309929152e-02 
       7.647137764043e+07       1.292503201938e-13       6.060887515559e-03       1.261732712469e+10       1.424865671515e+04       1.863266619286e-04       1.089614422782e+12       3.499247325758e-03       9.409677762387e+19       1.106101079689e+15       5.736997502840e+15       2.165211364031e+19       7.217371213425e+18      -1.160745927447e+09       2.165211364031e+19       7.217371213425e+18      -1.160745927447e+09       2.165211364031e+19       7.217371213425e+18      -1.160745927447e+09       3.801735975007e-08       1.369821279741e+17       1.591969437713e+20       1.591969437713e+20       5.306336689089e+19      -3.502057215669e+22       1.676695737692e-04       7.105829778775e-02 
       7.593979900044e+07       1.310661449334e-13       6.103313271524e-03       1.244252399020e+10       1.424865667272e+04       1.876309481015e-04       1.082040138001e+12       3.523741739444e-03       9.150753739593e+19       1.083194394556e+15       5.618187750443e+15       2.105631721589e+19       7.018772405286e+18      -1.144664534192e+09       2.105631721589e+19       7.018772405286e+18      -1.144664534192e+09       2.105631721589e+19       7.018772405286e+18      -1.144664534192e+09       3.801735975007e-08       1.332128210412e+17       1.548164032468e+20       1.548164032468e+20       5.160323395485e+19      -3.382018264212e+22       1.677526836888e-04       7.102353383405e-02 
       7.541191554464e+07       1.329074799197e-13       6.146036002974e-03       1.227014262837e+10       1.424865663000e+04       1.889443642712e-04       1.074518504655e+12       3.548407609563e-03       8.898954471763e+19       1.060762093023e+15       5.501838476181e+15       2.047691518967e+19       6.825638396546e+18      -1.128805938359e+09       2.047691518967e+19       6.825638396546e+18      -1.128805938359e+09       2.047691518967e+19       6.825638396546e+18      -1.128805938359e+09       3.801735975007e-08       1.295472332920e+17       1.505564001205e+20       1.505564001205e+20       5.018327917328e+19      -3.266093854814e+22       1.678357941258e-04       7.098880739788e-02 
