# Matter power spectrum P(k) at redshift z=0
# for k=1.00946e-05 to 124.492 h/Mpc,
# number of wavenumbers equal to 713
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       2.601000567177e+00       7.450386079095e+00 
       2.723581947388e+00       6.644275638901e+00 
       2.851940410066e+00       5.923608061520e+00 
       2.986348220720e+00       5.279543697778e+00 
       3.127090476337e+00       4.704156055397e+00 
       3.274465710110e+00       4.190274403369e+00 
       3.428786524670e+00       3.731453836687e+00 
       3.590380255154e+00       3.321958382514e+00 
       3.759589663530e+00       2.956573041307e+00 
       3.936773665640e+00       2.630634158228e+00 
       4.122308092506e+00       2.339992372851e+00 
       4.316586487524e+00       2.080892595124e+00 
       4.520020941218e+00       1.850000029310e+00 
       4.733042965337e+00       1.644264571190e+00 
       4.956104408156e+00       1.461021599332e+00 
       5.189678412901e+00       1.297850556118e+00 
       5.434260421352e+00       1.152589708158e+00 
       5.690369224741e+00       1.023301028841e+00 
       5.958548064176e+00       9.082803835722e-01 
       6.239365782932e+00       8.059616228089e-01 
       6.533418033040e+00       7.149761682115e-01 
       6.841328538747e+00       6.340828528802e-01 
       7.163750419518e+00       5.621768915324e-01 
       7.501367575388e+00       4.982861376612e-01 
       7.854896137613e+00       4.415194296607e-01 
       8.225085987669e+00       3.911040046268e-01 
       8.612722347862e+00       3.463352446533e-01 
       9.018627446882e+00       3.065977237310e-01 
       9.443662263865e+00       2.713291541960e-01 
       9.888728354644e+00       2.400350248504e-01 
       1.035476976407e+01       2.122783081579e-01 
       1.084277502845e+01       1.876587455874e-01 
       1.135377927238e+01       1.658309259579e-01 
       1.188886640438e+01       1.464845726639e-01 
       1.244917141599e+01       1.293398867859e-01 
       1.303588278926e+01       1.141490077214e-01 
       1.365024501768e+01       1.006968310184e-01 
       1.429356124591e+01       8.878462418840e-02 
       1.496719603390e+01       7.824114616833e-02 
       1.567257825137e+01       6.890960716225e-02 
       1.641120410857e+01       6.065482480345e-02 
       1.718464032998e+01       5.335556569939e-02 
       1.799452747751e+01       4.690241638171e-02 
       1.884258343038e+01       4.119958400402e-02 
       1.973060702899e+01       3.616133525168e-02 
       2.066048189043e+01       3.171282689644e-02 
       2.163418040395e+01       2.778583727411e-02 
       2.265376791466e+01       2.432080028275e-02 
       2.372140710436e+01       2.126573163140e-02 
       2.483936257892e+01       1.857285579435e-02 
       2.601000567177e+01       1.620118858504e-02 
       2.723581947388e+01       1.411328592237e-02 
       2.851940410066e+01       1.227662013569e-02 
       2.986348220720e+01       1.066137726191e-02 
       3.127090476337e+01       9.243078305177e-03 
       3.274465710110e+01       7.998760753015e-03 
       3.428786524670e+01       6.907769613634e-03 
       3.590380255154e+01       5.952189158492e-03 
       3.759589663530e+01       5.116276653007e-03 
       3.936773665640e+01       4.386215426394e-03 
       4.122308092506e+01       3.749606072557e-03 
       4.316586487525e+01       3.195314553551e-03 
       4.520020941218e+01       2.713427941613e-03 
       4.733042965337e+01       2.295880762484e-03 
       4.956104408156e+01       1.934509475850e-03 
       5.189678412901e+01       1.622676782313e-03 
       5.434260421352e+01       1.354423214338e-03 
       5.690369224741e+01       1.124335510465e-03 
       5.958548064176e+01       9.278415774783e-04 
       6.239365782932e+01       7.606446343933e-04 
       6.533418033040e+01       6.191419705028e-04 
       6.841328538747e+01       4.999163662587e-04 
       7.163750419518e+01       4.001280205637e-04 
       7.501367575388e+01       3.171984233912e-04 
       7.854896137613e+01       2.487083866954e-04 
       8.225085987669e+01       1.926788797834e-04 
       8.612722347862e+01       1.472840024247e-04 
       9.018627446882e+01       1.108829210512e-04 
       9.443662263865e+01       8.208813922183e-05 
       9.888728354644e+01       5.960891045640e-05 
       1.035476976407e+02       4.234838355110e-05 
       1.084277502845e+02       2.934793829866e-05 
       1.135377927238e+02       1.975289333219e-05 
       1.188886640438e+02       1.285545581546e-05 
       1.244917141599e+02       8.034478897547e-06 
